id,price,moonRank,💎 score (%),storeURL,Background,Clothes,Eyebrows,Eyes,Face Accessory,Glasses,Hair,Head Accessory,Mouth,Skin
1391,1.8,4199,65.54,https://solanart.io/nft/8WXKWQFg8iDAHDg7ZtE7wkh1aDG3JECvGvbJAN6wep36,Grey,Tshirt,Arched,Blue,,,Ponytail Brown,Halo,Pink,Cyborg
1409,0.25,7566,67.12,https://solanart.io/nft/E6yxwuE5NrJuLj3ahTy1oEog3ywRqTC5GpsVFWYUJZ8E,Beige,Hoodie,Arched,Purple,,,Ponytail Black,,Pink,Black
1422,1.5,637,83.27,https://magiceden.io/item-details/2rmbrt1SQ6rggdoaQa1sSj7QfcnxAwWcBzixec24d9aZ,Solana1,Tank Top,Arched,Teal,Bandaids,Monocle Solana,Bob Black,,Gold,Black
1424,1,1697,83.88,https://solanart.io/nft/3ADUtcKrQrsxkiMwyFsVvimSx2x8RhBhMBPnXigVPCvi,Green,Hoodie,Small,Teal,Facemask,,Bob White,,Black,Cyborg
1441,0.43,9219,58.48,https://solanart.io/nft/3EidpnEzeCGWdnRKaaEiDN9PRUgyRzEJAwxx1pSmgUDf,Green,Tshirt,Thin,Teal,,,Ponytail Black,Helix Hat,Pink,Black
1443,1,3201,77.66,https://solanart.io/nft/HnMnBvm6wgckGujoshPVWVrdu3z9twGEXpigGfD9g8t4,Beige,Turtleneck,Arched,Black,,,Ponytail Brown,Horns,Black,White
1446,1.4,9032,49.55,https://magiceden.io/item-details/CZjWojaWxiResFE79jbPeviJB4Kawps5a1STCSh6cBZE,Beige,Tshirt,Arched,Teal,,,Ponytail Brown,,Black Fangs,White
1449,1.1,2787,78.38,https://solanart.io/nft/GhsMYVt81JgCpq5bijztXqmmxwdnLXtfbcdZEZ6GYazR,Beige,Turtleneck,Scar,Teal,,Monocle Regular,Bob Brown,Butterflies,Pink,White
1457,2.5,4093,58.98,https://magiceden.io/item-details/GbHZjGs9xmCQE4pohtvoN97LVTXcL3yLJvT6vvkuUMA9,Green,Tshirt,Arched,Purple,Facemask,,Ponytail White,Top Hat,Pink,Black
1459,10,7815,0,https://magiceden.io/item-details/2jmyPCs2dtioNie2pqmdEkWmkb78Qv6TiwQwbgTMY6dW,Beige,Tshirt,Arched,Blue,,,Ponytail Brown,Scribbles,Pink,White
1461,1,3950,74.57,https://solanart.io/nft/81gPKHRCpTetoNPQWVp9jLhdXNSRazGaG9Yys9MHGCaj,Solana1,Bandages,Thin,Teal,,,Ponytail Brown,Mushrooms,Black,Black
1462,1.85,462,80.49,https://solanart.io/nft/9KpKce9QyCQH7BJx8d52GMLE4qrHNzoYwemtjXP6eUF8,Teal,,Arched,Teal,Facemask,,Ponytail Black,,Black Fangs,Cyborg
1465,0.15,3088,86.63,https://solanart.io/nft/HS8D6CAZfAAPLEinymbK6NRABCf6rKhd58ZUnEfWGLCs,Green,Tshirt,Worry,Blue,,Monocle Regular,Ponytail Black,Mushrooms,Black,White
1466,2,6669,53.33,https://solanart.io/nft/7aTCUHtTYfM5z9NPVCRJGP1mV1amN2Sp4BVn1bsPuY1G,Green,Turtleneck,Thin,Blue,Gasmask Gunmetal,,Ponytail Brown,,Pink,White
1468,46,3889,0,https://alpha.art/t/5SX9kTLcYqgvDXnuddj15zv2ESsfxtGKKFzVk4uMxH4h,Beige,Tshirt,Small,Teal,Gasmask Gunmetal,,Ponytail Pink,,Pink,Black
1476,1.5,6553,58.8,https://solanart.io/nft/AKAi6kep4NFiMGfCKHKgb6aFUv9kRaRYcYn42diR2PkA,Teal Flat,Tank Top,Thin,Teal,,,Ponytail Black,,Pink,Blue
1481,20,618,0,https://magiceden.io/item-details/4xEoF5EFe2EXyySVvttqpuivCvTE8Fc5c1XX998Nsog8,Yellow,,Scar,Purple,,,Bob Teal,Horns,Pink,White
1488,1.2,9301,50.44,https://magiceden.io/item-details/DJZvBiFa8FBB4kYhqsTptkuWXx8fSh5hGgQHuZTMW9Ux,Green,Turtleneck,Small,Teal,,,Bob Brown,Top Hat,Pink,White
1494,0.25,6943,69.69,https://magiceden.io/item-details/J8RKRrUiFVQm8aJE4tUJuB3QmcrHfYgGKPRtMBR7GNZz,Yellow,Tshirt,Small,Blue,,,Ponytail Brown,Helix Hat,Pink Fangs,White
1503,1,4265,73.27,https://solanart.io/nft/3W6NM8UGp1w2xyyawBdusxpqrsMrEPxHxsVcaaM9yx9D,Solana1,Tshirt,Thin,Purple,,,,,Black,Cyborg
1505,0.3,9565,58.35,https://solanart.io/nft/Et4cbSXqpZf1XuRbZqEuNiLs1tvM5NHaFQQgc3F46KqW,Green,Tshirt,Scar,Blue,,,Ponytail Brown,,Pink,White
1506,1,5859,66.67,https://solanart.io/nft/FK89nHQKXFic3XAwUzkYnJHSamtx83P7yWANocpqbKhA,Yellow,Tank Top,Thin,Blue,,,Bob White,Helix Hat,Pink,Black
1514,0.15,8407,64.64,https://magiceden.io/item-details/GJTnkVwB56Z4ccYpqaoxkHE3peDbbQJYy6DXZsVqguXB,Beige,Tank Top,Thin,Blue,,,Ponytail Pink,,Pink,Black
1535,0.3,8902,61.09,https://alpha.art/t/2nSgiRKvy94XktsRhodmBc7Wu2BtuG7RYQ18qgyqdCdH,Solana2,Tshirt,Arched,Blue,,,Ponytail Brown,Top Hat,Pink,White
1541,0.49,167,95.31,https://solanart.io/nft/B6Y3FGmNSnbhKS7G6p7j4Q129Ve2658NyULDAjo5YiHY,Solana1,Tshirt,Small,White,Gasmask Teal,,Ponytail Black,Scribbles,Black,Black
1554,1.5,4373,67.82,https://solanart.io/nft/9gPTqpYRDJpme8dLr3NujmeZXhFiHV64pR4XhBfFXZBb,Solana1,Tank Top,Thin,White,,,Bob Black,Horns,Pink,White
1555,0.35,6693,69.73,https://solanart.io/nft/7tur5xAcKGPTpVCHW4Mdy32mqHif5ciPiBE7VED1QQ8i,Teal Flat,Tshirt,Small,Purple,,Monocle Regular,Bob Black,,Pink,White
1558,6.9,133,31.35,https://magiceden.io/item-details/2bjb1b7TKdjnEffDF6k6QAgLLCp1MiU11WyCTBYjnKHw,Beige,,Arched,Purple,,Monocle Solana,Bob White,,Black Fangs,Cyborg
1565,14,6436,0,https://magiceden.io/item-details/J9Ta46xCkxV2eAcbbSmgCrZRbcZwKgHGhNr4z1UTap5n,Beige,Tshirt,Arched,Blue,,,Ponytail White,Mushrooms,Black,White
1566,2,3200,67.67,https://magiceden.io/item-details/Cb2cpFJRYH8gKTGcuBhZPL5MSayFeUWYUBEsTkAHaLWs,Blue,Bandages,Small,White,,,Bob White,Top Hat,Pink,White
1567,0.8,9133,55.14,https://solanart.io/nft/BfTE9k7hsCZucZ3F1tQisTGTGMKB6Pga9QRCjmbDvMXn,Blue,Bandages,Small,Teal,,,Bob Brown,,Pink,Black
1574,1.5,5660,62.5,https://solanart.io/nft/CpgfNFReaSzQHVoHgQuX77heyKgkVNPzYGXp9Ds4Rrbp,Blue,Tank Top,Worry,Teal,,,Bob Brown,Top Hat,Pink,Cyborg
1583,0.5,7391,65.34,https://solanart.io/nft/9ZivpuWQVdFmFEx85yMdSp7Keiz9tEsN5v9rte2oSUrY,Blue,Turtleneck,Thin,Blue,,Monocle Regular,Bob Brown,,Black,White
1586,0.25,5904,73.99,https://magiceden.io/item-details/7R7MGKfoDXqmBCyZJ6oqDzvKzxzWb8jwYJMtmR1XUCs7,Solana1,Tshirt,Thin,Blue,Gasmask Pink,,Ponytail Black,,Pink,White
1588,1.1,4202,72.53,https://solanart.io/nft/8abL6VbgS8wSxupo61ZjEdHEvwKPJhLiZF4fbnfEWDkQ,Grey,Tshirt,Arched,Purple,,Monocle Solana,Bob Pink,,Pink,Black
1594,8,8703,0,https://magiceden.io/item-details/CvfiQ7T8ZkfMHfoP9SCNvSifxWUnqzAnbYGhnKEAgtpw,Green,Turtleneck,Arched,Blue,,Monocle Regular,Ponytail Brown,,Pink,White
1596,0.15,8048,66.12,https://alpha.art/t/BgTi2WyASSe5nq5H3xKTGWRVQqTek7GJHmZ2k2WEmCJ4,Green,Turtleneck,Arched,Teal,,Monocle Solana,Bob Brown,,Pink,White
1599,9.69,7100,0,https://magiceden.io/item-details/QSabCGdyF7oizQezcHPyD2mg5Zf2rGY4ffCeGoMNkBD,Teal,Hoodie,Arched,Teal,,,Ponytail Black,,Black,White
1607,0.79,804,89.68,https://solanart.io/nft/BqN3XDDgP5uXZchmK2JFHGAD8oAxTRjynJpd27XYQSj,Blue,Tank Top,Thin,Purple,Gasmask Gunmetal,Monocle Solana,Ponytail Black,,Pink Fangs,White
1618,0.6,6277,68.95,https://solanart.io/nft/HX1cxiEbD89bd8ezCvE3sHSfG1fogTjRcbing3CNdPLE,Purple Flat,Tank Top,Arched,Teal,,,Bob White,Top Hat,Pink,White
1627,69,6485,0,https://magiceden.io/item-details/8duCLHfUGq8JQiG1erTGc4ytrynAgEF9A8X4zDcFZmpq,Teal Flat,Tank Top,Thin,Teal,,,Bob Brown,,Black Fangs,White
1638,0.38,1742,89.9,https://magiceden.io/item-details/CRx9JwaFA9LdtqHRh1Q3dfg1v1KPrrxtzMatdmkgdZ7v,Grey,Tshirt,Thin,Blue,Bandaids,,Ponytail Pink,Clouds,Pink,White
1660,0.2,6879,70.46,https://magiceden.io/item-details/CyaceX48La6b86DzxKUfihXB7ogwzTwVmyFgXTRnrKNs,Yellow,Turtleneck,Small,Blue,Facemask,,Ponytail Black,,Pink,Black
1663,2.35,4516,58.73,https://solanart.io/nft/HAiGLphnjqSBx8jWhsQqwEEQdp1eYZHm1uaxXrWCrfmF,Purple,Tshirt,Thin,Purple,,,Ponytail Black,Scribbles,Black,White
1673,0.75,5933,68.87,https://alpha.art/t/zqn3VkL8NJbrBZKJG9DKHaKD6SdqgsycW2Y4rXU1ack,Beige,Tank Top,Worry,Purple,,,Ponytail Brown,,Black,Cyborg
1675,0.29,8602,62.43,https://solanart.io/nft/9ijSaP7JjH76B4rvSGnxvrwyaGKgsEDu6rAkA3fKMMFj,Solana1,Tshirt,Thin,Purple,,,Ponytail Brown,Helix Hat,Pink,White
1677,1.2,6692,61.23,https://solanart.io/nft/Bwevrd6XwyahJBtXJq1fT4TAbs5ciRUqWfKJ5AVtNoZB,Solana2,Tshirt,Small,Blue,,,Bob Black,Helix Hat,Pink,Cyborg
1678,0.2,9447,59.84,https://magiceden.io/item-details/D68Z63BUWY32X7Tk1o4fWgxrxYitdqijb3K67dKB5Wz7,Solana2,Tshirt,Small,Teal,,,Bob Brown,,Black,White
1682,0.25,2829,86.7,https://magiceden.io/item-details/BhvX1EtpfViMYnKRR9hg3cY7svFzwMGE7gZutBXnQq5Y,Grey,Tank Top,Scar,Blue,,,Ponytail Pink,Helix Hat,Pink,Cyborg
1689,0.5,4311,78.07,https://solanart.io/nft/HeGNMMsBhuFkr8882EBGdRNRKquBJhRdaMD2YHVwBo2U,Purple Flat,Tank Top,Thin,Teal,,,Ponytail Brown,Horns,Pink,Cyborg
1698,0.8,2855,81.1,https://solanart.io/nft/3Wd7m2DZM8YhGm9rZcB381GDhqeEx5LytySpGqyJVGcv,Blue,Tank Top,Worry,Purple,,Monocle Solana,Bob Pink,,Pink,White
1711,1,6403,64.42,https://magiceden.io/item-details/EznRRY17pXZ7a8tETX4KRSfadx9dk2qU3iU29wgX7xQV,Yellow,Bandages,Thin,Blue,,,Bob White,,Black,White
1715,0.15,5363,77.23,https://magiceden.io/item-details/9hq8bXAHgeGVAQgXu8vGiwwWfYuXRSkCwUiFE7SQga7Z,Green,Tshirt,Worry,Blue,,,Ponytail Black,Mushrooms,Pink Fangs,White
1716,0.28,3705,82.78,https://solanart.io/nft/7YtVa3PfTFsMC7i3hrwh738W4WPYj3qyGkDj6x8KSmQR,Blue,Turtleneck,Arched,Blue,,Monocle Solana,Ponytail Black,Top Hat,Black,White
1719,0.5,421,94.16,https://solanart.io/nft/HHDPL6dimmP7wer25Ezz7cQiALL1U8gjsGyxvigMSpKx,Yellow,Tshirt,Arched,Black,,,Bob Brown,Clouds,Pink Fangs,Cyborg
1724,1.9,7514,50.83,https://solanart.io/nft/G27yghCnXZrUYSq6s7WK2Q5dsatCExBbbvkHqL6jCm3h,Pastel,Tshirt,Arched,Purple,,,Bob Brown,Mushrooms,Pink,White
1741,0.35,7586,66.03,https://solanart.io/nft/12kxxQT2o17UPsXdgYvUnRgowiu9JH5ME1Gngsq12PfS,Green,Bandages,Thin,Teal,,,Ponytail Black,Top Hat,Pink,Black
1744,0.65,6710,66.66,https://solanart.io/nft/76Ns3pSgDmhKsoJZXJzP2TvN7LJKFwMQSy2ah5spzuQa,Beige,Tshirt,Worry,Teal,,,Ponytail White,,Pink Fangs,Black
1749,1.5,6329,59.73,https://solanart.io/nft/FdrjxMb72dekgWudg3xrZ9cYgKDkuhShXY51GLwi4j1f,Blue,Tshirt,Small,Teal,,,Ponytail Black,Helix Hat,Gold,Black
1760,0.25,9474,59.23,https://magiceden.io/item-details/7L2txo7itCN7U56BzFV6H6AVfHn1qA6cPYZAsXfkbiju,Purple,Turtleneck,Small,Blue,,,Bob Brown,,Pink,White
1771,1.75,7214,53.57,https://solanart.io/nft/F7AGXHGi5r4ry4Bq9uFPcmXkSUz8J2x4rRR7kLzKMjoR,Green,Tshirt,Small,Purple,,,Ponytail Black,,Pink,Gold
1787,0.89,3191,78.81,https://magiceden.io/item-details/7XJy7WeVGKduPavvdxqZPiujPZswxxr6cmPjbT9BjwXN,Teal Flat,Turtleneck,Thin,Teal,,,Bob Black,Butterflies,Black,Black
1789,4.99,4553,32.17,https://magiceden.io/item-details/6MfrPPzYVnZ2TuvKNSeCuego99hWRmpb8uQ83p6QY1Ec,Teal,Tshirt,Arched,Teal,,,Ponytail Pink,Helix Hat,Black,Black
1802,0.5,9613,56.15,https://solanart.io/nft/8TSmgADHWLVfq2jK8GAfTEigHBjcbi8tYf8VhLZxHYcT,Beige,Tshirt,Arched,Teal,,,Bob Brown,,Black,White
1810,1,5256,69.17,https://solanart.io/nft/HnAtYqBoErz6zWa1gAVPsnMuHPgdqCdE6LTkuLhbwwrX,Grey,Turtleneck,Thin,Blue,,,Bob Brown,Helix Hat,Gold,Black
1812,0.4,942,93.01,https://magiceden.io/item-details/8UbGmCwx7r2gv3H1iNgZyAoQ1BDDY1GKoZUtYeWzY4X8,Teal,Turtleneck,Small,Blue,Facemask,,Bob Brown,Scribbles,Pink Fangs,Black
1814,2.49,8676,40.13,https://solanart.io/nft/AFa6kvtjq22US623xzPcqkArMzg6arpcgQspJDWmfKp4,Purple Flat,Tshirt,Thin,Teal,,,Ponytail Brown,,Black,Black
1828,0.35,2226,88.2,https://magiceden.io/item-details/5efiMhV7EcuKcrWx8qNwM9ZfBf1XoftrbSnYV2EeD6Rx,Pastel,Tshirt,Arched,Purple,Facemask,,Ponytail White,Horns,Pink,Black
1832,0.5,7702,64.05,https://solanart.io/nft/2SzZfkbZgnejuLkaZtJLkAauJDGjcFznWeVVGB75w556,Pastel,Tshirt,Small,Teal,,Monocle Solana,Bob Black,,Pink,White
1847,0.25,7708,66.53,https://magiceden.io/item-details/BW9hgPBM6KL2JTBitaYtiAcaSVywqKhLRQ5YnpFuusdg,Green,Tank Top,Arched,Teal,,,Bob Brown,Helix Hat,Black,Black
1848,0.3,853,94.37,https://solanart.io/nft/HnF3HhUesTVGjkomQz46XaXTqWSL3RjqHbPkoxgSVaa1,Teal,Tshirt,Small,Purple,Gasmask Gunmetal,,Ponytail White,Top Hat,Black,Black
1869,1,5839,66.76,https://magiceden.io/item-details/f3aeqXxNonm7Pv3F6a1G5oNbiu4ESJMQ9EZaBewwEG4,Solana2,Tshirt,Arched,Blue,Facemask,,Ponytail Pink,,Pink,White
1872,0.5,8538,60.6,https://solanart.io/nft/9D1TRvymNbZJLDTyGgsh3UPn5L9pbT9qGc6HkNEfpa6x,Yellow,Tshirt,Small,Purple,,,Ponytail Brown,Helix Hat,Pink,White
1881,0.69,7065,64.79,https://alpha.art/t/3SZGDNWy7AjWaFSMQsb1VHpMQsP7j1Q1dhtGRQt8vCTE,Grey,Tank Top,Small,Blue,,,Ponytail Teal,Top Hat,Pink,White
1888,0.94,9052,54.07,https://solanart.io/nft/G4Ubkx7y2K3a77eWSCDXthzZNSVfHhgv5bZd1rVeBby5,Green,Bandages,Arched,Teal,,,Ponytail Black,,Black,White
1904,0.5,4049,79.16,https://solanart.io/nft/CBCPuwnVCfEgpz3DVDGTWHwa2cuz89F6vg5ee39a5Lof,Blue,Bandages,Arched,Teal,Gasmask Gunmetal,,Ponytail Brown,,Pink,Black
1908,0.79,5829,68.9,https://solanart.io/nft/HRoW7MBbEZ7UKujPSjBq997LN7PzTKWDX3SKeDCt1gWJ,Solana1,Tank Top,Arched,Blue,,,Bob Teal,,Pink Fangs,White
1918,1.2,6741,61.03,https://solanart.io/nft/GWe6faE7LGWMPnCVFDqSGw1Pdy3xU6Xb9hHV3HzF5FrF,Grey,Tshirt,Thin,Blue,,,Bob Black,Helix Hat,Pink,Blue
1919,1.1,4765,70.2,https://solanart.io/nft/2ViUCxbjjDNF331VnPXHX6oE9z2UT4JSZggj7xCPntGa,Purple,Hoodie,Small,Blue,Facemask,,Ponytail Brown,,Pink,White
1922,1.4,899,83.18,https://solanart.io/nft/45Q4ds6NVu5u7qAsriRPGQJzrHHn53zDVFnbhfC8cAXp,Solana2,Turtleneck,Thin,Teal,Facemask,Monocle Regular,Ponytail Brown,Helix Hat,Gold,White
1928,1.95,8192,47.53,https://solanart.io/nft/9Qa379TkKmz1XoauXq5tvXEimi6YDcabdEMRQfqUTQo9,Beige,Tshirt,Arched,Teal,,,Ponytail Pink,,Black,Black
1948,0.7,6268,67.98,https://solanart.io/nft/EU13NEJVAwFTW7iqmGECDp1MNnCLTMBLr1WN2qbcB5eK,Solana1,Bandages,Thin,Purple,,,Ponytail Brown,,Pink,Cyborg
1951,0.15,7901,66.73,https://solanart.io/nft/Db6AFJaH8tk67678gq3NLkTbPZZ4kLgLfMqBdpi8VQTw,Grey,Tshirt,Thin,Teal,Facemask,,Bob Black,,Pink Fangs,White
1952,0.19,9169,61.09,https://magiceden.io/item-details/8nhtmoxEHsoV3tZxRx7uQjZSZCHEMW3bAFBLUm2ymQto,Green,Tshirt,Arched,Teal,,,Ponytail Black,Horns,Pink,White
1955,0.15,5034,78.59,https://magiceden.io/item-details/ApRkfkciprj8t4rAyK2fSFywdTWtPfZvDKMNh19eZJry,Teal,Turtleneck,Small,Teal,,,Ponytail Black,,Black Fangs,Cyborg
1960,0.199999,9250,60.65,https://solanart.io/nft/48nprtxivhtkGVqFobZaT392Qc3anXyGW1LQ7d7PVYYB,Blue,Tank Top,Arched,Teal,,,Bob Brown,,Black,Black
1976,0.2,7205,69.11,https://solanart.io/nft/GLeoG3twRHBLdui597pDyogmGYp9y7Yx3GG1s2mGKP42,Yellow,Turtleneck,Thin,Teal,,Monocle Regular,Ponytail Brown,,Pink,Black
1998,0.2,5046,78.04,https://solanart.io/nft/8Wm3SsQ4zwgnUFErKPLFxhR6DDVDjGAV3XJ632tcMYed,Yellow,Tank Top,Thin,Blue,,Monocle Solana,Bob Brown,,Black,White
2011,0.24,6826,70.28,https://solanart.io/nft/6Eehma7NtQQoCgXWbQtyRzXpENQeToEUoCyMCVorxTMs,Teal,Tshirt,Small,Blue,,,Bob Pink,Top Hat,Pink,White
2013,0.38,6021,72.2,https://solanart.io/nft/EQSchiePuCg89KUFs1ac5BsqarukqHVfMjrAyngGf3MA,Beige,Tank Top,Arched,Blue,,,Ponytail Pink,,Pink Fangs,Black
2014,1.5,1470,79.82,https://solanart.io/nft/HrrVMbjmeQTvSR11zdJyKM4ugQb7pVkozrqzi9XZvDK6,Pastel,Tshirt,Scar,Teal,Bandaids,,Ponytail Brown,Mushrooms,Black,Black
2015,0.15,4719,79.89,https://magiceden.io/item-details/FKd2LAewUPWTaFt9Gb1gaYi7WVNdNYehJnDV87oED4CF,Blue,Turtleneck,Small,Teal,Facemask,,Bob Brown,Mushrooms,Pink,Black
2017,0.18,9053,61.67,https://magiceden.io/item-details/FYfqVu4teDxemkpcXiMVPcyShJLFfVMDAm1wjmuvkiaZ,Blue,Tank Top,Arched,Blue,,,Bob Brown,,Black,Black
2026,0.99,6844,62.7,https://magiceden.io/item-details/HqAyGC8125V3ZJf3Szd4QMrvmxLbHE5MHhiBhKKSRhDV,Green,Tshirt,Thin,Blue,,,Bob Brown,Horns,Pink,Cyborg
2028,1,7664,59.21,https://solanart.io/nft/GsgYQsJSsK6k5iv49VKKRTEWfurJ5AghxY7cnZbLyUoc,Beige,Tshirt,Worry,Blue,,,Bob Brown,Mushrooms,Pink,White
2031,0.15,8983,62.26,https://solanart.io/nft/GW6dWC4rgohtrSs64AdRzrSh2EHhBJV5A8tVe6qjk4fw,Beige,Tshirt,Small,Blue,,,Ponytail Brown,Horns,Pink,White
2032,1,7108,61.51,https://magiceden.io/item-details/756Psv7R1rSmScUoK7oSH8FTuxmmuw1vVZ8YM56XdaiD,Solana2,Tshirt,Thin,Purple,,,Bob Teal,,Black,White
2039,0.2,8585,63.4,https://magiceden.io/item-details/C7syTjzdvrkSiF23zr4JeGvdC18WZW3PXXHHo8dEnaFo,Grey,Tshirt,Arched,Teal,,Monocle Solana,Ponytail Black,,Pink,White
2044,0.22,7821,66.36,https://solanart.io/nft/9Nis9wC7VPtFZrbEyVR7qw5iWHRb9TgDZuvFMTQvwNyU,Blue,Tshirt,Arched,Purple,,,Bob Black,,Gold,Black
2047,0.24,8318,64.11,https://magiceden.io/item-details/7HjGBtwY2S3o4qim17fZ9y8UDgK6TG5ScgEjhLxwmT6X,Purple,Hoodie,Thin,Teal,,,Ponytail Black,,Pink,White
2048,0.31,9316,59.28,https://solanart.io/nft/GZNgsvkPc6qagJf2gzJqqM56wb7DA9eB6c2Mng2ZHE5J,Blue,Turtleneck,Thin,Purple,,,Ponytail Black,,Black,White
2052,0.39,2554,86.44,https://magiceden.io/item-details/ByBdsLVA4rEJmG8BadFHFasCQcSH1fKKzcShXod4w6LF,Blue,Tshirt,Thin,Purple,Gasmask Gunmetal,,Ponytail White,,Pink,Cyborg
2055,0.69,3254,80.55,https://magiceden.io/item-details/CuZgdqPBvR5KPMya8G2itYeYmzoWFt2t26HuoBRwKM4N,Purple,Tank Top,Thin,Blue,,,Bob Brown,Top Hat,Pink,Gold
2056,0.56,8838,58.76,https://solanart.io/nft/ETaQexV6367KHdc9EYWH3JkKiVHLdTH4DjeyADYTqGE5,Green,Tank Top,Arched,Teal,,,Ponytail Black,,Gold,White
2059,0.244,5102,77.36,https://solanart.io/nft/D4yCmJet4KFmvE1TeAZ6Yzyodg3NmK4YmHFteeBpupbL,Grey,Turtleneck,Arched,Purple,,,Ponytail Black,Clouds,Black,White
2070,2.4,3347,63.06,https://magiceden.io/item-details/C6RUdDrkUxwQ35N2EBqstWzSVDT24N8oLbGffZ7QWzMV,Green,Bandages,Thin,Blue,,,Bob Black,Helix Hat,Black Fangs,Black
2072,5,5254,29.18,https://magiceden.io/item-details/Gv8VCPfAoNUyWaHEqbCnLACo4n1pwxa9MoNnhNc8rTaU,Beige,Bandages,Arched,Purple,,Monocle Solana,Bob Brown,,Pink,White
2073,2,9247,42.67,https://solanart.io/nft/2kx5sku2K7bXYnoMjwEs3r6xQLFTGPrCiqRWx41tDnuo,Yellow,Tshirt,Arched,Purple,,,Bob Brown,,Pink,Black
2080,0.22,1555,92.27,https://magiceden.io/item-details/6buxAnBoUZFMMMjEMpsVpKVZ4zUab2ReZmCM3EzKXyjG,Green,Tank Top,Thin,Blue,Gasmask Gunmetal,Monocle Solana,Bob Black,,Black,White
2088,1.83,5993,57.82,https://magiceden.io/item-details/62P4Mv11Ujbay3GbEDzoyNkw3rWD4PS6jrGKNat1RrCj,Solana1,Tank Top,Small,Blue,,,Ponytail Black,,Pink Fangs,Cyborg
2104,1,7033,61.82,https://solanart.io/nft/8Tdg38ibYvPAARppL8Jx8pgeZYx6UghNzsLAY7bHW78X,Beige,Tshirt,Arched,Blue,,,Bob Black,Mushrooms,Pink Fangs,White
2106,1.1,7539,58.73,https://solanart.io/nft/8FBj7dJ4D6FuS6BY9iPtPbDebd7T9kmzDu6epsoW439a,Purple Flat,Turtleneck,Thin,Teal,,,Bob White,,Black,White
2113,2,4086,64.01,https://solanart.io/nft/3ujyHTgUXFmqCU239R9ZnHs5aZXiNNwECTkFwhUCxNuK,Beige,Tank Top,Thin,Teal,,Monocle Regular,Ponytail Teal,Helix Hat,Pink,White
2115,2,9606,41.18,https://magiceden.io/item-details/8HvsTxMopoW1xK7KVPB9DjfpdkBV3h3LtRK7uc8NwDKG,Beige,Turtleneck,Thin,Purple,,,Ponytail Brown,,Pink,White
2118,1,8144,57.23,https://solanart.io/nft/4JWwGsM2RBervxDfhLHsW8x1L9avSQiPGmmjWoRAhwkJ,Green,Turtleneck,Scar,Blue,,,Bob Black,Top Hat,Pink,White
2119,0.3,5809,73.88,https://alpha.art/t/4cu1m7XQLo99bBN7qCcPzwPnfmT41Wgfyw4Rj9WT1XT2,Green,Hoodie,Small,Blue,,,Ponytail Black,,Gold,White
2123,1,4002,74.35,https://solanart.io/nft/CU2mhhZgtFAmJniYkytmxT5MUdQqZjNYLtSCZdkDB5HP,Purple Flat,Turtleneck,Arched,Purple,,,,,Pink Fangs,White
2137,1.3,9401,49.03,https://solanart.io/nft/H2PnzwSVvEjzY5HJ5gbdsUuPwnTrjv6RAfqoBJtJYTfA,Beige,Tank Top,Small,Blue,,,Bob White,,Pink,White
2148,0.98,3879,75.06,https://solanart.io/nft/ALPbbhUc76dUMkpn47hU5aZrJyCxXXoPSmvz1HWpvzaU,Purple Flat,Tank Top,Small,Teal,,,Ponytail Brown,,Black,Gold
2149,0.149556,5248,77.71,https://solanart.io/nft/HaZKziRVorZQjFnVo7rQC2LcuTo9sKfkrmvxk5cMbh6P,Grey,Tshirt,Thin,Blue,,Glasses Solana,Ponytail Brown,,Pink Fangs,White
2150,0.5,8285,61.64,https://solanart.io/nft/7XFqPP57QABxakzDLyrxgQxrFgcYmi2BDHZ4e8x91LSi,Green,Tank Top,Arched,Purple,Facemask,,Bob Brown,,Pink,White
2167,0.22,9643,58.83,https://solanart.io/nft/EDhzH7nppEWb9yjAXVWHPsT5KBz9e6KZqwAWjJTWj2Tt,Blue,Tshirt,Small,Teal,,,Ponytail Brown,,Pink,Black
2174,1.55,6007,60.56,https://solanart.io/nft/CPNS1gWRo95tPMy8aqHMuM2q72QWyMV38Uwhmy4xJbZv,Yellow Flat,Turtleneck,Thin,Blue,,,Ponytail Black,,Pink,Blue
2187,10,7347,0,https://alpha.art/t/3Ehd942uMM1cAZcneFxNRSwLXqJwjH2o5jxQixSmkxVn,Grey,,Small,Purple,,,Ponytail Black,,Pink,White
2201,0.44,7611,65.03,https://magiceden.io/item-details/5iSwKV62hubTkaVqSzWXJcUoPM8qtkuqVWL342wqHd1J,Pastel,Tshirt,Thin,Purple,,,Bob Brown,Mushrooms,Pink,White
2205,1,1992,82.66,https://solanart.io/nft/Gzr7WQEDXc8ki2k6G8zx14iR6R9axyvUeov6sjyojQ6b,Beige,,Small,Purple,,,Ponytail Brown,Butterflies,Pink,Black
2208,100,2107,0,https://magiceden.io/item-details/FkHXAEx5FhmBydW5faRffibEkvTn2cTGKAsnziyNtSDg,Grey,Turtleneck,Thin,Blue,,Monocle Solana,Bob Black,Horns,Pink,Cyborg
2223,3,5076,49.91,https://magiceden.io/item-details/4A9nM7kjWEku4hqjwNZBdbGwU6EKV8Tk9psLzrEAWzsw,Yellow,Tshirt,Thin,Black,,,Ponytail Black,Helix Hat,Pink,White
