id,price,moonRank,💎 score (%),storeURL
04-R175-M,4,3898,35.86,https://magiceden.io/item-details/7BuZRQo7DdfUMCZFY75pxv3ZJzjMHYiVYwmAz7ai4Mjt
05-L030-M,1.5,4412,56.63,https://magiceden.io/item-details/2gXyVhs3dTg4utRrqm9h4nG7Ndzht7V7K9Eo74ZfiLqd
05-R132-M,1.5,904,85.55,https://magiceden.io/item-details/7gHFGiphujrMNyJQKb2p1xE3fYWSqyzrXY4fE83zSCJc
05-L161-S,1.5,2646,71.19,https://magiceden.io/item-details/6a65AfsrYfMek4MeMPDdBS3msWTKatTZqGuRZ2YhgKUG
05-R135-S,1.5,4437,56.42,https://magiceden.io/item-details/44PRQaDUuvyiw5ctiRmcuwyWhhfPJaWwdxmzJMv8Wvyg
05-R050-L,1.52,859,85.72,https://magiceden.io/item-details/3PJo3pVJjX4AWiBU1BKtC6joxPCTpZNLKcgNYL2fmVha
05-L022-S,1.6,4494,54.95,https://magiceden.io/item-details/4MXjugGdo3mAmN2AWL72t9Fxijr67TBn1byk1EmVRqGg
05-R097-S,1.8,4720,51.09,https://magiceden.io/item-details/DWfY5PKnb8cZD8ujVDzbzte4ZhDHMeyffG377PBAHHNn
05-L127-L,1.8,1643,76.46,https://magiceden.io/item-details/BuovsoQwxWMVMmshr522Ghu8SCr1DqxtA966d8N5Ekft
05-L050-S,1.99,4342,52.3,https://magiceden.io/item-details/7223hWeEwMortQJ4DsbP8ETPyh61wSUsX1XBWfSgGeHr
05-R162-M,2,3066,62.72,https://magiceden.io/item-details/9B61XQpc4yjQtSByjf2M3R7Go8HW1MNfSoZwJAD2zFv8
05-R036-S,2,1184,78.24,https://magiceden.io/item-details/BfJEqSKJKtS3uDNiQUPYaYPnC48X6xtJ4XvxDG7q4xCh
05-L101-S,2,2765,65.21,https://magiceden.io/item-details/Cpx5KqUv22u2Kdw7DiMLtDWUCm6QgXjJmWSyV4sJBPLi
05-L054-S,2.4,3978,51.21,https://magiceden.io/item-details/Hcvw2Srn3bg7HE6WRUkFYhyzz13ZL1zNqUbXK8cdeNBW
05-L041-M,2.5,1213,73,https://magiceden.io/item-details/HDbygz8eHaraFNEkxrwSuUEoJqP4rTtDXaanCG4zEpey
05-L048-M,2.5,359,80.04,https://magiceden.io/item-details/3r5uEuwPLJsxQfLxpUp9zna49bkx15griMpPi9VhpiBv
05-R043-L,2.5,828,76.17,https://magiceden.io/item-details/6UFbacEfqnHipE2VBmNGvhGucw5q4UESfxLZchv795JQ
05-R051-XL,3,1163,68.41,https://magiceden.io/item-details/5z1VsYebGwMQzFcH4DLAULA8RB1nUFtJDDXxohLFsGTP
06-R151-M,0.89,4258,64,https://magiceden.io/item-details/Hqe3AvSfqiXh4Bq9cLLDtxc6oBnmPYVShiTeGAYDX3dr
06-R142-S,0.9,2462,78.7,https://magiceden.io/item-details/2hMSK6rRiarmVSZQbwSM1w8DVKWWFwRD2K9u7Dw7r7ZM
06-L116-S,0.95,4636,60.28,https://magiceden.io/item-details/BaEQFvc5fAuhhM6cogJepvsqXXc5QohfNaAugnhpA2yM
06-L143-S,1,3453,69.53,https://magiceden.io/item-details/5sv7TmPnjmMmjUGix9tXPWPhYGGdVpDK6F2N4LSGaafE
06-L098-M,1.15,1572,83.54,https://magiceden.io/item-details/BhuAHDsbACdNPPm9nHDiudVa1nGkUMJftukRuQSiKEy5
06-L032-L,1.2,2045,79.14,https://magiceden.io/item-details/BJavLPsVVXkYcSkaNj9b38CXkVAL1ggSnAcxMPK2HnMo
06-L123-S,1.25,4505,58.36,https://magiceden.io/item-details/Eotdqq5MKw62BniJ71NHFSVMdUuzgqvZFA1ye5wkYkGH
06-L037-S,1.3,2411,75.12,https://magiceden.io/item-details/9urzdi8emiofCdfQYQwZoPxvf5CvhPLEmffGgntKsMsy
06-R112-M,1.5,3458,64.49,https://magiceden.io/item-details/3raYEthdEGDxRtLW6pnMwYJ1GQwVzursyJjEXNNJZdSe
06-L023-M,1.5,4796,53.46,https://magiceden.io/item-details/HR31Vn8mZjvVyTcgRSRL75kGbwLZnYeWSMS7PjAAUk8Z
06-R125-L,1.5,1800,78.16,https://magiceden.io/item-details/3XyUxXKwbnRTsRjdY2WpSGNpfWg5JEx5J5KHrhUmozjt
06-R008-M,1.9,3310,61.71,https://magiceden.io/item-details/fwLdGLEVE6KamuBFBq2DbDi6xqtggqEj71hPXBpfHBG
06-R062-S,2,629,82.81,https://magiceden.io/item-details/HbkkAQxpgCQrG27cV126T5wLB2ws9typFwvx5o9Ynq4X
06-R029-S,2,2868,64.36,https://magiceden.io/item-details/8tcku88hjgXrBwEQjshUqUhFqM3GCQ6w4bK9HRQmmiRB
06-L009-S,2.25,4844,45.57,https://magiceden.io/item-details/J91WVUDg4Z9nduexZhbNR7dpYjat6odysZop9JUSKeqE
06-L005-M,2.7,280,78.69,https://magiceden.io/item-details/G6icCmpxqbvJWvppUt8ETKqdfUDRAdbHtZX8oG8ZKn5w
06-L150-M,4,1286,57.4,https://magiceden.io/item-details/E4AdXrrcwq1FpLD3owCPZMrGVqeXHejDr49wUvfAp1Bj
07-L044-S,0.82,3873,67.87,https://magiceden.io/item-details/HeBiFvyw2XvC7AQSF9hD6B3AHsLd6WA92H328WxAACAG
07-L115-S,0.85,4503,62.38,https://magiceden.io/item-details/HpBXv1JdaJAaNTsAYnnhWddTXk9HQ6iDxbQPUMxTRnrv
07-R042-S,1.2,2770,73.16,https://magiceden.io/item-details/4PAEENfYTAA7C3KP9BMnR8z6LDRa8rNr5ExHnpjY4SVM
07-L119-M,1.25,3196,69.15,https://magiceden.io/item-details/BEBUB4c9ooqXxwsifdo5op6urDU15kSfJW4P18nqFD8k
07-R137-S,1.25,3157,69.47,https://magiceden.io/item-details/B7LskgW99zREPvp8LFKQYLDU3nhH4UhHWX7uTXn2AZWX
07-R105-L,1.29,2779,72.19,https://magiceden.io/item-details/8TT45Z2iuBwNXd17GKLqjHiVvJytdqf9UCpmcipz7y52
07-L149-S,1.4,2597,72.59,https://magiceden.io/item-details/EYioUTorJRurBAbHgZQSLhitAr7qkY3dAkTF9FDkFcfV
07-L082-S,1.4,926,86.37,https://magiceden.io/item-details/3EZ3ev5HTZHMKV6ctuXAPKugnvpJBiEEZ8oeNdwgsZA7
07-R063-S,2,3934,55.57,https://magiceden.io/item-details/8ecjRBGNM5jiuNwCF6Y2zZCEJcz8Te1hqggaw7YXELCo
07-L023-S,2,1606,74.76,https://magiceden.io/item-details/CbjeCwzgncZA4PcDUDzeEMJmWuYXuMS1dN1EHuWhpooz
07-R065-M,2,3635,58.03,https://magiceden.io/item-details/BAC8rJR9KjBE7Y1cw2Yuumc6RbyMxReyX5BVKNid9W3a
07-L091-M,2,1400,76.46,https://magiceden.io/item-details/6NgsiaomuLfi2MzzX4fGcQB7UVZKTW9RgoYYK1HgLCk8
07-L015-S,2.1,2842,63.57,https://magiceden.io/item-details/GUvGFUod8UVcwk6QksF9CeuAayUoRjUvXehCAdZxNK8a
07-L094-L,2.2,4541,48.56,https://magiceden.io/item-details/DoE9ANcsjR3nnK1t8rNaZJQLmUkELsChEAP4rroD5jYw
07-L104-L,2.3,1793,70.22,https://magiceden.io/item-details/CNiuyxzwdK78PNpFPHoMuD72p1AR1EnfH3yN9xw8F8FD
07-R145-M,2.75,2135,62.9,https://magiceden.io/item-details/3UPqDV3JoqbXnJ9S8ByPDV7V43VibXeXe8GmNrBHpcxW
07-R011-XL,2.8,4196,45.41,https://magiceden.io/item-details/DnodBkr3yfPinwwHsDFTvjo976CXKPkgB2FCzb3PWPbV
07-R061-XL,3,2104,60.65,https://magiceden.io/item-details/9G8tCzueahLmkCEavRNhE7ofZPVAc7rC2iuSCWZbbdRX
07-R004-S,3,4320,42.39,https://magiceden.io/item-details/8p1vzZ8zWk7bkDR1dtrEDhAmtQ9W6f43ryhxRDzv5RGc
07-R057-S,3.5,935,65.29,https://magiceden.io/item-details/BJ7hgrAQCiHazQ8wnP7KTDXHQXkvkQ4uekJC5k2ebYfH
08-R063-S,1,2081,80.84,https://magiceden.io/item-details/CQH23KWGqBU5b3KdfY55nZfaZTENdzK1NmnazCQh5u2G
08-R111-S,1.36,522,90.1,https://magiceden.io/item-details/EGXjbkbenJcNx6WyfnEg5SJasXgFPpqRQLRS19a71fgR
08-L073-M,1.48,945,85.41,https://magiceden.io/item-details/FaL1M86oVCAnGeT7HfPzpD8nKSWeSWGyqpH9EVM7kyp7
08-R143-S,1.69,3299,63.9,https://magiceden.io/item-details/tRZvLVe6WLizdKUfUrQ1UXmnJXuwG8i4jz41XoMtzQH
08-R077-S,1.98,4169,53.83,https://magiceden.io/item-details/3hTnCvMxnrA3SJgXq9BMRriJr2e46c7r2UNE2Vbbefkc
08-L027-S,2,3194,61.67,https://magiceden.io/item-details/99zX6EwVsBFvMX7bbp29nbvr74A5NmbzWBiuv4H757ij
08-R089-L,2,4295,52.59,https://magiceden.io/item-details/Dpi7RnKPwy2v6SsHKWpbu1sRrqwwCy9S6eoULZ1DccJL
08-R132-S,2,3960,55.35,https://magiceden.io/item-details/GnvnaXV53uM8Vn97dXsxGhN1D3UnKaDKud646mSMYXKg
08-R062-S,2,3996,55.06,https://magiceden.io/item-details/6yAZpXMuZk2QrTxkCnoTrwCd1ewx8oUANoUJKhr3BwWj
08-R094-S,2,2675,65.95,https://magiceden.io/item-details/8ZUgzLT5A3ig4NmKLKoJrGWGmUoP2zLbN5VmC5gyTKsW
08-R004-M,2.2,482,82.03,https://magiceden.io/item-details/E5Xte5aYrAKAAmfwLNDyaqbcAPZq95ytHpKz81AHKwHi
08-L018-XL,2.5,3867,51.12,https://magiceden.io/item-details/ED9LiEskcxaCqmEju8GBree6Yxy33XaU4PBVhwX8n5C1
08-L053-L,2.5,3408,54.9,https://magiceden.io/item-details/CJzKA3eD2SqfFLgux1CQNPdiGhKDKvmcxwVZ69wsQyKi
08-R066-S,3,4321,42.38,https://magiceden.io/item-details/4P7KenyPPEJBuhX7kKUuKRXSn1yRQAbRZTGwEcQL3jvd
08-L128-M,3,3578,48.5,https://magiceden.io/item-details/9y94fRKmQF2z7oizQS8cfYfxB6K8w4fd757abv5kDP1C
08-L068-S,3,1112,68.83,https://magiceden.io/item-details/A5FNg2JwXXRZC9zA2P54QN4is1rNED1fXpc27kSXAiXz
08-L067-L,3,1205,68.07,https://magiceden.io/item-details/3byTpo9AZukqVJDKdyR5goxMMcCgR6rALvn7xmFyr7HD
08-L082-S,3,3763,46.98,https://magiceden.io/item-details/CoY5XVNfG1U36qj6xrKczBWcyXDuJoeperr6L9Apsu58
08-R046-M,3.3,4037,41.72,https://magiceden.io/item-details/WQuTqRoFYC19EMjBnTRBefqqSDbJ4iqawwZn5MGunvr
08-R029-L,3.5,2336,53.74,https://magiceden.io/item-details/7uN51aRnfxurywUFi4BVRZeZqSMFqSSUH4ntXQiaExWm
08-R133-M,3.5,1703,58.96,https://magiceden.io/item-details/4vCad28U88ypb5L35WJVZ32vjMTSwv1uLt8nPqdzSaAp
08-L088-S,3.5,2404,53.18,https://magiceden.io/item-details/qABDU1st8AavDtL9TwuZSHs6kswFRDUvCuLBPfswgF5
