id,price,moonRank,💎 score (%),storeURL,Background,Eyes,Fur,Hair,Mouth,Necklace
3332,3,9770,40.31,https://solanart.io/nft/GdXs7ZiC8Vm4ZDsHWWVGTtzoL4dUKQVuRta1yMaZwAy6,Blue,Squid Square,Dark Brown,Dreadlocks,Bacon Strip,Penguins
3355,1.9,9417,52.72,https://magiceden.io/item-details/EWGdLsyXLqBS5rMEYHyw21kdPyo14erVqSiNmhDQA9Xp,Blue,Justin Sun Eyes,Dark Brown,Default Hair,Bacon Strip,Penguins
3385,2.5,2263,75.27,https://magiceden.io/item-details/3oYW6gA78m99owmHdjG1AL4TKihvq3rVxw9ZiURA5pJa,Sribble 1,White Laser Eyes,Cheetah,Default Hair,Bored Mouth,
3388,2.5,2021,76.24,https://magiceden.io/item-details/GM8CJg896cUNBqUhc3GHF83ZXT1ZtYmE9Pz4RhrFMn2m,Orange,Squid Triangle,Circles,Curtined Hair,Bored Mouth,Rogue Sharks
3394,1.2,5533,75.22,https://magiceden.io/item-details/BFW8yR52Gy5fDc2bnwyAoXbcwQ9koMGAutGARuQ1BSvg,Hot Pink II,Hypnotic eyes,Static SR,Default Hair,Vape,Sunrise Rebels
3395,2.4,6364,59.9,https://magiceden.io/item-details/EXMv5pKszUtG13k7KXm5Um6tDQrUXpCVnacjS6oAneQX,Grey II,Gold Laser Eyes,Rainbow Synesthesia,Tall Block Afro,Squigly Mouth,Solana Necklace
3437,12,2551,0,https://solanart.io/nft/5xpTjsMeLhaxz3WXN2J4B5edkh4ykFGKMgoL8ncpWFE,Red II,Double Eyes,Trippy  1,Bowl Cut,Bubble Gum,Solana Necklace
3438,3,5226,58.45,https://solanart.io/nft/C5gV63BKzDf1haPfdV6xStfdLrjzzS4rhVEQtLNnGhgA,Nude Beach,Squid Circle,Green,Default Hair,Vape,Piggies
3446,11,1701,0,https://solanart.io/nft/wgBDBfahCV9LFzMasTpR9PSQ6SZ4Yss2f2DcNsn4VYQ,Pixels 2 II,Heart Eyes,Brown,Lion Mane,Cute Mouth,Rogue Sharks
3460,2,5340,67.99,https://magiceden.io/item-details/AiGm326HfQvt5ynihc6mJWwLaECaJ95efxdvUr2SqzVn,Hot Pink II,Bored Eyes,Zebra,Tall Block Afro,Squigly Mouth,Sollamas
3486,2,5007,69.32,https://magiceden.io/item-details/6FAVVEF5tGsVqVV9RWFH2Mwr4TSQQ4hLbb9eSrUBVmae,Green,Closed eyes,Brown,Lion Mane,Fish Mouth,Sollamas
3490,1.79,2846,80.04,https://solanart.io/nft/5jrUYh2sRF4chjepfnd4oGBDfRPrwKVRCPcci3fX7MhA,Orange,Plus Eyes,Blue Camo,Curtined Hair,Zombie Mouth,Solana Necklace
3506,2,645,86.73,https://magiceden.io/item-details/6hCfpab4GfidHhQehHN9CNjokmrGcid282o5Uzu5inCF,Static II,Heart Eyes,Brown,Big Afro with Comb,Tongue Out,Turtles
3516,2.22222,8274,54.06,https://magiceden.io/item-details/3QGV7djCKHasbZAZj6G1DNK3Lupy5WKc1nqfr6TkySxN,Purple Amber Synesthesia  II,Gold Laser Eyes,Dark Brown,Mullet,Sick Mouth,Sollamas
3531,1.7,2008,84.29,https://magiceden.io/item-details/3fGySG7HCMjKdAT2J4i9AqF5d2LdVosC9G2ArxELv4Vp,Orange,Squid Triangle,Blue Camo,Curtined Hair,Straw Mouth,Piggies
3539,2.5,9910,44.75,https://magiceden.io/item-details/EfDoXNtwLFHnZ72Y21eYkrM7HLBo1NF9YWLyckdn44Wk,Blue,Flames Eyes,Dark Brown,Mullet,Sick Mouth,Rogue Sharks
3547,2.88,3161,67.89,https://magiceden.io/item-details/A5NasCRsHyGCsKCNHqcnbcu5NPrmCfHUMbevMZsF1jgH,Dark Pink II,Red Laser Eyes,Green,Mohawk,Mouth Juul,OOGA Chain
3566,2.5,9575,46.09,https://magiceden.io/item-details/HFd9MAkypeEJHLMc8VVuzfnLBgBscD7UdbXRquv2N7nX,Blue,Squid Square,Dark Brown,Mullet,Sherlock pipe,OOGA Chain
3592,0.93,6607,73.64,https://magiceden.io/item-details/3KwNMoCF8PbvHf24v29bA1oAztkyTwLddaLUjQSKFpLz,Grey II,Alien Eyes,Pink,Default Hair,Vape,Sunrise Rebels
3602,2.3,2784,75.19,https://magiceden.io/item-details/FYYgz8y6SDovKZPkApDXXKZhHRPbCUkbSpq8M9y8FMqF,Yellow II,Flat Eyes,Camo,Afro,Mouth Juul,Trippy Bunny
3623,1.8,4425,73.64,https://solanart.io/nft/6fQ7bPTg6bZAyd9qBUqFZgUvWBQSf3VzWXxCTi4Fdi5s,Red II,Double Eyes,Green,Bowl Cut,Angry Mouth,Turtles
3630,1.98,5450,67.75,https://magiceden.io/item-details/5ri58SHXLt381iXFHwMb5sHhmdr3tRAW8DcUY1wFsn5X,Hot Pink II,Squid Circle,Pink,Default Hair,Vape,Piggies
3645,2,8434,55.64,https://magiceden.io/item-details/AXR5CPaS4qjDyT2PH2KsYwkj6AC7XE3Z8fwqRGJeHKn1,Light Green II,X eyes,Red,Mullet,Sick Mouth,Geckos
3680,1.98,7750,58.57,https://magiceden.io/item-details/4qmDAFgGWbihc9tP1roENoR4vF5KGMj6DYBveBLweXFY,Grey II,Gold Laser Eyes,Blue,Default Hair,Squigly Mouth,Piggies
3682,3,1477,73.41,https://alpha.art/t/91JGKZvvFWjuqcJ8Tsy9rYdbATXTRbPxkHGhYinPTeMz,Red II,Solana Eyes,Tiger,Flock of Seagulls,Cigarette Mouth,Sollamas
3701,1.5,5746,71.37,https://magiceden.io/item-details/AMTctQxHmxJ9uux533odMtUSfxPdqBvASSCDz7yPmPrf,Orange,White Laser Eyes,Black,Default Hair,Bored Mouth,Sollamas
3706,1.2,5420,75.67,https://magiceden.io/item-details/AMZ4uyjaZsFoMGghMHRYqokBWxmU6cmKt5cQm8Pj8KCU,Hot Pink II,Squid Circle,Pink,Tall Block Afro,Sherlock pipe,
3710,3,261,78.26,https://magiceden.io/item-details/HbxC557FZY2T1g9gP7UM9F3q7qyWKCCjDFP9Sn4gAqHb,Solana Gradient Inverted II,Round Eye,Tiger,Flock of Seagulls,Cigarette Mouth,OOGA Chain
3724,1.9,4205,73.52,https://magiceden.io/item-details/BzwAMmfT861xXY7g2mij3k66dwEXrmW9RVoRsnuyRb7x,Green,Justin Sun Eyes,Static SR,Lion Mane,Sideways Smile Mouth,Solana Necklace
3744,5,1754,52.3,https://solanart.io/nft/7y8VkqWqhhZSTbCdzkvCdkQDegCeANn8i696SP7H1Kjf,Red II,Robot Eyes,Grey,Flock of Seagulls,Cigarette Mouth,Sollamas
3745,3,942,75.54,https://magiceden.io/item-details/9FLmXdSc5udHweABatmuNCYRdnBAiDJECc4YYSovjiv8,Sribble 4,Red Laser Eyes,Purple Amber Synesthesia,Mohawk,Smile mouth,OOGA Chain
3746,12,9693,0,https://alpha.art/t/3PDKfZ6a3WwdCq1qWfojGBBgGduH99UJkwfuuXm2mPdg,Blue,Round Eye,Dark Brown,Dreadlocks,Sick Mouth,Normal Chain
3748,3,8190,46.62,https://alpha.art/t/ACyhYBkVJc5DEwbAks4pLJApxMUnAYLNUiPYinfiwdPX,Blue,Closed eyes,Dark Brown,Dreadlocks,Pizza,Sunrise Rebels
3751,2.5,5232,63.42,https://magiceden.io/item-details/HGFpN12e4pGNtb6duoCZZdh9WhqvyChRy5a1tb9wzYTC,Hot Pink II,Bored Eyes,Static SR,Tall Block Afro,Sherlock pipe,Turtles
3764,2.5,1860,76.88,https://magiceden.io/item-details/AUAM4EKtSodkLCSUtyYDh1mk4MbA7Wm4tsxGz8JawQdU,Pixels 2 II,Flames Eyes,Static SR,Lion Mane,Cute Mouth,Geckos
3765,4,4822,50.06,https://solanart.io/nft/NRqktzbbENrBBuhLT4iCX2yqTkN8LNyw7GgVVL2fo8i,Pixels II,Bored Eyes,Static SR,Tall Block Afro,Squigly Mouth,
3777,1.97,3128,77.12,https://magiceden.io/item-details/CHZhBuxtc9ngbfoPK2jj3jNtRpaq6Zpooctby3KMrKRd,Yellow II,Googley Eyes,Solana,Afro,Mouth Juul,Normal Chain
3790,38,5440,0,https://solanart.io/nft/FaHbyqhUuvUA2WCsK9tjqADon7exgXas6KEA8bJ2xGdM,Sribble 2,White Laser Eyes,Green,Default Hair,Bored Mouth,Penguins
3825,10,4351,0,https://alpha.art/t/5xt5Vekcgr3yr57MEFD7Rra8kq25ZmgA2UPofxQx9uug,Red II,Blue Laser Eyes,Grey,Default Hair,Cigarette Mouth,Piggies
3857,2.88,5505,58.53,https://solanart.io/nft/D2iM57vLzC5sM981jD5PSuBtXkZR74pyGjCi5tfZdXzk,Nude Beach,Squid Circle,Green,Default Hair,Cute Mouth,Geckos
3868,18,7435,0,https://solanart.io/nft/ADNjcNUp2DiUgou5Rqe9SYqB9wJAktgcBmw8cmdpzaGi,Grey II,Gold Laser Eyes,Cheetah,Default Hair,Cute Mouth,Trippy Bunny
3879,2,9270,52.31,https://magiceden.io/item-details/Fukv1sVAum2183JcVMiFkZ9WVJMR99S41hJtMTbzEtrp,Blue,White Laser Eyes,Dark Brown,Default Hair,Fish Mouth,Rogue Sharks
3915,1.179,8607,63.16,https://magiceden.io/item-details/HHy1oFuZPDE7Et9msRASQKesv68vGD8bzNVoE4TLKzky,Blue,Double Eyes,Red,Dreadlocks,Bacon Strip,Rogue Sharks
3927,4,8194,36.6,https://alpha.art/t/Ebi2ijhuGECC9ZgmxRJntFXbnjBgzv4EMfgo6Da6ECvi,Blue,Justin Sun Eyes,Zebra,Mullet,Sick Mouth,Turtles
3928,2,8924,53.69,https://solanart.io/nft/7W5XRsoDbRFoG4NF9Uxpqw63biLEPHJb3xDuxKpCTuJG,Blue,Flames Eyes,Red,Dreadlocks,Bacon Strip,Piggies
3946,2.14,2983,76,https://magiceden.io/item-details/HK2t7wARTjEdBpaQfMJXBsEorgD2TDusqGfDCZ1vBFLt,Dark Pink II,Zombie Eyes,Green,Afro,Mouth Juul,Turtles
3968,12,708,0,https://alpha.art/t/2VjFiz8HMgBn3vNSWS9ZyiVfoqgxyN8TEJhU25QyqhQq,Rainbow Synesthesia  II,3 Bars Eyes,Brown,Big Afro with Comb,Robot Mouth,
3974,2.8,2578,71.01,https://magiceden.io/item-details/7csi2ZNHnVTReoD12a8LxjtESFpEnnCH4oJqH6tr4DLe,Green,3 Bars Eyes,Alien,Big Afro with Comb,Robot Mouth,Turtles
4094,7,5695,16.57,https://solanart.io/nft/5Jih6Jhnu7ZGZyhsMswaAANahqPjw4aKM8A9J1TqFUed,Hot Pink II,Squid Circle,Pink,Default Hair,Cute Mouth,Trippy Bunny
4110,1.09,5473,76.56,https://magiceden.io/item-details/3JdUhpEs87iK3hxdHoXbhrhH39PTM36G9qQSHmkhaKPi,Hot Pink II,Squid Circle,Blue,Default Hair,Cute Mouth,Trippy Bunny
4123,1.25,8463,63.03,https://magiceden.io/item-details/2amQihDCTBpu9Jfjc2bmxKBTE9KuVnU5xGtGd71BcUBX,Blue,Flames Eyes,Dark Brown,Dreadlocks,Pizza,Piggies
4133,5,2799,48.13,https://solanart.io/nft/94bJNqxLbJHi32xneQYc2p6mpgCUfEWSthUTPTJzQc6Q,Static II,Flames Eyes,White,Lion Mane,Cute Mouth,Rogue Sharks
4149,1,8389,65.82,https://magiceden.io/item-details/69VhUruKuPMSMfMVwALGCZjtMLXqyUPbpKk5V4EhgwrF,Blue,Squid Square,Trippy  2,Dreadlocks,Bacon Strip,Rogue Sharks
4152,1.9,1543,84.14,https://magiceden.io/item-details/7x7juaACcJ7XJjuHMkEYks8EkTcd6s4piuEFnmNr3adH,Dark Pink II,Googley Eyes,Camo,Afro,Robot Mouth,OOGA Chain
4159,38,4906,0,https://solanart.io/nft/64r59MuQVYYDaKy61khrGS9zYHCj51j4gGUni1tRgkhh,Red II,Blue Laser Eyes,Tiger,Default Hair,Angry Mouth,Sunrise Rebels
4206,4,3079,57.01,https://alpha.art/t/EA1kJfQWRFdbE6Ns99qAwGM52fKSSrS6YhrzGFRZo2UB,Orange,Solana Coin Eyes,Blue Camo,ManBun,Fish Mouth,Piggies
4219,1.5,7000,66.37,https://magiceden.io/item-details/5ZToVBnjkUnE16Qk2qBnh4Eoq9cKQtgd9Rgj7aB76D9X,Light Green II,Wink Eyes,Dark Brown,Dreadlocks,Fish Mouth,Trippy Bunny
4271,2.3,2181,77.6,https://solanart.io/nft/EqhcpxKFJykQEf1APzMW6u3PpTS8cvykPUgXoF5kZ1Ab,Green,Heart Eyes,White,Big Afro with Comb,Pizza,OOGA Chain
4272,2.88,9728,41.68,https://solanart.io/nft/2t5Z4bqUijpu3S9nS5RvX1zkwmf98ypo2YmMwgiQiiJh,Blue,Wink Eyes,Dark Brown,Dreadlocks,Sick Mouth,Rogue Sharks
4273,18,7893,0,https://solanart.io/nft/F8HVFo6cYKz4zDcNAgLYbhKe2xAWeYGSMrQdBcRRFsY8,Grey II,Gold Laser Eyes,Cheetah,Default Hair,Squigly Mouth,Trippy Bunny
4302,3.3,5298,55.16,https://alpha.art/t/kPMqS2PStgaE9LJfn4zbevAamuo3EE5TK9o9yQx7pUV,Hot Pink II,Hypnotic eyes,Blue,Default Hair,Vape,Trippy Bunny
4307,1.8,2499,81.33,https://magiceden.io/item-details/EA3BhxwnXmPjeZekPEZduRQzAbbqw46Loy9pviVSDXh1,Red II,Robot Eyes,Grey,Bowl Cut,Angry Mouth,Piggies
4315,4.5,2278,55.21,https://solanart.io/nft/6R9Ub6oCiC8yZr7p15T2qEpdwSjvMXKMF72jbQXHA3gj,Orange,Squid Triangle,Cheetah,Curtined Hair,Straw Mouth,Piggies
4325,5,4223,42.45,https://solanart.io/nft/9cfKEJ7stnsUHwrfg8mgMfhuhBYUQR5HgUS6dKJymhkN,Hot Pink II,Squid Circle,Solana,Tall Block Afro,Vape,Normal Chain
4329,5,6301,34.16,https://solanart.io/nft/EgebyfvxaKcLsRRb6mU3L6aeLMxhJSGitfHvW2kHstvn,Grey II,Squid Circle,Circles,Tall Block Afro,Squigly Mouth,Sollamas
4348,2.5,3788,69.18,https://solanart.io/nft/5ERgCHBxyyvCHSd6AyXygktnHhx44v1yHui54VckrwU4,Yellow II,Zombie Eyes,Purple Amber Synesthesia,Mohawk,Smile mouth,Geckos
4354,4.2069,360,65.79,https://magiceden.io/item-details/FDFaCuyEStR5UbuZwwnpQFv1We3mSzqQ6czBpGh7d9ST,Solana Gradient Inverted II,Round Eye,Yellow,Flock of Seagulls,Bubble Gum,Sunrise Rebels
4364,1.89,8423,56.79,https://magiceden.io/item-details/GxohZCo28VHd9ty7pmzyCWctioeTVCcsu95MevWFYzfA,Blue,Zombie Eyes,Solana,Mullet,Sick Mouth,Piggies
4366,1.5,7602,63.96,https://magiceden.io/item-details/6h3CLkQysCuCXyU7Komi5G72vF3ujG9w5HRTLquGrC52,Light Green II,X eyes,Red,Mullet,Bacon Strip,Sunrise Rebels
4370,3,5213,58.5,https://alpha.art/t/HvAxeQFamCAJhCNh41Gz2deypcAjwdsqb5LBLhLUKuUR,Yellow II,Googley Eyes,Green,Mohawk,Mouth Juul,Rogue Sharks
4374,10,1221,4.43,https://alpha.art/t/6hueDcxGFingVcg8nEe4jCZQihu2S43NpGsXphGmqT6f,Hot Pink II,Zombie Eyes,Zombie,Default Hair,Zombie Mouth,Penguins
4398,2.97,4341,62.28,https://magiceden.io/item-details/DFSMZKNibbszxo7YkBHuyVxtGkPe4UqGUkEKwMXBLdQU,Green,Justin Sun Eyes,White,Lion Mane,Insect Mouth,OOGA Chain
4408,3,7302,50.16,https://magiceden.io/item-details/8WfPUVKZ5sGs1bT9sirWoW6wttn4AaBcJCTYG8sDpDxv,Light Green II,White Laser Eyes,Trippy  2,Default Hair,Sick Mouth,Solana Necklace
4412,1.98,1174,84.82,https://magiceden.io/item-details/GpUw71iAhPXHx1EouutFyUPS7bYWgkvNNh35NvbBWn1E,Sribble 3,Blue Laser Eyes,Grey,Default Hair,Cigarette Mouth,Penguins
4466,2.69,3527,68.33,https://magiceden.io/item-details/CUmjpk9RD6nDSZPMVkup2XxGY8ZBkUv9GdX35PyXJvYx,Orange,White Laser Eyes,Trippy  2,ManBun,Bored Mouth,Penguins
4474,1,8879,63.87,https://magiceden.io/item-details/2UmALkY6sC3VvsmWbjBe5rUHHFXCpmFuuTPmkB5LgnNS,Blue,X eyes,Red,Dreadlocks,Fish Mouth,Rogue Sharks
4490,5,2612,48.88,https://solanart.io/nft/6y4yddpZMrebsqz79ENpRzSygr25bCHU7REk4Axtv6d6,Static II,Heart Eyes,Brown,Lion Mane,Fish Mouth,Sollamas
4497,4,2125,60.82,https://solanart.io/nft/7qd2y12vK4kAXkG7B8t3QrzbPMw1iesX5WiiEo91ro3Y,Light Blue II,Plus Eyes,Green,Curtined Hair,Bored Mouth,Normal Chain
4523,2,1496,83.33,https://solanart.io/nft/BBu5q4UiMHsmXibPC3Uh22kudqnNdc3WKUF4736ZHUrg,Sribble 2,3 Bars Eyes,Brown,Big Afro with Comb,Robot Mouth,Rogue Sharks
4535,8,2171,20.64,https://solanart.io/nft/CWKkpMnr7z4eTJMukLmjMPCCXVKxYSV4RRArXyxMLBgG,Grey II,Zombie Eyes,Zombie,Tall Block Afro,Zombie Mouth,Turtles
4544,1.249,7197,68.09,https://magiceden.io/item-details/5Dhhpt1xGH3BfDeQRD1Q42w8LLAGvUqW1FSktgB5x75L,Light Green II,Squid Square,Green,Dreadlocks,Bubble Gum,OOGA Chain
4553,1.59,3911,77.79,https://magiceden.io/item-details/DumP2iv5G1WZRnomuyXARRPBfFNJxUubd4jjuZLEQLmY,Yellow II,Flat Eyes,Camo,Afro,Insect Mouth,Geckos
4561,9.99,9883,0,https://solanart.io/nft/DpqDpHRwq1vV5xTqE8XQLtxbCLgvqQrpKgVdb71FFeuz,Blue,Justin Sun Eyes,Dark Brown,Mullet,Sick Mouth,
4580,2.22,3047,74.94,https://magiceden.io/item-details/AfbzANBVfT9ADJioWBMcRxf5orxr3ZVyVvPZDGUH64vh,Light Blue II,White Laser Eyes,Blue Camo,Default Hair,Bored Mouth,Piggies
4600,88.800003,68,0,https://solanart.io/nft/GsUAeJC4yiW6dBjaQtV82t6UpfrQ6BrMNzBEA55shDJC,Golf,Robot Eyes,Yellow,Bowl Cut,Angry Mouth,Piggies
4602,2,9598,51,https://magiceden.io/item-details/GnDhAzGi5Qu1L4JRYDRv4J4Fq92CUjNWMLM6hqLzvBGs,Blue,Gold Laser Eyes,Dark Brown,Mullet,Bacon Strip,OOGA Chain
4606,2.5,853,80.9,https://magiceden.io/item-details/7wBNLDZtgPNbVLjTybQGxqQvuyDqw4dBRDG69BDkF2tp,Static II,Flames Eyes,Brown,Big Afro with Comb,Tongue Out,Penguins
4620,2,7352,59.96,https://magiceden.io/item-details/9npHqGN7itu1MB1XVGQ8uV421r2gGXrB4DWiEUkWgqMm,Purple Amber Synesthesia  II,Squid Square,Dark Brown,Dreadlocks,Insect Mouth,Piggies
4637,2.9,216,79.44,https://magiceden.io/item-details/8P4FGTEmYRHoSveZZ6Tvd3Pii5SczSY3tNwGEoq6aKFD,Sribble 3,Robot Eyes,Yellow,Flock of Seagulls,Angry Mouth,Trippy Bunny
4639,1.89,9376,52.99,https://magiceden.io/item-details/FnkVRbae6TMEEzQxMW4kEuthAVpdBdCCKEkDrEsf5EC8,Blue,Blue Laser Eyes,Red,Default Hair,Sick Mouth,Penguins
4657,2.4,8093,53.01,https://magiceden.io/item-details/7rXWZ4gRThBHKTGuTXYFNKo6YsaJKN8GA3AL76NHtxib,Light Green II,Robot Eyes,Dark Brown,Dreadlocks,Bacon Strip,Geckos
4658,2.2,5656,64.73,https://magiceden.io/item-details/EjUUgQoNdAEhQEGypxLkYRjuEcTh1aUyaKGDfeHCyAPz,Matrix II,X eyes,Red,Mullet,Sherlock pipe,Penguins
4660,10,4272,0,https://solanart.io/nft/9HjUPn3ga6G3Q1G6QfEpG7Zzmry8MmgC1L9Yb69ency4,Green,Justin Sun Eyes,Brown,Default Hair,Tongue Out,Piggies
4664,16,660,0,https://solanart.io/nft/wqqcegevgParDSxSw5HtuqgQtLANkCZSkM9LtX58zhZ,Pixels II,Robot Eyes,Robot,Default Hair,Robot Mouth,Geckos
4668,2.99,928,75.7,https://solanart.io/nft/CbVBncPWUqx3He9TSTRGhmSVSHaKaaYGxYBVpk6Ca128,Stained Glass II,Flat Eyes,Cream,Afro,Insect Mouth,
4672,1.28,7553,66.36,https://magiceden.io/item-details/BzPvcd1BuyEb4RaA2hDEaf7Ewwr2e7aBne9rnC7aC2j,Light Green II,X eyes,Trippy  2,Mullet,Sick Mouth,Sollamas
4679,1.82,7464,61.32,https://magiceden.io/item-details/EcpNgEJLzY5ozKTb4ihr7LNGgF9vRqt3c2q7vivgkbS4,Grey II,Hypnotic eyes,Trippy  2,Default Hair,Cute Mouth,Sollamas
4681,2.1,9723,49.5,https://magiceden.io/item-details/9JCgbeghfYM1HJttV44YYt11KchFg7YaL6GSgurW8Qww,Blue,X eyes,Red,Mullet,Sick Mouth,Sunrise Rebels
4689,4,8256,36.36,https://solanart.io/nft/H8TvhqrQnBwVyCZQkkPfjngBu7i3qd69VVYLN33QNrxj,Blue,Squid Square,Tiger,Dreadlocks,Sherlock pipe,Piggies
4706,1.33,4257,79.01,https://magiceden.io/item-details/E2zmtNJhQiuiAeZVQSqb2o8RGKwTTZ6C1NU4whCCsY3t,Green,Justin Sun Eyes,Brown,Default Hair,Tongue Out,Normal Chain
4724,9.99,1750,2.42,https://solanart.io/nft/6mqMswUXBMYeY21VyyEsduNjFk2a1Q2WvXmr8SDf2mZu,Red II,Robot Eyes,Grey,Flock of Seagulls,Cigarette Mouth,Trippy Bunny
4780,1.78,3081,79.21,https://solanart.io/nft/4mTSQa1gXXyPMJsrq45NYMYtxEGNdzVW2EXd48r34mQQ,Yellow II,Googley Eyes,Purple Amber Synesthesia,Mohawk,Mouth Juul,Turtles
4782,2,9341,52.03,https://solanart.io/nft/46oRy5fZyBRJC5roSW7Nvpkr3WBB8uNToaWQWL4Nw1nG,Blue,Plus Eyes,Red,Dreadlocks,Sick Mouth,Piggies
4830,2.4,9583,47.06,https://magiceden.io/item-details/BvXwXTdXhEqBjMT1C5pyQjhyFzmoG6wgqRSFuYECciwK,Blue,Squid Square,Green,Mullet,Bacon Strip,
4832,1.25,2599,86.43,https://magiceden.io/item-details/E7MQ4gFdAw6SnSkBEqCxsaqviYP1fsHAD6EPySGtTZp4,Orange,Squid Triangle,Circles,Curtined Hair,Fish Mouth,Rogue Sharks
4833,2.69,2018,74.35,https://magiceden.io/item-details/AGxrZHyDjF8XUSuwvCVp7R6iS1YH3VR72Zu4NnEsxQbs,Dark Pink II,Zombie Eyes,Cream,Mohawk,Robot Mouth,Trippy Bunny
4844,1,9875,59.89,https://magiceden.io/item-details/JD1kcXPLcf9ziXxCWpvwaopMJwCRnTnKfYFuqjjS6dQP,Blue,White Laser Eyes,Dark Brown,Mullet,Sick Mouth,Sollamas
4860,1.5,7790,63.21,https://magiceden.io/item-details/2FNoKLhJL1QGMMD2pKp2QkjGjkmmF4bBfNPP8ZtGXvZF,Light Green II,Flat Eyes,Dark Brown,Dreadlocks,Insect Mouth,
4881,2.39,7792,54.31,https://magiceden.io/item-details/3Vi63XDxymFc75doecTKy54nPXd6LWohd8Ayp8xp2LPq,Grey II,Squid Circle,Trippy  1,Default Hair,Squigly Mouth,OOGA Chain
4902,2,167,88.63,https://magiceden.io/item-details/Fs16jjkxpFsDhMiCEuHxVp8SNKKELyUECqzKDBh2oGE2,Sribble 3,Solana Eyes,Trippy  1,Bowl Cut,Cigarette Mouth,Sunrise Rebels
4903,4,8609,34.95,https://solanart.io/nft/8XFgPotoqb8DMGuzi7bypghwUt8d8jugNZL7MQc1hryA,Blue,Double Eyes,Red,Dreadlocks,Bacon Strip,Piggies
4905,1.4998,7349,64.98,https://magiceden.io/item-details/8h98Zk5WaYUgv1Jx6CYe6D4SGf8AirviTrDUxsZNV8x3,Light Green II,X eyes,Rainbow Synesthesia,Mullet,Sick Mouth,
4906,1.111111111,6639,71.7,https://magiceden.io/item-details/9Gkxa9GSdhNreyzgF5mSG9c3TXXSAswvJL36dQpSRG3a,Light Green II,Squid Square,Trippy  2,Dreadlocks,Bacon Strip,Solana Necklace
4970,3,9206,42.56,https://magiceden.io/item-details/578gcX2nzmCypKV87xpcuSyCoPZsYZqHrEu1d8vv9yaW,Blue,Squid Square,Trippy  2,Dreadlocks,Sick Mouth,Piggies
4974,2.5,6446,58.58,https://alpha.art/t/921B8XpHffR6eWL35ZQ8GKXzEqBnqpCmLRnFeTvVRwWc,Grey II,Bored Eyes,Blue,Tall Block Afro,Cute Mouth,Geckos
4975,15,7231,0,https://alpha.art/t/BYHmgpwEg7K4bHuTy52f3QZQ5u5XaqYeGwoWZ5RnGrzb,Light Green II,Red Laser Eyes,Purple Amber Synesthesia,Default Hair,Sick Mouth,Penguins
4991,3.77,6953,43.85,https://alpha.art/t/EpsojbJ4YdFnGbMEDxv7Bx762Wa2JTm3FfsG9LizQqLB,Grey II,Alien Eyes,Pink,Default Hair,Cute Mouth,Solana Necklace
5005,4.5,8363,30.93,https://alpha.art/t/6bHh1FGEr1wsJfUn1usfdX1AWF1LTUhcC4fcGHGm2BcY,Blue,Plus Eyes,Red,Dreadlocks,Fish Mouth,
5010,1.75,7168,63.2,https://magiceden.io/item-details/8Utu3grNTZ9LF9k3wHHfrb6Wcsxdh6PemQhyaXwjU9RZ,Grey II,Gold Laser Eyes,Static SR,Tall Block Afro,Squigly Mouth,Geckos
5029,3,1205,74.49,https://magiceden.io/item-details/FYBZWb9qGuHhJ1Gajd7KFv9qNSp97WkWpWVf9dis6CTy,Dark Pink II,Googley Eyes,Rainbow Synesthesia,Afro,Robot Mouth,Turtles
5032,1.87,6264,65.6,https://magiceden.io/item-details/7cKNQnf8zWfBvDjV8xtmEiYeHeHyJR8Nci16yEuTkRCG,Purple Amber Synesthesia  II,Gold Laser Eyes,Tiger,Mullet,Sick Mouth,Rogue Sharks
5044,2.69,9160,45.85,https://magiceden.io/item-details/6tcMUENyLqE59pqASrLEuSNxBANmkcYabSXtrdoJrMUk,Blue,Bored Eyes,Purple Amber Synesthesia,Dreadlocks,Sick Mouth,Sollamas
5055,13,5727,0,https://solanart.io/nft/G9B2KMtCuNT9m3TyKWWu4TvmgaXT9TY8cm9Qh2rwTDF6,Matrix II,X eyes,Red,Mullet,Insect Mouth,
5069,1.9,5327,69.04,https://solanart.io/nft/BH7F6XsdNkfQbcNPQBLFqwCv3CAw5ixYFD2uXrfYwJTg,Orange,White Laser Eyes,Cheetah,Default Hair,Straw Mouth,Normal Chain
5085,2.22,6508,61.13,https://magiceden.io/item-details/2GPWZHGwH4eEU9JzUBGZptdGTK5NAgt9hS3fgSo2VjtJ,Grey II,Bored Eyes,Purple Amber Synesthesia,Tall Block Afro,Cute Mouth,Turtles
5088,1.5,9681,55.67,https://magiceden.io/item-details/2AhM3bkzewakEYCp59b3hf33teVNQFjv7nYjRLkSyy8A,Blue,Blue Laser Eyes,Dark Brown,Mullet,Sick Mouth,Turtles
5094,4.5,2702,53.52,https://solanart.io/nft/4YySXF1mfqWkY5xEXoopV3CG2fpiCNpFmoGrNDW5GeN8,Green,Flames Eyes,Zebra,Big Afro with Comb,Pizza,Turtles
5098,1.5,5976,70.45,https://magiceden.io/item-details/5kW5Nnb6HwSaFtkJCLjqCcXoG2hjkmQcqowfPnLieLqi,Green,Closed eyes,Green,Lion Mane,Robot Mouth,Sunrise Rebels
