id,price,moonRank,💎 score (%),storeURL,Background,Body,Earrings,Eyes,Face,Hat,Head
426,1.8,4351,64.14,https://magiceden.io/item-details/HdGAKnu4nPVC9MGkmokTVmvGryeCFdkcip4dGRtm6g1C,Cyan,Paladin,None,CuriousJorge,Baztard,SaiyanHair,GrapeFlavored
427,5,2799,44.58,https://magiceden.io/item-details/HFLuajPcpgtMKwBUXNXQ66krJmxEPibLMxW3fQc3T9Yp,RubyGalaxy,Kong,None,CuriousJorge,Baztard,Crab,GrapeFlavored
429,4.4,767,66.86,https://magiceden.io/item-details/5sdvFneSCKUUvyPTDCGqQon18cnPBo7Bssq4xz5kMTqy,Pomegranate,FlyTrap,PocketMonster,Steamboat,GoodBoy,Tengu,Clay
430,4.97,4342,32.52,https://magiceden.io/item-details/4o2izXTZFXLYJadczJZNZQc1Y9NMnKe56eetnfWjvRPD,Pomegranate,BubbleTeaFever,None,OhGodNo,GramGram,ImmortalBlade,Blonde
432,20,1775,0,https://magiceden.io/item-details/FJ6g3KtKwHVbb3aqogbYwrFJgM7Su21TBpQChqt9o3eA,DustyBlue,OnePunch,None,FeralEyesRed,GramGram,BeepBoop,DustyBlue
434,2.7,2251,71.97,https://magiceden.io/item-details/G7ZyXDvp7YhpC1HE2Nkgo4LcjmxgCmguBFyuLDDqyTCk,BabyPink,Paladin,Flag,Unamused,BaconBoar,Sunnyside,BudGreen
436,4.5,551,67.59,https://magiceden.io/item-details/EsFstvWuCLfDhGhho94hSvG7jD6iV92bHot3xcseodit,Cyan,Zilla,Pewpew,PissedOff,RuffyDuck,ShellRed,Night
437,10,746,11.02,https://magiceden.io/item-details/AzHAP9tGQgcuZhf6UpmxYg6o9qTadMyRhoGJribQR551,Lavendar,Plug,None,CyberSmile,RuffyDuck,Gluttony,SkyBison
440,7,123,46.01,https://magiceden.io/item-details/DuGPB4Aq17ysQ3rqC8tTKUDqTkPxGwjNuDY2J5NtoCNo,Mustard,MegaGoon,EyeofZauron,BlindfoldWhite,WickeyMouse,GoonGoon,Snowball
441,2.5,2946,68.4,https://magiceden.io/item-details/BrrWWCyEG48PxoG1Uro4vooG89avpzr9RFBJKgYkXx9V,Tangerine,Saiyan,None,OhGodNo,WickeyMouse,BandanaCrip,RedHead
443,2.8,2293,70.63,https://magiceden.io/item-details/J7BabRhbuoixwE1REW3HfMDNAu5Stf9AuX1LuS99FfD6,DustyBlue,StreetPirate,Dagger,PissedOff,RuffyDuck,BandanaBloodz,Clay
444,6,4058,24.49,https://magiceden.io/item-details/4MYU3jV9cLwD3YYwnRGgGirZGPYMFfwdpvCdb4mRJvjo,Pomegranate,Bat,None,FeralEyesRed,DingDong,Crab,DustyBlue
445,4.45,891,65.36,https://magiceden.io/item-details/87MAbE8kH8RwA7hRP37Lddy4eTEPwcrurauwcxStFP4c,Pomegranate,Zilla,Gold,OhGodNo,RuffyDuck,SuperSaiyanHair,CottonCandy
448,5,2674,45.58,https://magiceden.io/item-details/Fh9LMWDTWt8kUBnQ4oZJAS3mpWhtYfTJyxXTcrn4RJGJ,Cyan,SkullShield,None,BlindfoldBlack,BaconBoar,None,Sage
449,4.2,1233,65.12,https://magiceden.io/item-details/4Ab16rgAfZG5Qoi6dxtvcJWBrYASjqE46SZad79Wzzih,Indigo,BoxerYellow,None,BlindfoldBlack,GoodBoy,BandanaBloodz,Blonde
455,2.6,1951,75.37,https://magiceden.io/item-details/Bq2hbTxSGPiBLfQdPqvZq3hxYvr4zvoV34bXkrwwmvEP,BabyPink,Zilla,Silver,Unamused,BaconBoar,BandanaBloodz,BudGreen
456,10,2503,0,https://magiceden.io/item-details/CkiohC1G2MgKCMu4HuuEGZbiXyFKUeKMowPnAoLQvPE9,Blue,Kong,PocketMonster,Steamboat,RuffyDuck,Sunnyside,CottonCandy
457,3,4788,48.64,https://magiceden.io/item-details/tNmXHfufmVoVjfhLZxKyd381NhqcM5yQTukB7EhXiq4,Lavendar,Bat,None,Steamboat,Baztard,BeanieCream,Clay
459,7,93,46.25,https://magiceden.io/item-details/FreoAw9kgxmkh8kyNYceFyLMNycfPDgS8KR2atv2T6Ud,Darkness,Wizard,Silver,Unamused,DingDong,BandanaBloodz,GrapeFlavored
461,2.5,3600,63.16,https://magiceden.io/item-details/Hcr1KvRqae4x6K7wde5Ja53mH1DAD3X4ZWvtNjaQBER5,DustyBlue,SweetChocolate,None,ClassicToon,BaconBoar,Gluttony,RedHead
471,4.1,2937,52.47,https://magiceden.io/item-details/8ryByuhn2vmCLmWq61JSTDLYCu3ATieHo8iugY9qRo23,BabyPink,Hockey,None,PissedOff,ThugzBunny,Tengu,Blonde
472,1.7,3837,69.26,https://magiceden.io/item-details/Czt9we7zYUZKQcsWbQSuLvm3E9tkUMJXRrzuXZHM6pDn,Tangerine,Paladin,None,Skii,GoodBoy,BandanaBloodz,GrapeFlavored
481,3.1,2207,68.32,https://magiceden.io/item-details/7q5NczAbLuJtm9gSD3foaN7YfuAvmvV2ky8NK55NiAdf,Blue,Tetsuo,None,OhGodNo,BaconBoar,BandanaBloodz,RedHead
484,2.5,3955,60.32,https://magiceden.io/item-details/AmjV7SpRgRXWMhGvzmSGd1hW1wgJrQm4RXBqJXMEr38,DustyBlue,SweetChocolate,None,CuriousJorge,Baztard,None,Blonde
487,7,2711,25.28,https://magiceden.io/item-details/3uyiZtrMd2hwQoNcFTSNbuuXFzjVTb1R27e7V1hoMvDK,Cyan,MegaGoon,None,DemonLordRed,ThugzBunny,Crab,Night
489,2.25,2097,77.7,https://magiceden.io/item-details/446zzudxpNDfFhtFVfaJVvGnDRk5jptJAD2FeonLL3cf,Pomegranate,Thug,Pewpew,OhGodNo,ThugzBunny,Crab,CottonCandy
490,4.269,2448,54.7,https://magiceden.io/item-details/9yPDV9aNVgxyBsTwwU7BXb7HaCmt22mQPJg8PVy7bnbi,GrannySmith,Thug,Gold,PissedOff,DingDong,ThongRed,Blonde
492,2.88,2027,71.96,https://magiceden.io/item-details/6sJQo9f77dMHeRNt4stV75X7XXxVEfZWN46qaRGTkNFc,Salmon,Zilla,None,Skii,GramGram,RabbitSeason,GrapeFlavored
493,4,1653,63.76,https://magiceden.io/item-details/24qq6QUv1UmPGYp6uznB7Dn9Rhqs3yhGgFzKH9ayfrLH,Leather,Plug,Gold,ClassicToon,Baztard,AllSeeing,CottonCandy
499,8,926,29.58,https://magiceden.io/item-details/Fk6LeRqTGWeDEkV2t1h2rEV32TxqVz1MkVc2r5m42Dof,Acid,Devil,None,ClassicToon,ThugzBunny,FeelsGoodMan,Clay
509,2.4,1314,82.47,https://magiceden.io/item-details/H8GNdxBwb7BwM6HDeFCpKjDNKc78TEyHT7pmNZBbFwXY,Citrus,Hockey,Pewpew,ClassicToon,WickeyMouse,BeanieCream,Night
522,6.4,4454,17.32,https://magiceden.io/item-details/C1bN7eX7XtzbXZHfNuXj4GoupmF3oFSzFwP8H166vDVu,Lavendar,Plug,None,Steamboat,ThugzBunny,ImmortalBlade,BudGreen
524,4.95,2193,49.93,https://magiceden.io/item-details/99ovCkDcyzymX7x2wWxiN7vBxcJpCVXJsQzKGg52apXa,Lavendar,MegaGoon,Silver,Steamboat,ThugzBunny,AllSeeing,BudGreen
526,6,1112,48.09,https://magiceden.io/item-details/J39STtopfSm3nyzEuHvS8tMYg7syLyMfCMy3T8ExcgAD,GrannySmith,Thug,GoldPair,Skii,GramGram,BeepBoop,CottonCandy
530,2.4999,4327,57.34,https://magiceden.io/item-details/6YU8dtDhN1h64Erwv5uB4iN1LCzKBFHocY2UEBaxPK5p,Acid,Zilla,None,ClassicToon,Baztard,BeepBoop,Blonde
531,6,527,52.78,https://magiceden.io/item-details/G86sHQUAweHLyz7gYpoFap2gDf56vRxSCNTVMHPszapG,Cyan,SkullShield,Flag,Steamboat,WickeyMouse,GorgonJade,BudGreen
535,2.25,2758,72.41,https://magiceden.io/item-details/31XPMrKK9joVRq7xk7fVgaoNh7dzX4Us9C9vvS3EfyCa,Acid,Bat,Flag,Steamboat,RuffyDuck,BandanaBloodz,Blonde
536,4.5,3342,45.23,https://magiceden.io/item-details/J4SSM1Th5NdxJS3dkwDbDkmjjeHGX4PVTz6VkWqowesZ,Leather,Kong,None,Tycoon,RuffyDuck,ImmortalBlade,Clay
538,2.9,4716,50.22,https://magiceden.io/item-details/9JzdV2pHCzo7DiibuXxTqE3AY2maAMNHCJqVj1ujpe4n,GrannySmith,Plug,None,PissedOff,RuffyDuck,GoonGoon,Night
541,111,1,0,https://magiceden.io/item-details/EC7uKaUxh22FEX9fEF1ksWX2PGng3RHXcJ7Rnwe2PA4a,SapphireGalaxy,Wizard,EyeofZauronBlue,DemonLordBlue,ShinRaShiFlood,DemonLordViolet,Night
547,2.5,1717,78.24,https://magiceden.io/item-details/HuGCynCs52NfjJ1gfZvwdM9ACgPHqDojmLMte73tXQto,Tangerine,DeathAngel,None,CyberSmile,RuffyDuck,RabbitSeason,RedHead
554,5,799,60.6,https://magiceden.io/item-details/7qDW5iMjsy54M1VgsBz6s4SXCTqQp18bDQLNk4djeYho,Blue,SaiyanPrince,None,BlindfoldWhite,RuffyDuck,BeepBoop,Sage
557,2.75,1818,74.94,https://magiceden.io/item-details/4pS3GDM5q8vnHeGR3Vspsfz2SmVzzVSLCbBNDWxZVGdo,DustyBlue,Plug,None,Zatoichi,GoodBoy,ShellRed,Night
558,2.69,796,83.72,https://magiceden.io/item-details/8yDM7osVT96T1isPhEusnathpdC728zPzubjtTeeJfQT,Salmon,StreetPirate,Dagger,DemonLordRed,DingDong,BeepBoop,Blonde
560,6.66,1948,34.79,https://magiceden.io/item-details/GgYhjSjgHwUJhcjVLBMb3wTsPTDrW4YhPB4sMF9zLKhV,Lavendar,SkullBomb,None,Vengeance,DingDong,GoonGoon,Clay
562,4,2712,55.27,https://magiceden.io/item-details/5nXQ1E8RNxLbvS9r69wYRLgtSt5vRf31uUMYUsv5APQg,RubyGalaxy,Plug,None,PissedOff,RuffyDuck,Crab,Night
563,9.99,81,16.45,https://magiceden.io/item-details/5FZExmk1TGbg3q8onAw2Qj1vgfw7A78AMDDZ8hJ2mP6J,Salmon,Thug,EyeofZauronBlue,CyberSmile,BaconBoar,Tengu,RedHead
571,6,95,56.24,https://magiceden.io/item-details/69iJKfPJUhhMjeaGjR4pKFFj3kwPYC9EhPsmQRCmGDsn,GrannySmith,BubbleTeaFever,Gold,CyberStyle,DemonDingDong,PimpNamedSlickBack,Blonde
573,2.2,3437,67.47,https://magiceden.io/item-details/DJggQQu5kD2QVYX9WvD1tbJdQLXEiKTu3LnGh9jjcP7R,Tangerine,FlyTrap,None,BlindfoldBlack,WickeyMouse,Sunnyside,RedHead
576,3.3,863,77.09,https://magiceden.io/item-details/JAxQNTVoRuGQqz8Bx3sQJyxzrjKUnfihU65uzCZCCznj,Salmon,Hockey,Bone,Zatoichi,ThugzBunny,OctoPink,GrapeFlavored
579,2.7,4675,52.55,https://magiceden.io/item-details/HevY32qZiAoKipPPgxdLBgEQq3jQaDMqM9xzY3xpTBEv,Tangerine,DeathAngel,None,Steamboat,WickeyMouse,BeanieCream,Clay
580,8.9,2244,10.02,https://magiceden.io/item-details/682DmaLSsQ8BDQvtxbCq4ziStWadtNRNZpN3tvDRVBN5,Cyan,Paladin,None,FeralEyes,ThugzBunny,SaiyanHair,Snowball
582,3.3333,433,80.2,https://magiceden.io/item-details/F6CbmtpTkqNey7AgpqQZdxGd7oiVWExZDbuByGwzWz9A,Mustard,Kong,PocketMonster,Over9000,Baztard,BeepBoop,Clay
586,3.8,4350,44.15,https://magiceden.io/item-details/9p4s8nMT31jSnZhkVcsioDeSddU5AQ2bxS2PrTAwB3Aw,Leather,FlyTrap,None,OhGodNo,DingDong,None,GrapeFlavored
587,2.8,2990,65.05,https://magiceden.io/item-details/BwSgVdZ3XfgtSvJhJjt5ABeZLvsJz6vAPULhU6p9LqtC,Pomegranate,Kong,None,PissedOff,BaconBoar,Crab,Snowball
601,1.8,4930,59.5,https://magiceden.io/item-details/C8oJsmspqary9MnPoMkviyChjZpc3vTjQwbyyBqaAwtP,GrannySmith,Bat,None,Steamboat,WickeyMouse,BeanieCream,Clay
603,16.66,3119,0,https://magiceden.io/item-details/G9ct2dLucbz3YNXYqR2Zo8QD8EqYEtnTje4rUThamtp5,Leather,Devil,None,OhGodNo,DingDong,GoonGoon,Blonde
604,2.35,1418,82.14,https://magiceden.io/item-details/GPWcVPwmE5MdtmPu3GfJRotLFkbQuypbWhjDw4aQ9aF6,Leather,Zilla,None,Robbery,DingDong,ImmortalBlade,Sage
605,5,354,64.16,https://magiceden.io/item-details/HkTXGrc5X9okxwuwQGW6w5WLRgTLp2WyhUiMSzJ9jGXu,Tangerine,Zilla,EyeofZauron,BlindfoldBlack,DingDong,PlumberGreen,RedHead
606,5.65,1291,50.16,https://magiceden.io/item-details/4d53WTsNdztykVQr287AQ6fwkqdZzjQSh8am4SfwKghR,Leather,SkullShield,Dagger,Zatoichi,WickeyMouse,Sunnyside,Blonde
611,8.88,677,22.78,https://magiceden.io/item-details/2H7vGWSN6rnVoHV1K2kwQhvsUioKvEt8CCdjwDMSZ7NK,Blue,Plug,None,ClassicToon,ShinRaShiFlame,ThongRed,Snowball
615,2.95,4843,48.7,https://magiceden.io/item-details/2dQLta2L8a6ee7SPbKbAhUj5KWrjteoPZ5d9f4QFVRTz,Lavendar,Kong,None,OhGodNo,ThugzBunny,ThongRed,GrapeFlavored
616,2,4285,62.67,https://magiceden.io/item-details/31rfJax5xxsFWTUaKByW2RoPPe4vo1zr3JytyvMfWUAR,Pomegranate,Bat,None,CuriousJorge,ThugzBunny,OctoPink,RedHead
618,3.5,3945,50.4,https://magiceden.io/item-details/Cvh5LLuF7oHtNMhW52bwtxBokURBB8fZMNpaN3rzR5Ka,Tangerine,SweetChocolate,None,BlindfoldWhite,BaconBoar,BeepBoop,GrapeFlavored
626,5.9,1746,44.01,https://magiceden.io/item-details/FiANcN2RZWbnu5N8sFMjN2s48xSpAH9iaP7QgvsDaxqL,Tangerine,DeathAngel,None,PissedOff,Baztard,FeelsGoodMan,GrapeFlavored
628,4.44,720,66.83,https://magiceden.io/item-details/3kwEYBXLWgtWnFB4vfbor7dWRGJxLJg9JMNx3ZPLvZ4j,Citrus,Paladin,Bone,Steamboat,DingDong,DemonLoredRed,RedHead
630,8.99,76,26.49,https://magiceden.io/item-details/3fvjm9GpSCZyJBXhC2bEZjh4geec3CmAbbeFVqrM3DKm,Pomegranate,OnePunch,Gold,Tycoon,BaconBoar,GorgonPink,Blonde
632,3.4,2526,62.76,https://magiceden.io/item-details/2VSJrmmrz9iHCj3fejQoHyFhXoA3GzCovUgLuP4QDFSX,Cyan,MegaGoon,Silver,OhGodNo,DingDong,Sunnyside,RedHead
634,5,590,62.27,https://magiceden.io/item-details/2fYE45KRkLownRJo9EL2ytQbVy1PzGNFKqHJxenq1Pnz,Blue,Yakuza,EyeofZauronBlue,CuriousJorge,Baztard,BeepBoop,RedHead
639,2.1,4322,61.38,https://magiceden.io/item-details/DHxka4HZ5Kz1yRPYFPBDBU8Wq4Bz3pqQxpkBH15MaL5g,Tangerine,Kong,None,ClassicToon,WickeyMouse,ImmortalBlade,BudGreen
641,4,759,70.92,https://magiceden.io/item-details/4ABuAW1QJyzox2LrR1YUEiSJen7TkmGsMkM1j5fzeoRV,Lavendar,OnePunch,None,BlindfoldBlack,Baztard,ShellRed,Blonde
643,2.5,4289,57.64,https://magiceden.io/item-details/Fy93DvNQLrWxSa5Mey9P8ahNut37FaDmog6TUy2TBCBG,Salmon,Thug,None,BlindfoldWhite,GoodBoy,Crab,Blonde
649,5,4560,30.47,https://magiceden.io/item-details/GCckEwJx4xxRQnknAMRi3XMYpD5FdJ63EqAmHxM2GwHp,Blue,MegaGoon,None,Steamboat,WickeyMouse,BandanaBloodz,CottonCandy
650,2.99,3983,55.19,https://magiceden.io/item-details/B2ni1de7kAi3gWJbVW75vaTLiQoTWoDBHA9cSNFQNjs7,DustyBlue,BubbleTeaFever,None,ClassicToon,RuffyDuck,PlumberGreen,Blonde
654,3,4139,53.84,https://magiceden.io/item-details/H5u5rodZQmdyEk8NjwENLjbLNgfnRLH6YiJAzVtaeAub,Tangerine,Thug,None,PissedOff,GramGram,PlumberGreen,BudGreen
656,4.69,3534,41.79,https://magiceden.io/item-details/A3AZfkVEY8jusn3wfCiANXnFXiDXWfaUBdyugtCDQJGB,Blue,SkullShield,None,CyberSmile,BaconBoar,Crab,GrapeFlavored
657,5,768,60.85,https://magiceden.io/item-details/FQiYMWJsjf2SZCBGcwZ8ytvrHCeh7V2FDeiP2ASewTph,Acid,DeathAngel,Silver,BlindfoldBlack,RuffyDuck,BeepBoop,Sage
666,2.5,2619,71.02,https://magiceden.io/item-details/4JGUozHAsM3Y6YzoYGrMrJeFgFQhtm9aA1ysUTUqv4Rz,Pomegranate,Bat,None,FeralEyes,DingDong,GorgonPink,RedHead
667,2.4,1058,84.52,https://magiceden.io/item-details/JDHepuJsxZbbm9SW5RpSXSVaZ62e1853M2LftgjYNsJC,Leather,MegaGoon,Silver,CyberSmile,GoodBoy,Crab,RedHead
669,2.44,1225,82.79,https://magiceden.io/item-details/5LdLTxwmMk2SVhKUTUemeQwhQuo8nkyuqRfXpDnidUgX,Pomegranate,LuchaLibre,Bone,FeralEyes,WickeyMouse,PimpNamedSlickBack,BudGreen
679,5.2,1249,54.99,https://magiceden.io/item-details/Ez6AXm2LurkozwKonyn54Ts3ASwtmJecWwjrw5ChGXnf,GrannySmith,Thug,None,Steamboat,Panzer,GorgonJade,BudGreen
683,4.75,1400,58.28,https://magiceden.io/item-details/2VkrhfhsQH3KteNLFg5KTfvdJtiyPoCY358Dzu7HAXES,DustyBlue,Paladin,Bone,StarryEyed,RuffyDuck,AllSeeing,Blonde
688,2.399,1863,78.09,https://magiceden.io/item-details/5okZkZnyVMnyCmUju1CL5rBhAbU8bZuyzfQpVzJyPWm5,Blue,Bat,None,CyberStyle,Panzer,Burger,Night
690,6.8,1253,38.96,https://magiceden.io/item-details/2JujSPaTTXZb4hedYJGajbrSU5cwC1y7ycehAJkZzFgH,Cyan,Bat,Bone,PissedOff,BaconBoar,DemonLoredRed,GrapeFlavored
691,3.9,2876,54.96,https://magiceden.io/item-details/Fr7AGsCH7PWMvx7C2ndR6mFG61judPsGA5V2aMuk41XY,DustyBlue,Devil,None,CuriousJorge,ThugzBunny,PlumberGreen,Clay
692,25,756,0,https://magiceden.io/item-details/EGRhKoXWALVvAxvGqGCWVcDUXVdWaTm16EzVVLowvoRe,Mustard,BubbleTeaFever,Flag,Steamboat,ThugzBunny,PlumberRed,CottonCandy
695,10,716,11.26,https://magiceden.io/item-details/EPjtVzdWFQSoK1wDyNdNRpZoNgDx82gd9ZTTGVgxnGWi,GrannySmith,Hockey,GoldPair,Tycoon,Baztard,BandanaBloodz,BudGreen
696,2.83,4948,49.06,https://magiceden.io/item-details/E8qXSSHsdZXPdcUkLmvkxnJgv93AUbDJaBdLV68J4nvF,Tangerine,Bat,None,Steamboat,WickeyMouse,Sunnyside,GrapeFlavored
701,3.3,4252,49.94,https://magiceden.io/item-details/4z14r6QHyrZNC3euCVmUGMjwzh2KQPBrjKMXcZVvqhtV,GrannySmith,BubbleTeaFever,None,PissedOff,Baztard,BandanaCrip,GrapeFlavored
703,5,838,60.29,https://magiceden.io/item-details/AUcxZCTPofQVjQVdpk5daE2oGpKCcyNWimn5CMTdqLyV,Lavendar,MoneyBags,Bone,Steamboat,RuffyDuck,BandanaBloodz,RedHead
706,3,4863,48.04,https://magiceden.io/item-details/F1BtbmPvSzVDEx6L9mkEDCUZRBaUfZxURQz3TKRK8FEb,Citrus,Kong,None,OhGodNo,ThugzBunny,None,Blonde
708,3.33,2170,66.32,https://magiceden.io/item-details/3TubCsgdQzPXpYWMUkdk1enX56eZLHd4GX5Ah4hg5KM6,GrannySmith,Bat,None,CuriousJorge,ShinRaShiFlame,ImmortalBlade,DustyBlue
710,2,2748,74.99,https://magiceden.io/item-details/5ayBC9QqZ5VBJveHADBXBErRM4FFCRkZVXA5TocNqSaQ,Salmon,Kong,None,BlindfoldBlack,ThugzBunny,Tengu,BudGreen
716,4,1703,63.36,https://magiceden.io/item-details/8aXSr73Z56gSipo4bQASqDneVoxHv3Ya96QGjpnB7uEA,Lavendar,BallerBulls,None,FeralEyesRed,BaconBoar,BandanaBloodz,BudGreen
717,3.49,3493,54.12,https://magiceden.io/item-details/412TXZ5vaQ1rpcqUtHzLCTsqDgFzxjkLgmwoWovqcDhQ,GrannySmith,Thug,None,Unamused,GoodBoy,ViperJade,GrapeFlavored
718,1.9999,1387,85.89,https://magiceden.io/item-details/CgZk91e3Toqa5uqgwYr395C7EERTtTsfp99QRhwMUkzL,Tangerine,DeathAngel,PocketMonster,Unamused,GramGram,OctoPink,RedHead
719,12,35,0,https://magiceden.io/item-details/8xfuDokVnt19JsYkckkQd41EhCLppsdND8WjsLC1m99D,Namek,Zilla,Silver,DemonLordRed,Baztard,Crab,DustyBlue
721,3.33,1696,70.11,https://magiceden.io/item-details/Ads3Sk2W2BzZvKsP9NW7B9D1XL3MeQDheZAjfyBRw17M,Salmon,FlyTrap,Silver,PissedOff,RuffyDuck,Gluttony,DustyBlue
729,36.69,1301,0,https://magiceden.io/item-details/8gwpwmy7REkgqffGPVGYKmfLnVCXxu6nVVCppty8rzic,Cyan,BoxerShiny,None,ClassicToon,DingDong,ShellGreen,Night
731,2.5,3567,63.42,https://magiceden.io/item-details/6gjbfbX4248BHdsvpzrQFXDdYSwZd22u6q5VpEJ3qMZC,Acid,LuchaLibre,None,CyberStyle,GoodBoy,Sunnyside,BudGreen
732,42.69,21,0,https://magiceden.io/item-details/3W5uB2ynczu3ZzFbq7qVxuPy4EPeR9PDYcQJkxjMbxVU,Pomegranate,SaiyanPrince,Bone,CyberSmile,Panzer,BandanaCrip,CottonCandy
738,2.6,2334,72.3,https://magiceden.io/item-details/3rbLrZ3pZP71mhQnme1fWDYgcdaxiiLEHWwn2g5QW8Ze,Lavendar,MegaGoon,Flag,CuriousJorge,DingDong,AllSeeing,GrapeFlavored
739,3,3784,56.69,https://magiceden.io/item-details/2g4tPE3pWibUc8ofcZihQhqZRyRz5ryaPMmpEoYm8ajX,Blue,Wizzy,None,PissedOff,Baztard,Crab,RedHead
740,3,917,79.65,https://magiceden.io/item-details/9PXCc87yLQbzoY1XjUQjovVYKADaH4PxGB5Z7DFLGDqe,DustyBlue,DeathAngel,PocketMonster,CyberStyle,RuffyDuck,Gluttony,GrapeFlavored
744,8,1573,24.4,https://magiceden.io/item-details/BJsVHVYige5NWyCHyXK183woto1yRtDYsovPewYvioTp,GrannySmith,SaiyanPrince,None,FeralEyes,GoodBoy,Burger,BudGreen
745,1.99,4920,57.68,https://magiceden.io/item-details/7jbCnm7FvV5PiWi8SunfUA6VfM4CAahT7KUdbnEYbKqP,Acid,LuchaLibre,None,PissedOff,GoodBoy,BeepBoop,Blonde
746,3.5,615,77.07,https://magiceden.io/item-details/4ZT8aDJi7p6YPMBC6yrB9wR3FACqZ8BpHAUv2DspcMVK,BabyPink,StreetPirate,Pewpew,Robbery,BaconBoar,GoonGoon,CottonCandy
750,4,4082,44.3,https://magiceden.io/item-details/EWoeYGxFtsWhxJceRAtJ6vNcp8YPtKRzSS6BzAfamNg6,Blue,Kong,None,FeralEyesRed,ThugzBunny,GoonGoon,RedHead
757,2.99,362,84.2,https://magiceden.io/item-details/5Eqqb8JR4RtCS51YKUTRFr6jj7Mn6CSeKbYX6h61Jh9r,Pomegranate,StreetPirate,PocketMonster,BlindfoldWhite,BaconBoar,GorgonJade,Clay
760,3.9,2581,57.32,https://magiceden.io/item-details/GZLtVq2cc8ydTfnva2AGGJ78BDG5RUTJBny3MWuFzHVs,Indigo,SkullShield,None,Unamused,BaconBoar,PlumberGreen,Clay
772,3,3099,62.17,https://magiceden.io/item-details/12cZShbfnGwuPYzCxUJZKqjCugjdx9bdaywnTY9S1c3E,Citrus,SkullBomb,None,BlindfoldBlack,Baztard,AllSeeing,RedHead
774,4.69,2241,52.15,https://magiceden.io/item-details/AjnN6zXWRXkKGXrz7sXnCJDyU7PzqMhHFmWagdPspmXG,Citrus,BallerLakers,None,FeralEyesRed,BaconBoar,BandanaCrip,BudGreen
782,6.9,2483,28.11,https://magiceden.io/item-details/F1WpRLKPtJCNb2tXDdRPhjbUb5njr3mpagkUeM52x4KJ,Salmon,SkullBomb,Pewpew,CuriousJorge,ThugzBunny,BeanieCream,Blonde
784,3.5,1036,73.7,https://magiceden.io/item-details/83BBtax2N1Pe1BrG6FsXEQBoBwaJZjJycwvmBZeLrMqs,Salmon,Bat,EyeofZauron,CuriousJorge,DingDong,ImmortalBlade,Blonde
788,7.5,252,39.98,https://magiceden.io/item-details/AhH3pGayCxu7ywuv7xrsZV7Z4jZ7Qd3rixi59bT1L6UW,Leather,BubbleTeaFever,PocketMonster,BlindfoldWhite,BaconBoar,OctoPirate,GrapeFlavored
789,5.5,2948,38.38,https://magiceden.io/item-details/95ynxzb47du9aJTnS5UG5WkCpSAQnHRpQxV35zZwkDZr,Citrus,MoneyBags,None,CuriousJorge,BaconBoar,BeanieCream,CottonCandy
791,3,1165,77.67,https://magiceden.io/item-details/DUrWAhZ3n4pMas1XkECDtqudakE4bb9MexYzG6KdXauq,Darkness,FlyTrap,None,Zatoichi,ThugzBunny,PlumberGreen,Clay
792,3.2,1849,70.19,https://magiceden.io/item-details/4VD9vjD7rDhmDkrTvkhqRjDjWaCitwjxYPvqZFjNjExm,BabyPink,Kong,Silver,BlindfoldBlack,GoodBoy,Sunnyside,RedHead
797,2.4,2062,76.48,https://magiceden.io/item-details/GFfNYGfNRAqcbqQSKatBTmbbEQnMhr51gyTfEpZ1qcHV,Salmon,LuchaLibre,GoldPair,ClassicToon,GramGram,ShellGreen,Blonde
798,2.9,4193,54.41,https://magiceden.io/item-details/85VxaQtisk6xXdbT5AQwQGMwNZHaX3gcJLppaqcKwarE,Leather,Thug,None,PissedOff,GramGram,None,DustyBlue
800,3.9,430,74.56,https://magiceden.io/item-details/BMYhkJAkU8B8MYFJ9s7Nf9ogaYr8XxUxN2Fa14eVW7UE,Tangerine,MoneyBags,EyeofZauronBlue,OhGodNo,RuffyDuck,BandanaBloodz,GrapeFlavored
801,10.69,149,8.91,https://magiceden.io/item-details/EYQQxH4BXFtsfSTG3fR5fJ3uophxK7nSYLmb7Br3XP9E,Citrus,DeathAngel,Silver,OhGodNo,Baztard,Anon,Night
803,6,610,52.11,https://magiceden.io/item-details/BNEN5pVf28MLxYKDt1DvX8u8ALuQgzt29KxB6m4N6m8p,Indigo,Thug,Bone,Unamused,GoodBoy,Crab,RedHead
804,22.69,169,0,https://magiceden.io/item-details/3T3RsN89ahaAaTiTrYzpLB8FEBuaMjkZo7SVm2ps8Ckx,Mustard,DeathAngel,None,Skii,ShinRaShiFlame,ViperGold,Night
805,2,1583,84.32,https://magiceden.io/item-details/8LUdq7wtiSJVc2sP3mNAgieDRn2GmF8SVSG95YHq1rnf,GrannySmith,SkullShield,Flag,PissedOff,ThugzBunny,PlumberGreen,DustyBlue
808,3,3981,55.11,https://magiceden.io/item-details/ChvwR72chV6pu1CtvpUod4nFNiww6RThTix1TTr6b3HL,Leather,Zilla,None,CuriousJorge,DingDong,Gluttony,Blonde
811,5,2133,49.91,https://magiceden.io/item-details/3sXJ6WpSoZvBur6X97asf8PWJ6iuSETQSpuUVHFiDWEU,Mustard,Plug,Pewpew,Steamboat,GoodBoy,None,RedHead
