id,price,moonRank,💎 score (%),storeURL,Background,Eyes,Headware,Item,Mouth,Outfit,Skin
1051,0.85,6067,68.39,https://solanart.io/nft/BZmrebTm9CGJD7tfiPdpbxTtxLMGQbNNBayvfktqfrcy,Dark Green,Black Hypmotised,White Ski Mask,Umbrella,No Accessory,Winter Coat,Green Robotic
1059,5.4,3471,34.58,https://solanart.io/nft/GoxkNBzZnftccaMzU5CBceEosBusu4iE3ExkVq9yWMD5,Cherry Blossoms,Spirit,Blue Singular Optic,Spear,Pipe,Red Racer Vest,Green
1066,4,8390,26.44,https://solanart.io/nft/37o9fzRHFN8qik5Uxg6rWyCgJ11dM8wcidjpFu4MTrdA,Blue,Green,Green Headphones,Spear,Toothpick,White Robe,Mud
1074,18.799999,532,0,https://solanart.io/nft/Aghma4iDVctPztAJiferhKyGHLiFgXwVuvBTVmN98Li,Storm,Yellow,Red Visor,Baseball Bat,Surgical Mask,Red Samurai Armour,Sand Cyber Suit
1091,1.89,7348,52.23,https://solanart.io/nft/8SgFmjw7J2hfqYre7cgc84Ld8eGraP6EruRK6Yaso9av,Blue Rain,Yellow,Black Motorbike Helmet,SMG,No Accessory,Blue Flannel,Green Cyber Suit
1097,1.47,6472,60.37,https://solanart.io/nft/GMUmVBtWgZQPP3xYVPmrTVZkTHEJokqCPx3kbGRJSYWN,Yellow,Ghost,No Headwear,Leafy Stick,Toothpick,Red Flannel,Green
1100,5,3357,39.09,https://solanart.io/nft/DitGuETcbdw3mmCgHzg2JDDQgH9qeZKHwek6ZtSHWg8X,Blue Neon Kanji,Blue,Rice Paddy Hat,Umbrella,Gas Mask,Red Racer Vest,Pink
1102,1.5,8211,52.24,https://magiceden.io/item-details/DYDJUCjiKEkZNieFGgGewHY6CGdhC1WPYHPScsW678Xf,Purple,Yellow,Hannya Mask,Lantern,No Accessory,Shirt and Tie,Pink
1103,2,7270,51.48,https://magiceden.io/item-details/5hsjDzjrzxZ3waLksUtXM6Df87iBn3N728628hMekUPW,Light Green,Cyber,Black Motorbike Helmet,Lantern,No Accessory,Cyber Policesuit,Pink
1115,1.786,7649,51.91,https://magiceden.io/item-details/4YNfA2s4x24TF5iZytF8T1bPyRBHPKtAEqcTRKG38oi8,Dark Green,Yellow Hypmotised,Black Motorbike Helmet,Rambo Dagger,No Accessory,Bandoiler,Blue
1128,1.5,2987,75.76,https://solanart.io/nft/9wEjrd2fYfgfxuq4JVSqxbWo9P1UgWmUGnPjwBYNjQRu,Salmon,Yellow Hypmotised,Blue Singular Optic,Spear,Surgical Mask,Tactical Vest,Green Tattooed
1149,3,5332,50.2,https://solanart.io/nft/63Ng6Ym5YcuqxbJgKmesS62tEWaFCM5TnjbvRWxEr3xR,Cherry Blossoms,Green,Cowboy Hat,Hot Yakitori,Surgical Mask,Blue Wetsuit,Green
1151,2,8124,47.63,https://solanart.io/nft/E17CFr8hRLzEMMT6cMzYEH9LfUkgK5zH7ZXkBMxbpooJ,Dark Green,Blue,Green Visor,Cold Yakitori,No Accessory,Red Flannel,Half Robotic
1180,0.98,7238,61.82,https://solanart.io/nft/BVj4moT7smMu46iq91CQ7v95bsrwNJAn2xc3LgBAW8Sh,Blue Neon Kanji,Blue,White Ski Mask,Baseball Bat,No Accessory,Winter Coat,Half Robotic
1206,5,5692,28.58,https://solanart.io/nft/9NfGNHScdPQscWgfJdeoV1XXcFCgq7eSLDXo5tKCnMgL,Light Green,Yellow Hypmotised,Red Visor,Spear,Chewing Wheat,Red Flannel,Pink
1210,2.5,6123,51.64,https://solanart.io/nft/6vP4UEdCoddwPyF74mEytKSdkjS4bTosdXLpJEddkpSR,Purple,Bloodshot,Orange Ski Goggles,Rambo Dagger,Surgical Mask,Blue Wetsuit,Green
1211,444,4395,0,https://solanart.io/nft/3NRHJyLsmwPjExX8KLbtRBNq4cssQrntmE9dox6Jmhty,Blue Neon Kanji,Yellow Hypmotised,Hannya Mask,Katana,No Accessory,Bloody Robe,Pink
1212,8,4455,4.15,https://alpha.art/t/7CLiiKqZEYWgfXXCtrxfEsqmAV79UBtvN1LDBesqGdBS,Salmon,Brown,Blue Ski Goggles,Handgun,Pipe,SWAT Gear,Green Cyber Suit
1215,5,777,50.7,https://solanart.io/nft/2TayZQ8jw3Mr995tcdBeExwGVtLZDnfZsDcBRZWAXBaJ,Yellow,Ghost,Red Visor,Thermal Katana,Toothpick,Shirt and Tie,Green Tattooed
1218,15,106,0,https://solanart.io/nft/HUmyYxzb5hppYBZz6Wt2fZ1JzbrcNcucDUjRG78KeQAz,Purple,Yellow,Crown,Assault Rifle,Cigarette,Caveman,Black Tattooed
1220,17,7307,0,https://solanart.io/nft/8Bo11opfzXXJrBgxEftUtJfu6DfpHBjUCPK22ZBNEmu3,Cherry Blossoms,Ghost,Rice Paddy Hat,Lantern,No Accessory,Black Tshirt,Blue
1228,5,5008,31.66,https://solanart.io/nft/6ttWmma6jm69TtUacVqwyDdmhD913SQ8j2r8twwnq3i5,Blue Rain,Yellow,Green Headphones,Rambo Dagger,Surgical Mask,Solana Tshirt,Demon
1238,1.2,2765,79.75,https://solanart.io/nft/3jZzG9ss4cWLQTZo39WdM9REceLcyxdcMyMV3sVZ3a4v,Yellow,Green,Red Visor,Hot Yakitori,French Mustache,Green Flannel,Black
1247,5000,1746,0,https://solanart.io/nft/3jvmt3Y7nv1sJRKhVeko62GC9VP9K1WmUuP2tsCe7wYL,Dark Green,Green,Blue Singular Optic,SMG,French Mustache,Blue Racer Vest,Green Tattooed
1248,4.5,4408,39.36,https://solanart.io/nft/GFjVqDt2hsRr6SF98o8QKhcpYeaLqExHhdt1GSgQWc4y,Red,Blue,Helmet With Antlers,Cyber Umbrella,Pipe,Hawaiian Shirt,Green
1254,1.5,2338,78.68,https://magiceden.io/item-details/Ey3sGYhtuGyoBfcpR6ueocmDjP4HYtK6H6NtRQ6Yz3yh,Dark Green,Green,Blue Ski Goggles,Katana,Beard,Caveman,Mud
1275,1,4006,76.17,https://solanart.io/nft/F58F6oXgTF6jjG4ps6psiwvG7VvN8qKUFzmMD4SPzY6U,Pink Neon Kanji,Brown,Blue Headphones,Naginata,Surgical Mask,Shirt and Tie,Ghost
1279,9.99,1612,0,https://solanart.io/nft/H9SqUSvCxw7nYCVVi8ZkFHQeR3E8c9sVkCpArxMPTV9A,Salmon,Brown,Red Visor,Naginata,Gas Mask,Advanced Red Samurai Armour,Demon
1288,15,3905,0,https://solanart.io/nft/CEqQfZ6gxMwYd7nLs3TW1UTbdfmL1GbkF7Zzv3S31GhV,Cherry Blossoms,Bloodshot,Blue Headphones,Spear,Pipe,Blue Wetsuit,Black
1305,1.15,7450,59.17,https://magiceden.io/item-details/C4osNFzQ99vXEafTxYcH6wTCq9L32At2dT5eCWngBzrd,Salmon,Blue,Red Visor,Rambo Dagger,Surgical Mask,White Robe,Blue
1320,9.95,149,4.03,https://solanart.io/nft/9f6pZ6kZnGqUGsxczJhPoEGzAvekAZymRqGCdH6JsXrD,Blue,Cyber,Red Visor,Handgun,Lizard Tongue,Winter Coat,Green + Blue Wiring
1340,25,160,0,https://solanart.io/nft/HXgemWvomeHvmAunzZDmyxPrBaVSQ14ozegzmhsR2NDM,Salmon,Possessed,No Headwear,Fan,Gas Mask,White Robe,Galaxy
1344,0.95,7275,61.96,https://solanart.io/nft/D2cgRiG98dAwpoR92A7QSxwsXmu9neCvAYqetzdmyuBV,Salmon,Brown,Eyepatch,Baseball Bat,Chewing Wheat,Green Flannel,Black Robotic
1349,1.4,944,85.95,https://magiceden.io/item-details/ChABN7pCV9HaFnSEmsDufX9TBsyRR5WBcSi1k1Gmm15f,Purple,Stoned,Orange Ski Goggles,Katana,Beard,White Robe,Green Tattooed
1352,50,4616,0,https://alpha.art/t/5nKpUjSEcYNZPBsN1khEx7gcnr5RWjgA4Kbd162uB7zg,Purple Rain,Yellow,No Headwear,Fan,Pipe,Black Tshirt,Black
1389,14.99,3717,0,https://solanart.io/nft/3itA8c59n5E1mCaVEBPkrVHpt14oDLqtDYXSPciAtTyW,Red,Yellow Hypmotised,Red Visor,SMG,Toothpick,Red Flannel,Green Cyber Suit
1404,9.95,2267,0,https://solanart.io/nft/7z12hdKeFj48B6SyX2eCJ1v3ur51oxMJZGfHutD854Jh,Light Green,Blue,Green Visor,Lantern,No Accessory,Winter Coat,Black + Red Wiring
1407,50,4305,0,https://solanart.io/nft/G2q9GkqeHeJYM7UMuAgr8X5iMPUWNX1XPaGPG1YoefG1,Salmon,Bloodshot,Cyclops,Leafy Stick,Surgical Mask,White Tshirt,Mud
1421,2,5172,60.92,https://solanart.io/nft/2xH3vkkfNFJtKsv9ycBQdd6CVMv7V2fvu6v343dZcdFY,Cherry Blossoms,Blue,Rice Paddy Hat,Lantern,Chewing Wheat,No Outfit,Blue
1425,4.25,8388,23.95,https://solanart.io/nft/3hS5K9CFruUi6VZdtqJ4WozVppTakVdMjiiKHW2qiGhC,Yellow,Brown,Black Motorbike Helmet,Rambo Dagger,No Accessory,Tracksuit,Green + Blue Wiring
1429,4,2055,54.95,https://solanart.io/nft/ANzf33RnLu6P1aVwKmviTHHR9h2rnkeUT67T6fnFPhk4,Dark Green,Bloodshot,Green Headphones,Thermal Katana,Beard,Green Wetsuit,Green
1437,4.37,8562,21.96,https://solanart.io/nft/HN7V311ehcjMvncXt3E7KUSbYMRgyXQUg3bRdVBTVcCQ,Purple,Blue,Black Ski Mask,Baseball Bat,No Accessory,Leather Jacket,Sand Cyber Suit
1459,11,473,0,https://solanart.io/nft/2MJipy38bxddMNRVhByHH7UtuBmeB7q2cj1L4ZacJGRb,Red,Brown,Blue Samurai Helmet,Leafy Stick,Beard,Advanced Blue Samurai Armour,Green + Blue Wiring
1477,7,5570,9.13,https://solanart.io/nft/HdHVSa22u1aDQJpRUczeCtDJ4wDtnEmChESruBS14Ut8,Blue,Green,Red Motorbike Helmet,Cyber Umbrella,No Accessory,Bloody Robe,Half Robotic
1513,2,6133,56.6,https://solanart.io/nft/3aZoZZBrSmUsirN4vdQaeWZEYjuf4DEBqARZmuYXU8et,Salmon,Bloodshot,Rice Paddy Hat,Baseball Bat,Cigarette,Blue Flannel,Black
1521,1.6,808,84.56,https://solanart.io/nft/3ciPWvMWP6HfbXPkTnL2PZApXkBvb2v7fmSiUUBkC5Fx,Light Green,Bloodshot,Helmet With Antlers,Modded Naginata,Chewing Bamboo,Blue Racer Vest,Black
1523,8,2194,14.32,https://solanart.io/nft/7NJnLc84UT9SSQbS934qxpre25nHJGkPZXHoLmRjXdkn,Light Gray,Cyber,Boony Hat,Umbrella,Bamboo Bong,Shirt and Tie,Green + Blue Wiring
1533,6.1,6514,13.88,https://solanart.io/nft/4AFw6yhYV3JCVQ6CGR1M9yN9AZjFdMkXdtFntom6jfPV,Pink Neon Kanji,Blue,White Ski Mask,Fan,No Accessory,SWAT Gear,Half Robotic
1535,20,4719,0,https://solanart.io/nft/3RihRspUvZnDAbhiwB7iADWkgvc2B3pP6e9gcbdjETff,Blue,Brown,Blue Samurai Helmet,Thermal Katana,Toothpick,Green Wetsuit,Green
1542,0.9,2349,84.63,https://magiceden.io/item-details/6SyPHoNukdhSWaF4nQcDsC68srk1rvxkgS1BrU24KUr,Purple Rain,Bloodshot,No Headwear,Baseball Bat,Bamboo Bong,Winter Coat,Mud
1546,10,6685,0,https://solanart.io/nft/EiZ8dm44eGbigP1WZkGi7Epec414RVzU9RAf3AR5gr16,Yellow,Stoned,Green Headphones,Lantern,Surgical Mask,Blue Wetsuit,Green
1547,1.9,7665,50.7,https://solanart.io/nft/22aPcAdYak8WiRksMpwdAekNUmjrRAgAq4w9ka342bHD,Salmon,Bloodshot,Blue Singular Optic,Fan,No Accessory,Caveman,Green
1565,1.48,6898,58.35,https://solanart.io/nft/6tWoxoGHxhEn7NFxwe6D8fYKC3KKk9pixA58G4nGyxpZ,Salmon,Spirit,Red Motorbike Helmet,Baseball Bat,No Accessory,Cyber Policesuit,Black
1579,2,7727,49.42,https://solanart.io/nft/6vR5eiiTRe4KDHgfUTvKALAjHnoMwNy4aUu76idwMnxh,Dark Green,Green,Green Headphones,Lantern,Pipe,Cyber Policesuit,Green
1604,1.5,6194,61.32,https://solanart.io/nft/5X6tKB7w4sXHkvJHJ2WTGC41xs487T5uAbd3VvJ8K6EJ,Light Green,Blue,Green Headphones,Baseball Bat,Pipe,Winter Coat,Ghost
1605,1,3796,77.11,https://magiceden.io/item-details/CxCERXiR6AUL2BVRzhPxCp3RM8UXHqL4v1c5kV6vyHrU,Light Green,Spirit,Cowboy Hat,Rambo Dagger,Gas Mask,Red Samurai Armour,Pink
1666,10,327,2.73,https://solanart.io/nft/8V18LLZwYyQGF5BB3dWG63Q5fw6aBCtLQbSxveyDF8SW,Red,Black Hypmotised,Scar,Rambo Dagger,Chewing Bamboo,Advanced Blue Samurai Armour,Green Cyber Suit
1667,1.47,5861,63.12,https://magiceden.io/item-details/GnKtrw5di5gpVEAm7B6zXUb9uYStrzN27FWbt7ZUuEC6,Cherry Blossoms,Bloodshot,Blue Singular Optic,Naginata,No Accessory,Winter Coat,Half Robotic
1691,1,3245,79.59,https://magiceden.io/item-details/9JKCsZtUoktzc6aQiEnwZ6mBy7jk6cnTueK72meXL5aU,Light Green,Cyber,VR Headset,Rambo Dagger,Cigarette,Leather Jacket,Spirit
1699,1.1,2615,81.43,https://solanart.io/nft/7kHtqQKTmyHNymngb4Ndr5LJFNDhCWthpkG7maAp3qVD,Light Green,Blue,Helmet With Antlers,Modded Naginata,Chewing Bamboo,Blue Racer Vest,Blue
1700,4,7682,29.62,https://solanart.io/nft/G1JfX881s1d48qMuQznrkeTcXHjdZc6HqELUqsxYeGde,Red,Brown,Red Motorbike Helmet,Leafy Stick,No Accessory,Cyber Policesuit,Green Tattooed
1718,10,5415,0,https://solanart.io/nft/8uY7U29kqZxFfjudupAWtxUtuwK2Yfimq1cfGK2LDBxL,Salmon,Cyber,Cowboy Hat,Cold Yakitori,Surgical Mask,White Tshirt,Mud
1755,2,3005,70.67,https://solanart.io/nft/Do8X3HAW4EpH7BWSQdpuxUQbjsJb2YbBNQnV67w7oPcH,Dark Green,Green,Blue Optics,Modded Naginata,Toothpick,Blue Wetsuit,Green Robotic
1763,20,5919,0,https://solanart.io/nft/PgdzWp4MqaMYXLDMbxaKa9TViqyVCmKBnUqMe3Xg8oX,Pink Neon Kanji,Blue,Red Motorbike Helmet,Katana,No Accessory,Cyber Policesuit,Pink
1764,1,8089,57.79,https://magiceden.io/item-details/HE5uDAQS2ajNgMTHZ6MF9bMWfCb7VQEWnXMRwHEJWf65,Purple,Blue,Black Ski Mask,Katana,No Accessory,SWAT Gear,Mud
1777,3,7192,41.83,https://alpha.art/t/GUMq5Y6bJVmNcKHoH5p6TvJ36xwFoz5ww8pt5xQdwRGW,Salmon,Green,Cowboy Hat,Leafy Stick,Pipe,Solana Tshirt,Mud
1781,0.85,6888,64.7,https://magiceden.io/item-details/5oJeRY3RZ428RbzMy4kzY77KwKvgohhtN1FMDR8gufx,Red,Brown,Green Visor,Hot Yakitori,Chewing Wheat,White Tshirt,Blue
1784,1.95,8317,47.27,https://magiceden.io/item-details/6U2zbNtxWTYgd77k7pT5Aq1bt32JELJeTmbNEECFSGmc,Light Gray,Blue,Black Motorbike Helmet,Cold Yakitori,No Accessory,Shirt and Tie,Blue
1787,8.5,2815,6.53,https://solanart.io/nft/Bff6KWKU9kvLqPNWyFg8iCCryCCfgopXRmws8DPh3pJ1,Purple,Stoned,Boony Hat,Cyber Umbrella,Cigarette,Leather Jacket,Black
1792,10,142,3.56,https://solanart.io/nft/BUFzxAgCs4GjToHpiEpAaQq1q9zZS2Uxys4B3myBmyPc,Light Green,Bloodshot,Scar,Mantis Blade,Gas Mask,Winter Coat,Green Tattooed
1795,1.35,2229,80.67,https://magiceden.io/item-details/xAo7HTNNJ9AnNFH5uZUGncETnNyBpTkRtLJkQ5JKS4a,Light Gray,Green,No Headwear,Modded Naginata,Beard,Blue Wetsuit,Ghost
1798,5,6388,25.45,https://solanart.io/nft/7QhBVbDaocyzRFxaoBfv98Fw5GVAJnKBzWmk3rFZPW9J,Red,Ghost,Hannya Mask,Lantern,No Accessory,Leather Jacket,Half Robotic
1800,2,4488,64,https://solanart.io/nft/7SQavkMXHfz1BpztzZNVCZyfi1WBvmeQkHnxKgjfraH5,Light Green,Possessed,Black Ski Mask,Neon Naginata,No Accessory,White Tshirt,Green
1801,2.5,2062,69.92,https://alpha.art/t/7Fxj5QsKjx8HEUwSCC8jxB7xgGJ6Q8v8iVgm5T8RuFXZ,Red,Brown,No Headwear,Hot Yakitori,Goatee,Red Samurai Armour,Half Robotic
1812,0.99,7171,62.02,https://alpha.art/t/2hgEFjnfkMuWuAtfTkJQLbZU6U7vGoZ1A94jpYZtyeiU,Light Green,Green,Cyberwear,Umbrella,No Accessory,Green Flannel,Ghost
1813,3.9,3572,49.12,https://solanart.io/nft/grWj6BmwQMphs7m9TChfrT8oArS57mmPWGjnV8P2Bwt,Light Gray,Yellow Hypmotised,Red Visor,Golden Katana,No Accessory,Red Flannel,Green
1819,16,3056,0,https://solanart.io/nft/6dUsfuhMH4ipoWQPSqZQNNhX4dq6TzLMkiWn5nuwuFkB,Storm,Brown,Rice Paddy Hat,Rambo Dagger,No Accessory,No Outfit,Green Tattooed
1828,1.7,5226,63.68,https://solanart.io/nft/GNFf17vEadXyuZKkCFg3Uw1qmoZ3U8mkKN833R5ZaF2Y,Light Gray,Green,Cowboy Hat,Naginata,Bamboo Bong,Shirt and Tie,Sand Cyber Suit
1829,4.5,2242,49.11,https://alpha.art/t/FNYSW2o5CDRxpParm1Bzy8GF3J99ZzGvN68ox5XBVW6L,Dark Green,Possessed,VR Headset,Fan,Chewing Wheat,Green Wetsuit,Pink
1830,19,4011,0,https://solanart.io/nft/ApS86pWGipwQymRxmoFAshpsJ7x8VpsoyQmWgK1A14h7,Blue Rain,Blue,Rice Paddy Hat,Umbrella,Bamboo Bong,Blue Flannel,Green Cyber Suit
1834,1.1,2659,81.23,https://magiceden.io/item-details/5wGjQFMNGdXQ9mwQthfdMFQPwKaoZX8HMC2MPT49vcQQ,Red,Ghost,Eyepatch,Lantern,Toothpick,Blue Racer Vest,Green Robotic
1835,2.85,8538,37.27,https://alpha.art/t/FGwddo8Mkp7VEYpVJKpz2H1LkTT7UysUnyXyviCQYDgA,Light Green,Blue,Black Motorbike Helmet,Rambo Dagger,No Accessory,Green Flannel,Green Robotic
1841,75,1648,0,https://solanart.io/nft/DLWgn4CR6ikWGwi4JhtVpFew2rvZQbjDw82X5Lx61PQq,Light Green,Green,Red Visor,Hot Yakitori,Surgical Mask,Advanced Blue Samurai Armour,Black
1851,0.85,6601,65.99,https://alpha.art/t/FjicoYe54McHrm1FVjPqfiphRdey5spTS5e2KRjAUx7E,Blue Neon Kanji,Yellow Hypmotised,Hannya Mask,Lantern,No Accessory,White Robe,Black
1852,1,5470,69.58,https://solanart.io/nft/4bM2RY2BoWsKea3CnTurhNhR34L8jWDBpUKan3MKYF7a,Blue,Yellow,Red Visor,Cold Yakitori,Cigarette,Caveman,Mud
1855,1.33,5894,64.37,https://alpha.art/t/5yQ2ps1og9xoDhLo2XfFMRTUXiJGLjQYchBP3xFiwXaG,Blue,Blue,Red Motorbike Helmet,Katana,No Accessory,Caveman,Green Tattooed
1863,5,718,50.97,https://solanart.io/nft/83xT9gPJ9dPP5p6tDGM4BVCf4eYaz811gwrLt5fs7hA8,Light Green,Ghost,Boony Hat,Katana,Toothpick,White Robe,Galaxy
1870,1.5,6017,62.12,https://magiceden.io/item-details/GwhSUSYB4DiGijZurVuw4qYcKZb5jP3Xivfm6fZKfeQy,Leaves,Green,Cowboy Hat,Lantern,Chewing Wheat,White Tshirt,Sand Cyber Suit
1886,0.9,6197,67.31,https://magiceden.io/item-details/2e2ZGWWdQjYj3tNHCHMKNhGvA3EzCuKczrMtNMGHMqYp,Light Green,Black Hypmotised,Green Visor,Lantern,No Accessory,Tracksuit,Ghost
1906,15,7382,0,https://solanart.io/nft/D96nxmR9dx1q69r1Zdx8A9wr1kmaNtyjZapz4EfDFmR4,Purple,Yellow,Boony Hat,Spear,Surgical Mask,White Tshirt,Black
1908,3.5,6995,37.72,https://solanart.io/nft/3P7V81yXL6bFenAUCSYDPUQxWhiCSZKKJbAQf3DkAusL,Leaves,Blue,White Ski Mask,Spear,No Accessory,Winter Coat,Black
1913,17.99,5698,0,https://solanart.io/nft/DnsYW2CxNzYjKi2F5RtRyz4GVfE8i7uppyt2J2ziGem7,Light Gray,Bloodshot,Rice Paddy Hat,Spear,Bamboo Bong,Black Tshirt,Green
1927,4.5,4500,38.95,https://solanart.io/nft/BYqNV6tcyTFuVSZAxgtninPzax1hVR1MePr6ameYEFhA,Cherry Blossoms,Yellow,Red Visor,Fan,Chewing Wheat,Hawaiian Shirt,Mud
1940,0.85,5838,69.42,https://solanart.io/nft/GeopTYSsWBoa7eobkpxebpQFZcQ1Y6QPTKKwuUgHudhZ,Light Green,Stoned,Green Visor,Baseball Bat,Surgical Mask,Black Tshirt,Mud
1941,1,1725,86.44,https://magiceden.io/item-details/FPXzVybkN71aqGDKTFEmwBnkwKN4QkQsNnXUUXLZqnBP,Leaves,Ghost,Blue Ski Goggles,Assault Rifle,Surgical Mask,Shirt and Tie,Blue
1946,46,7222,0,https://solanart.io/nft/otESeHSSN4LzfdgU53MEzXBQuyPQmTZJtvpYfj8XvmB,Salmon,Blue,Rice Paddy Hat,Leafy Stick,Toothpick,Red Racer Vest,Blue
1947,1.6,1878,79.75,https://solanart.io/nft/5pJix2yJnwfrcAnMMQF3dXJW3TkYL1AiagQMw7XxtQtv,Blue,Spirit,Boony Hat,Rambo Dagger,Beard,Cyber Policesuit,Ghost
1960,1.5,653,86.26,https://alpha.art/t/DBA5KEf5n8mwv5TCKDQ3ZDKojABm3EzZoBkqbsv9cbt1,Blue Rain,Blue,Cowboy Hat,Spear,Chewing Bamboo,Advanced Red Samurai Armour,Pink
1961,2,350,82.62,https://solanart.io/nft/DyCkW3dGsGBMJUz1DKakHH2N3SRBqnzepnjgsMGK1PGh,Cherry Blossoms,Possessed,VR Headset,SMG,French Mustache,Green Flannel,Mud
1967,25,5867,0,https://solanart.io/nft/6WFj135ufZonGTeu4LhfmTbz1fUaEpuuycW4VKPmGree,Purple Rain,Blue,Red Motorbike Helmet,Lantern,No Accessory,Red Samurai Armour,Green Cyber Suit
1972,19,1977,0,https://solanart.io/nft/CR2WPyFxtcmtsv2nXpDnY5EYjv1QprgPjAvhk7eXCpVA,Dark Green,Black Hypmotised,No Headwear,Leafy Stick,French Mustache,Tracksuit,Black
1989,9,7286,0,https://solanart.io/nft/77mTsfi9wFGXUu1dBsv65bPuM9HS7VciN1aBwCH1oi8,Blue,Green,Blue Ski Goggles,Rambo Dagger,Cigarette,Blue Racer Vest,Mud
1998,0.94,7572,60.72,https://magiceden.io/item-details/6h3oMZGWTr3seAD6hGUm7nyBwMwiWPYPqukZqmXVcY8j,Salmon,Cyber,White Ski Mask,Fan,No Accessory,White Robe,Demon
2001,1.4,3259,75.53,https://magiceden.io/item-details/6HQhrunVJN9DWApUZfNx9WxBte7R73T5kufQjYe81AZv,Pink Neon Kanji,Blue,No Headwear,Cyber Umbrella,Cigarette,Green Flannel,Sand Cyber Suit
2002,28,2888,0,https://solanart.io/nft/HA8dN7K6QEWJczi5pQy4ZeXoyzznr8cdWPMuorVTJKWG,Light Gray,Spirit,Blue Ski Goggles,Leafy Stick,Bamboo Bong,Red Samurai Armour,Sand Cyber Suit
2017,4.98,363,52.77,https://solanart.io/nft/5ymjujbayU6dMh1mMsZ1RwjmgbDMGSX2irqWo6uMGaS6,Red,Bloodshot,Red Optics,Spear,Beard,Hawaiian Shirt,Green Cyber Suit
2068,1.4,6411,61.34,https://magiceden.io/item-details/BR8xDMQNVhtqvqDG7m3n49TKzDNsKjV3JnkQw76sbpta,Salmon,Black Hypmotised,Red Visor,Naginata,Chewing Wheat,White Tshirt,Blue
2070,1.13,5915,66.28,https://solanart.io/nft/FuXn7a7ZbLu9VeddZZYtHUtQbAAjtS5Ts9cjZgouwdZK,Salmon,Brown,Boony Hat,Handgun,Bamboo Bong,Blue Flannel,Black
2080,5,2099,44.75,https://solanart.io/nft/2dcjCSdP2uSkt5wQHFZ21PuEF4G9Qpp8XYyWm1JzgL9H,Yellow,Yellow,Blue Singular Optic,Fan,Goatee,No Outfit,Demon
2090,10,6872,0,https://solanart.io/nft/9mLchgTVcUz5FhCBAZcisCzBB3MN7Qk7wyvjmWBAiHGD,Light Gray,Blue,Black Motorbike Helmet,Neon Naginata,No Accessory,Solana Tshirt,Green
2098,5,7788,19.15,https://solanart.io/nft/DZE6gR1agbsDuqGnGFm1PxUBAGEWe1JYTNmPtiswfza,Red,Green,Rice Paddy Hat,Katana,No Accessory,Hawaiian Shirt,Spirit
2104,7.9,5693,0,https://solanart.io/nft/HCqA3L7ibLTXhtxsdiyukV75zqCsoK6NCrZrDhoXPxnv,Purple,Possessed,Green Headphones,Baseball Bat,Pipe,Black Tshirt,Green
2111,2,7214,51.73,https://magiceden.io/item-details/DBi8bfgK3tKdRBSVSg94oPrmHKAL52MUmfSTmnVLbHD3,Light Green,Blue,Boony Hat,Baseball Bat,Surgical Mask,SWAT Gear,Mud
2120,4.9,6053,27.96,https://solanart.io/nft/GU3JRk1Y8AEKy23Yabi9gawpGidn1qhQENTRjEf52dBC,Light Gray,Brown,Blue Ski Goggles,Leafy Stick,Cigarette,Tactical Vest,Sand Cyber Suit
2122,1.95,812,81.05,https://magiceden.io/item-details/FDojcNVgzuvcgAd6N3U7q4CTHaijjkqyQJBybiZ5Xwaa,Yellow,Black Hypmotised,Rice Paddy Hat,Thermal Katana,Mustache,Green Wetsuit,Demon
2123,18.690001,8397,0,https://solanart.io/nft/H8HesPuzv1n47DxmkeXgaV5HEAyttMKskas58ftTjHJh,Red,Black Hypmotised,Blue Singular Optic,Lantern,No Accessory,Blue Wetsuit,Mud
2131,2.1,3091,69.29,https://solanart.io/nft/9L8UVnhtENTXutDrFpK3ugBU994F4HemSpxYdE6JwFX3,Yellow,Bloodshot,Red Samurai Helmet,Rambo Dagger,Cigarette,Hawaiian Shirt,Ghost
2143,8.2,398,20.41,https://solanart.io/nft/Bhadcis21o6QDovkYNXMdvbGgRYxekaehphV73RzSnFS,Light Gray,Brown,Red Optics,Hot Yakitori,Gas Mask,Advanced Blue Samurai Armour,Green Cyber Suit
2145,5,8779,14.69,https://solanart.io/nft/7FDVT3ArrSCJsHxxJFtpb5ZrH3pdoMaQzmKMMh25pep3,Blue,Yellow,Green Headphones,Leafy Stick,No Accessory,Solana Tshirt,Blue
2146,3,6680,44.13,https://solanart.io/nft/HGGesLF9sTLAQSkk4bubqEpBSN6wFG2fALg1eH5x48aT,Light Green,Bloodshot,Blue Singular Optic,Leafy Stick,Surgical Mask,Green Flannel,Green
2148,8,7364,0,https://solanart.io/nft/12jaHunWPPr6GhyuhZ6FCCqFeZ12f6Yd9Dks6phrxNk9,Blue,Blue,Orange Ski Goggles,Rambo Dagger,Toothpick,Blue Flannel,Sand Cyber Suit
2161,0.9,4520,74.86,https://solanart.io/nft/DMjSBSRzVT9A1srRJ2TT6hVrGvJVhYoBt4yzDkcBWr5M,Purple,Cyber,Hannya Mask,SMG,No Accessory,Winter Coat,Ghost
2163,1.6,7311,55.29,https://magiceden.io/item-details/CMNLe65cYaaz83i77pm9YzRXN6t6Tg5E4afwC35feqhz,Light Green,Brown,Green Headphones,Naginata,Surgical Mask,Winter Coat,Mud
