id,price,moonRank,💎 score (%),storeURL,Background,Clothing,Eyewear,Fur / Skin,Head,Mouth,Teeth
7410,350,2795,0,https://magiceden.io/item-details/3mZPat5KqtMSCRPtChMKCBUkd5aJXFWMRYEL6orveLa8,Black,Denim Vest,No Traits,Black / Gray,Viking's Helmet,Cigar,No Traits
7414,167,381,0,https://solanart.io/nft/Dttz7HmVjMCW7JjiEmt6xMUbtfuEQDsrVXssKnNgD1TS,Blue,Maid's Uniform,3d Glasses,Albino / Peach,Viking's Helmet,Ape Force 1's,No Traits
7479,111,3266,0,https://magiceden.io/item-details/GiU178EXkCpDUUcQvA1JGrLjaLfGCnH9uV5ZBQUdWXVr,Black,Cheerleader,No Traits,Black / Peach,Sailor's Hat,Ape Force 1's,No Traits
7480,125,9556,0,https://magiceden.io/item-details/3M1LA9dUYLbr2M7gS7j9WEbjzy78yT6kxdQnjupHpdQX,Black,No Traits,Round Glasses,Red / Peach,No Traits,No Traits,No Traits
7486,225,2747,0,https://magiceden.io/item-details/9xnG9A8oXtPP66Y2emQoeVzDzgcfBUBvbj8h3nhrtUtD,Teal,NB-Ape Yellow,No Traits,Red / Blue,Snapback Cap,Grilled Cheese,No Traits
7510,195,4043,0,https://solanart.io/nft/8zfxDxd3BwmHtqaBqrmiBTyxRF9od46v2W1Xv9sZfXmf,Blue,No Traits,Round Glasses,Albino / Blue,Conical Hat,Eggplant,No Traits
7544,199,1435,0,https://magiceden.io/item-details/4nz8cSwG9UvdtPXJxXaDBa3yiyLSJq9AcdLkXGU5FPkV,Yellow,Jungle Explorer,Round Glasses,Brown / Peach,Knight's Helmet,No Traits,No Traits
7545,99,8825,0,https://solanart.io/nft/8hpr6vfpyQiirigEmFV21KAJt8UarjGp8oDGYqrmdMa6,Blue,Overalls,No Traits,Blue / Peach,No Traits,Pipe,No Traits
7547,5000,4425,0,https://magiceden.io/item-details/BmZHMAxzw83WKfyxJyokuEzKPxCRumbtvcys6LrZf94J,Blue,Prince Charming,No Traits,Blue / Blue,No Traits,Banana,No Traits
7564,2480,142,0,https://magiceden.io/item-details/DKEup8n2NcMHNCwu6yY8yp8Dh52kdKQELXgFA7xr3B7K,Red,NB-Ape Yellow,Round Glasses,Red / Blue,Pilot's Hat,No Traits,Gold Tooth
7572,119,8920,0,https://magiceden.io/item-details/9VABSLnBsj3hQRZfnJrAjuHsdv6cME5YeHqpaEyX3KXm,Purple,Wetsuit,No Traits,Purple / Purple,No Traits,Drool,No Traits
7576,269,7124,0,https://magiceden.io/item-details/6LfUBENiyfkCkDGeJpXoRc4v5eX8GeJUjVAC14e2LnZ4,Red,Ski Jacket,No Traits,Red / Blue,Beanie,No Traits,No Traits
7591,160,2619,0,https://solanart.io/nft/FXpkbxLVbbRoB2d423eVEZTcJAUvnqVyKNNLS6AVrZiR,Purple,Wetsuit,Round Glasses,Purple / Purple,Conical Hat,Soda,No Traits
7592,222,305,0,https://solanart.io/nft/EFa8BMQ7jYu6wX8JpgR57DLkYCwa6mNyuFRyFHhuQgki,Yellow,Tie-Dye T-Shirt,Aviator Glasses,Brown / Yellow,Racoon Skin Hat,Hotdog,Gold Tooth
7608,770,112,0,https://magiceden.io/item-details/DuVCKbeHUKphPUZChXKsDwL1CbwXC6spKiYiHHZURrQk,Red,Wetsuit,No Traits,Ice,Sailor's Hat,No Traits,Diamond Teeth
7617,99,1219,0,https://magiceden.io/item-details/GM3BXyatvDZPcA4pneaQ3G84DGqjrQY89swNPrVLVNZg,Blue,Suit,No Traits,Blue / Peach,Fireman's Helmet,Corndog,Wooden Tooth
7619,120,5803,0,https://magiceden.io/item-details/CREkjHYXYpurLz88Yr7KtXnv67XRMWuaREHiW9Jt8D1j,Yellow,Cheerleader,No Traits,Red / Blue,Knight's Helmet,No Traits,No Traits
7622,95,1184,0,https://magiceden.io/item-details/G6oNTZRyrU2tN1YnWREmFaLwEcMA7QDoCscxon4Xrkbp,Blue,Cheerleader,Wayfarer Glasses,Albino / Peach,Umbrella Hat,Bubblegum,No Traits
7648,150,9624,0,https://solanart.io/nft/2VuN4jkLefY3umCpnJrXPWv4t8BUfBiQzQfpfWe16vks,Yellow,Hawaiin Shirt,No Traits,Brown / Yellow,No Traits,No Traits,No Traits
7650,112,2050,0,https://solanart.io/nft/8sJ1Ty7oqPmJXyWRMhjkEpSwv1rm7VKmfR3qwbkHYv5t,Teal,Overalls,Wayfarer Glasses,Brown / Peach,Wizard's Hat,No Traits,No Traits
7661,239,400,0,https://magiceden.io/item-details/AuddGzpu5vZ5By176W8GRtWjqMh5cvcbMkGPHcYEZvQm,Black,Striped T-Shirt,Ape Vipers,Black / Gray,Pilot's Hat,6pc Tendies,No Traits
7662,79.99,3133,57.55,https://magiceden.io/item-details/4jwK5EdzK7K2P7XrMFt3DbgnLNk81T7AZ9gQEUYtUYnr,Red,Dress,Wayfarer Glasses,Blue / Peach,Straw Hat,Soda,No Traits
7693,725,987,0,https://magiceden.io/item-details/GSWyeD1baGoHAX1fe3TVV1zPKYv83PjLS3qbFFq9UDL1,Red,Striped T-Shirt,Ape Vipers,Red / Peach,Snapback Cap,6pc Tendies,No Traits
7703,175,8872,0,https://solanart.io/nft/5GfKYbYRrxqPT9osToRoDjJama6xxMznykebqb6xmuzx,Blue,Police Uniform,No Traits,Blue / Blue,No Traits,Pizza,No Traits
7715,150,601,0,https://solanart.io/nft/CxwuEm6sEXhHTnpPbRRCpC6MkUXXC8PqQqM2FDBgytxW,Black,Cheerleader,No Traits,Black / Peach,Graduation Cap,Ape Force 1's,Wooden Tooth
7735,135,9908,0,https://magiceden.io/item-details/Fw6WUkmJLQbthDoQiL8r2o9Z6CHwU69HZd8wYkEw7YNL,Green,No Traits,No Traits,Purple / Peach,No Traits,Grilled Cheese,No Traits
7764,969,3468,0,https://magiceden.io/item-details/6JDMhQtCnDvxXPvzkyU7TDFJVhEtRqtcCbRy2DzzLw25,Blue,No Traits,Round Glasses,Albino / Blue,The Croc Hunter,Banana,No Traits
7780,150,5918,0,https://solanart.io/nft/9qGiLV66nBk9DBSTDTzkDHwhNqDYERZescAkuoD5AT5u,Black,Black T-Shirt,No Traits,Black / Peach,No Traits,6pc Tendies,No Traits
7788,117,2684,0,https://magiceden.io/item-details/CzcT7fYQGC8HdYXggJVnnddqCauyHDND13fFF9BEVK5U,Teal,Bowling Shirt,No Traits,Green / Peach,Sergeant's Hat,Pipe,No Traits
7796,145,892,0,https://magiceden.io/item-details/E9ZYQNwzD4p8KaEx8t8DSST2oqnzmBsSrqHNf37mva7d,Purple,Overalls,No Traits,Brown / Peach,Policeman's Cap,Donut,Wooden Tooth
7802,145,3815,0,https://magiceden.io/item-details/5NPkiausbkbQs79enrqCYKNKoY7Pm3bkmCUykvrzdBQh,Green,NB-Ape Yellow,No Traits,Green / Green,Musketeer's Hat,Soda,No Traits
7816,110,4559,0,https://solanart.io/nft/5ZPKnjZb3a1qCVGC956Dwv4xdMsC7NcgY2RVvugLhbxu,Purple,No Traits,Aviator Glasses,Purple / Peach,No Traits,Grilled Cheese,Wooden Tooth
7835,165,2744,0,https://solanart.io/nft/HDocJ51cb3D918eTpFgipcoUggDFyhYkZhjgqQWCJC5W,Red,NB-Ape Green,Aviator Glasses,Red / Blue,Floral Crown,No Traits,No Traits
7849,94,5597,0,https://magiceden.io/item-details/7PCy3jkU3Jwj6SWVAUWL39thNLogfRsb6Bo3qhz925Bf,Yellow,Turtleneck,No Traits,Brown / Peach,Football Helmet,Ape-le Juice,No Traits
7850,1500,7481,0,https://magiceden.io/item-details/FtuVWQ7DfmDQawvYExrAfPSurbQy3viDFVzWn83uTjCx,Blue,No Traits,No Traits,Ice,Baseball Cap,Corndog,No Traits
7867,100,8460,0,https://magiceden.io/item-details/1bJJn2J5ikwSWuynatXvy82AfaQNSbBWakujfSbK4Ex,Purple,Wetsuit,No Traits,Purple / Peach,No Traits,Ape-le Juice,No Traits
7892,222,783,0,https://solanart.io/nft/5TJW54WTueDUYKQpKdeVX1TVZUYncGpG1qEyix7TSecz,Blue,Academy Uniform,Ape Vipers,Blue / Peach,Sultan's Turban,Ape-le Juice,No Traits
7942,190,6282,0,https://solanart.io/nft/7Z85SmqJtCfd5RDFPEqyM1HuJd9etPcsuJGinxeXAWRh,Red,Hoodie,Ape Vipers,Red / Peach,No Traits,Banana,No Traits
7950,99999,7937,0,https://solanart.io/nft/9eDj3hu7UrYagMdDAagsoTgZH8YwSaeKdaxpe8YhCVGW,Purple,No Traits,No Traits,Purple / Peach,Judge's Wig,Sandwich,No Traits
7967,82,6852,22.56,https://magiceden.io/item-details/FVF91hxxCthUsWN1FbZsuNLLnVAsotuh3vcJTHprbccD,Purple,Maid's Uniform,No Traits,Brown / Yellow,Umbrella Hat,No Traits,No Traits
8017,222,6460,0,https://solanart.io/nft/Ai6GgdartuY4eDsgE7YfYB6aFgsTN2MeqGzviCvkGVcV,Blue,Cheerleader,No Traits,Albino / Blue,Bucket Hat,Burger,No Traits
8019,445,95,0,https://magiceden.io/item-details/8By1LcT4vGUM6h8y7odqQLsfiunSEbq6w8HRLisfyMnT,Red,Degen Service Shirt,Heart Glasses,Red / Peach,Degen Service Hat,Soda,No Traits
8025,95,562,0,https://solanart.io/nft/8AgjUipJ44KUHGexwu3VKWPYKJ6dttYACtHpkiveV1cp,Green,Dress,Ape Vipers,Green / Green,No Traits,Grilled Cheese,Wooden Teeth
8038,175,1111,0,https://solanart.io/nft/GyjKZLbA434Den4iNv6DxJzYcdZf3F2xJmfoxD5FrNZQ,Red,Dress,Shutter Shades,Red / Peach,The Croc Hunter,Ape-le Juice,No Traits
8053,349,9173,0,https://magiceden.io/item-details/ETEomKgVJQ5DovAyyd8setbAy9ci4p989dt7qUfv5J88,Black,No Traits,No Traits,Black / Peach,Policeman's Cap,No Traits,No Traits
8082,150,6153,0,https://solanart.io/nft/CT1mrZjyy7zPXstsSAxXEJXAHnL43aFtKxER9iDgZJfH,Blue,Police Uniform,No Traits,Blue / Peach,No Traits,PV-Ape Glue,No Traits
8116,90,8464,0,https://solanart.io/nft/6wJPJpQ7Vzkmkmyu7Mf58j3h4SNec5PrYP61DZkG8GD1,Red,Denim Vest,No Traits,Red / Peach,No Traits,Bubblegum,No Traits
8150,199,164,0,https://magiceden.io/item-details/2okN7JdDAWLk1vFm7cCTtFAXj2M66V1cNjQYpDG1vVcr,Black,Suit,No Traits,Black / Gray,Captain's Hat,Sushi,Gold Tooth
8204,159,8794,0,https://solanart.io/nft/B5xNUeutKSoMwueXB7tUbM2ezfCvqbrzfCmujNzajhX9,Yellow,Turtleneck,No Traits,Brown / Peach,Beanie,No Traits,No Traits
8214,120,3659,0,https://solanart.io/nft/jkEeBYognRwxJmTk6DN1WR7NgR2t74Ucw7D4xVbRoZx,Teal,Turtleneck,No Traits,Brown / Yellow,Fishing Hat,Eggplant,No Traits
8215,200,8744,0,https://solanart.io/nft/BQZBBMK93DMtsUQAj7pdMDadhSi9JwUVtEYbY4w7p2L1,Yellow,No Traits,No Traits,Brown / Peach,Fireman's Helmet,Sandwich,No Traits
8222,99,5505,0,https://solanart.io/nft/Hk7RAUbjJMeqtiWajLt9WvvDtQmr1CB1ZfFauJ6hBBkV,Yellow,No Traits,No Traits,Blue / Blue,Floral Crown,Grilled Cheese,Wooden Tooth
8236,99,5124,0,https://magiceden.io/item-details/AXYjnzLpc6SP7ekZAKEbN6sP92qZdM2eDHNhsgMMJjfu,Blue,Ski Jacket,Wayfarer Glasses,Blue / Blue,No Traits,Pizza,No Traits
8241,95,2583,0,https://solanart.io/nft/GHx89x6kwcVDF6jkPxq8JFq7mLp6S5F7p9mog741BdPe,Red,Bowling Shirt,No Traits,Black / Peach,Beanie,Pizza,Wooden Tooth
8295,100,2940,0,https://magiceden.io/item-details/9JgmNtMsWsciCPD1dpKwFm9fw2M8Q1ZXm8qHPKdKJD1J,Black,No Traits,Aviator Glasses,Blue / Peach,Explorer's Hat,Sushi,No Traits
8296,200,1279,0,https://solanart.io/nft/Afcdn419xCVjq58tdywFNAJb5xkhBH4BGCgTL4X5Uah8,Yellow,Academy Uniform,Aviator Glasses,Leopard,The Croc Hunter,No Traits,No Traits
8302,222,1189,0,https://magiceden.io/item-details/HpjBZSqCr4ULBAyB4icvsRfy8Uicg6iTiqqQg8fq1f2k,Blue,Jungle Explorer,Shutter Shades,Purple / Purple,Top Hat,Sandwich,No Traits
8312,89,8022,0,https://magiceden.io/item-details/DVVkqU2ZYhZu2Js4v52e4qgUV2SWhrYaa64azZ1DsnL8,Purple,No Traits,No Traits,Purple / Purple,Sergeant's Hat,Banana,No Traits
8313,333,1233,0,https://magiceden.io/item-details/Hr6rUX3FGamkSuvZtbVtjUGFbMYH1qkBdS2m2gpsJmDA,Blue,NB-Ape Green,Aviator Glasses,Blue / Peach,Headband,Pizza,No Traits
8314,3200,478,0,https://magiceden.io/item-details/8HxrVzX2VovbdKjEJGrdFXVi11YKtCjHCJEunTjyprpa,Purple,NB-Ape Yellow,No Traits,Purple / Purple,Snapback Cap,Golden Tendie,No Traits
8323,500,3954,0,https://magiceden.io/item-details/EJAXeLCsEUifGVUuQGeb6rQNv9DC4cQxU3wYo5MEdFvb,Blue,No Traits,No Traits,Albino / Peach,Roman Helmet,Pizza,No Traits
8387,420,3661,0,https://magiceden.io/item-details/HJNbdp56HgYxFEbpUfzhet5nwonHFcCzhMoMJ843CFk,Blue,Striped T-Shirt,No Traits,Albino / Blue,Sun Hat,Ape Force 1's,No Traits
8401,369,1062,0,https://magiceden.io/item-details/2v5Q1Q8wMXeTaNfkephhrkN7nPBUA4EKL39Qxmojs3ZA,Green,Japanese Uniform,No Traits,Albino / Blue,Fireman's Helmet,No Traits,Gold Tooth
8405,148.99,359,0,https://magiceden.io/item-details/94bDLExkhuFCsJAjujrR2qAjsQwQpFxeF819xFVmg2xh,Black,Turtleneck Suit,3d Glasses,Albino / Blue,Mobster Hat,Donut,No Traits
8409,105,3746,0,https://solanart.io/nft/874bLdG5MtJ55m86Uh7nt7QRN5m6MzS4To6cjSgpWLT2,Yellow,Striped T-Shirt,3d Glasses,Red / Blue,Viking's Helmet,No Traits,No Traits
8422,210,3234,0,https://solanart.io/nft/J2K3gj1QNid2eJGREPYEeQgFzKd9QpwY6Ufnak1as79J,Purple,Turtleneck,No Traits,Green / Green,Beanie,6pc Tendies,No Traits
8427,90.6969,5007,0,https://magiceden.io/item-details/5YnHEbjNLpFxwryAxvdj5Xjn93VdUjKHSsVZXAv313Jm,Black,Tie-Dye T-Shirt,No Traits,Black / Gray,Viking's Helmet,Eggplant,No Traits
8438,700,9976,0,https://magiceden.io/item-details/6Z7PhmBsbWo3S4YABU3uYnhmQkXWQJSVXNmhpCTLz89n,Red,No Traits,No Traits,Red / Blue,No Traits,No Traits,No Traits
8446,137,1102,0,https://magiceden.io/item-details/EFLqQQQ5kJtibx3m14YXQuKb7kPccjzQWDg39nJXydau,Black,Jungle Explorer,Round Glasses,Purple / Purple,Racoon Skin Hat,Pipe,No Traits
8457,123,8677,0,https://magiceden.io/item-details/7tq3RtnxvE3pyJf7S9ZfqzBpTjPZtksEoe7ahA6S52Ax,Blue,No Traits,No Traits,Blue / Blue,Conical Hat,Pipe,No Traits
8462,234.559998,3455,0,https://solanart.io/nft/B78ZmpR6hk4Btb2LGrNvYXHG8Vyi3Bcxd8wczxG2T5ye,Green,Cheerleader,Aviator Glasses,Green / Peach,Mobster Hat,Drool,No Traits
8463,128,433,0,https://solanart.io/nft/5LTLsWufDnWsrvbqGAeS4N7smebc4n8Gbnzrowh2QqXc,Black,Police Uniform,No Traits,Black / Gray,Sultan's Turban,Eggplant,Wooden Tooth
8467,99,4834,0,https://magiceden.io/item-details/D8oRBUiGJXE1At3G4PC6PuiD8KQWgiyMRph9wLXD3cJg,Yellow,Maid's Uniform,Ape Vipers,Red / Blue,No Traits,Burger,No Traits
8475,85,4308,2.75,https://magiceden.io/item-details/CK5PMdgSGyrWzFpo646ZEWZH4DKEcMoHrzNu6vnaaKiE,Red,Japanese Uniform,Round Glasses,Red / Peach,Snapback Cap,No Traits,No Traits
8479,200,1558,0,https://magiceden.io/item-details/8cEgWFARj5NAU9McPg2vdHbLArDKkB6SS9eeLQcd9FyF,Yellow,Japanese Uniform,3d Glasses,Brown / Yellow,Baseball Cap,Drool,No Traits
8490,100,544,0,https://magiceden.io/item-details/E3wA2yrFoEDfLCouuxGA6Y8Kei85R4B2NLZGhgG3TSdV,Teal,Denim Vest,Ape Vipers,Blue / Blue,Racoon Skin Hat,Sushi,No Traits
8492,399.99,244,0,https://magiceden.io/item-details/EC7vpxteHQgdjePpqzHsAi78vif2a2wpwaN291ygpbEJ,Teal,Fur Coat,No Traits,Brown / Yellow,Pharaoh's Neme,Grilled Cheese,No Traits
8498,199,3804,0,https://solanart.io/nft/977omWSxokGa1UorosqEm2JcUStE1MgPLm52djL1eCEw,Purple,Tie-Dye T-Shirt,No Traits,Purple / Purple,No Traits,Burger,Gold Tooth
8526,100,9811,0,https://magiceden.io/item-details/FD6B4WdJXrnrz4iLNpx2Vvhwo1r1CYQG2Lzw6aAUFTnk,Green,No Traits,No Traits,Brown / Peach,No Traits,Corndog,No Traits
8530,150,1506,0,https://solanart.io/nft/F39FomaCFmeEXdMgyRHbgqFn8xC1CDEn8g4HqvLLL4Sr,Purple,Hawaiin Shirt,3d Glasses,Albino / Peach,No Traits,Sushi,No Traits
8545,89,7094,0,https://solanart.io/nft/5nJ9s7CXYo7eRokh9HZECjnpPkDVAo82mCUztrvsVoKD,Purple,Leather Jacket,No Traits,Green / Green,Conical Hat,Banana,No Traits
8558,89,7270,0,https://solanart.io/nft/AsPkJt6V3DN28oC6xGamEQ6H85jJ9GetK2xNRjbKFuuU,Purple,Hoodie,No Traits,Purple / Peach,Baseball Cap,Corndog,No Traits
8580,100,9957,0,https://solanart.io/nft/H3W36sV9PrGtPUQcFTWRNJN22z2jxVav6eEpFyPgrfTt,Blue,No Traits,No Traits,Blue / Blue,No Traits,Soda,No Traits
8603,100,9614,0,https://solanart.io/nft/Fi1kUmi5Ac78N2JSMM4YiSVgApirUPX4gy7PANvoZk8F,Yellow,No Traits,No Traits,Brown / Yellow,No Traits,Sushi,No Traits
8610,150,9410,0,https://magiceden.io/item-details/6CQ7nM7EJjGMRfJa6bEqzXfq1NavWcPphNtLiFBgc8c6,Black,No Traits,No Traits,Purple / Purple,No Traits,No Traits,Wooden Tooth
8681,149,7874,0,https://solanart.io/nft/JB55SvUmTCa5BELeErKYQiVuGi59gMkdumUSxTXwT39e,Blue,Turtleneck Suit,No Traits,Albino / Peach,No Traits,Banana,No Traits
8692,135,7067,0,https://magiceden.io/item-details/3BbKFCLF9DiqSpeiG9JPcAV8v9DtYbiwT6CwMA8SpHXK,Black,No Traits,Shutter Shades,Black / Gray,No Traits,Bubblegum,No Traits
8759,249.99,9648,0,https://magiceden.io/item-details/3PswLqTUDUkV4kyCbFiaynmQuj41bC6ekbWcFKDg1jPu,Blue,No Traits,No Traits,Blue / Blue,Headband,No Traits,No Traits
8776,133,3587,0,https://magiceden.io/item-details/BP66QcmsWjW2SXbnxCqNg98sdn5WZfxAdinieKdA6xsB,Green,Turtleneck,No Traits,Green / Peach,Top Hat,Eggplant,No Traits
8795,800,4957,0,https://magiceden.io/item-details/9sPzABAgNZRxKJnAfrRXgi2t6JMZGukZzxBNMEgwLyKP,Purple,Biggie Sweater,No Traits,Purple / Purple,No Traits,Banana,No Traits
8823,100,8021,0,https://solanart.io/nft/EerqtJaot7G39hEenQy2KmweRHGV7NbVKmsgkMYaJkUu,Red,No Traits,No Traits,Red / Peach,Wizard's Hat,Grilled Cheese,No Traits
8828,110,1235,0,https://solanart.io/nft/8XKwPpARCtEUUkDnwYykqS1vuonVLrti7iq3cNXvYi5H,Green,Police Uniform,Wayfarer Glasses,Green / Peach,Sergeant's Hat,Corndog,No Traits
8848,95,2414,0,https://solanart.io/nft/GqMb8LQtmp4GoRZPDPQq6CTjU3P6JzJpFiMSsXLW4rBP,Blue,Academy Uniform,Round Glasses,Blue / Blue,Fishing Hat,Corndog,No Traits
8856,99.690002,7411,0,https://solanart.io/nft/9yfFhVYR7dqz3P96PWTuTQoVqLzz2kDkm7MJMCTwnZt6,Blue,No Traits,No Traits,Blue / Blue,Captain's Hat,Sushi,No Traits
8861,150,8265,0,https://solanart.io/nft/FLM7v2k3nZgmouoHfVjJNCWR9jpqaRfMFbsa8EVEQUzN,Purple,Maid's Uniform,No Traits,Purple / Peach,No Traits,Pipe,No Traits
8900,969,7038,0,https://magiceden.io/item-details/AgDDVRoFQvMbkuYYUqsveDYraFnsFGFM9FVJZ2hekEtp,Black,No Traits,No Traits,Black / Peach,The Croc Hunter,Banana,No Traits
8907,135,9805,0,https://solanart.io/nft/8uWWuFHU6rvnURraH2gnNxt2Qv7Z6n5Maxud5rAGqaVj,Black,No Traits,No Traits,Black / Gray,No Traits,Banana,No Traits
8908,184.69,1425,0,https://magiceden.io/item-details/GFoZRobZJWosEK6ZsdiaUtg24jtWnQFj2TxnGVjazw8o,Blue,Ski Jacket,Aviator Glasses,Blue / Peach,Policeman's Cap,Grilled Cheese,No Traits
8934,150,5284,0,https://magiceden.io/item-details/BCChkkYLmFbyzfQqS8poaRtRJTRkugbrSabvU7Twr8Uy,Black,Tie-Dye T-Shirt,No Traits,Black / Peach,Laurel Wreath,Sandwich,No Traits
8942,1000,888,0,https://magiceden.io/item-details/CJJjdLUYaRxyvxgTVUqfzExPKofn6tXvCs3SgmqtPRAC,Black,Hawaiin Shirt,Wayfarer Glasses,Black / Peach,Tiara,No Traits,No Traits
8954,250,665,0,https://magiceden.io/item-details/77GsWGpzov1SoGJAxED5mzbaVCwgEfJcFXUihwTfx1jT,Blue,Wetsuit,Heart Glasses,Purple / Purple,Floral Crown,Bubblegum,No Traits
8969,110,8019,0,https://magiceden.io/item-details/8Rc1wA23RaopszWKfd4BXov1gxXUiWfETBnDz1DPA25j,Purple,Wetsuit,No Traits,Purple / Purple,Graduation Cap,No Traits,No Traits
8970,100,2084,0,https://magiceden.io/item-details/4aQzHJh8X71tjPUnKyjLNN5sMQSA6yNjjHhMnsX5Ztro,Red,Turtleneck Suit,Shutter Shades,Red / Blue,Mobster Hat,Sandwich,No Traits
8977,100,2117,0,https://solanart.io/nft/8ee3gCmNWrDUKcy2eZVs5fwcoFHwYKqkK2wur8kFeGnp,Black,Bowling Shirt,Wayfarer Glasses,Black / Peach,Headband,Grilled Cheese,No Traits
8988,94,3642,0,https://solanart.io/nft/BP8zbGHBKtqqCjmRLhVcTeRQQnQ6L1drfsH7vtNjoePv,Blue,No Traits,No Traits,Blue / Peach,Judge's Wig,Burger,Wooden Tooth
8996,145,1122,0,https://magiceden.io/item-details/45gBWRRQGDEQqcLxyywnM1xdZgCqPwWpDsc82ayA7die,Red,NB-Ape Green,Shutter Shades,Red / Peach,Floral Crown,Drool,No Traits
9016,89,798,0,https://magiceden.io/item-details/CFtvHQGkBTnrpfK5MJfStNcQHsKCZ2LYeFxkGSTEniRz,Green,Dress,Wayfarer Glasses,Green / Green,Straw Hat,Pizza,Wooden Tooth
9018,90,1500,0,https://magiceden.io/item-details/pc3Edv81MKtB3k9yk85maUVa7jrUq34PJJ4Fdo1haU7,Green,Black T-Shirt,No Traits,Green / Peach,Policeman's Cap,No Traits,Wooden Teeth
9052,88.879997,6621,0,https://solanart.io/nft/HAPVaFAznxd8uVZmv5VXRPLp2PPnxebugtxyzmFdUKxf,Yellow,Hoodie,No Traits,Brown / Yellow,Headband,Pizza,No Traits
9075,100,1632,0,https://magiceden.io/item-details/7S535WSoBMMDtzk6wnNpeZN5Kj9XYrRscJRfGR6vKyLh,Purple,Wetsuit,Wayfarer Glasses,Green / Green,Captain's Hat,Ape-le Juice,No Traits
9093,85,7632,0,https://magiceden.io/item-details/GpWv7ewPZENsx1PKZCTn7pFNjK1G6yMjK2S3rA9nMSbe,Red,Maid's Uniform,No Traits,Purple / Purple,Fireman's Helmet,No Traits,No Traits
9096,81.900002,6748,33.68,https://solanart.io/nft/H1Xigco3n4FtTkEA68ViVaFd5WoXhDs1qGVUhypLPqLP,Yellow,Cheerleader,No Traits,Blue / Peach,Fishing Hat,Hotdog,No Traits
9106,175.899994,355,0,https://solanart.io/nft/9RdEaHmCDjbjc1CG2RpSK3ETNWxogtYfo3LgBJKGfCbo,Black,Maid's Uniform,Shutter Shades,Purple / Peach,Captain's Hat,Sandwich,Wooden Tooth
9110,100,8854,0,https://solanart.io/nft/3csJFM1NFe9DLAKqr84AkJXPdaTVvBQFEgJ9GBaqc31h,Yellow,No Traits,No Traits,Brown / Yellow,Fishing Hat,Hotdog,No Traits
9120,198,771,0,https://solanart.io/nft/FszUbkyZ7n38DbnGmThdysau5yvmguhg9z3e6HgMRqGb,Blue,Turtleneck Suit,Wayfarer Glasses,Albino / Peach,Racoon Skin Hat,Sushi,No Traits
9141,119,5770,0,https://solanart.io/nft/hPmxmJbaQRnfpfn9U1eRuoFGaapCqiaMd9NUCL6kdb9,Red,Hawaiin Shirt,No Traits,Red / Peach,Football Helmet,Sandwich,No Traits
9162,700,6773,0,https://magiceden.io/item-details/AcfZExB6MpgWM4NZtoQdkYpjHF9DP7yYWULYP2jvZ9L1,Black,Suit,No Traits,Black / Gray,No Traits,Pipe,No Traits
9167,120,6923,0,https://magiceden.io/item-details/FDddnSmrPHUYnPMWYUsF38D42YqRrp38qXQ9EgyuySxY,Teal,Turtleneck,No Traits,Red / Blue,No Traits,Pipe,No Traits
9170,250,2440,0,https://magiceden.io/item-details/FVu3Wub6WCytKdwJY82HF6JRPXZgjce7uJ2gzm6HbzR8,Red,No Traits,Ape Vipers,Red / Peach,Sultan's Turban,Bubblegum,No Traits
9198,130,907,0,https://solanart.io/nft/8sE6dCKuecwRWJsZy8ceQ1BCeNXL88GKBN8eAfNHc7Rm,Red,Academy Uniform,No Traits,Red / Peach,Viking's Helmet,Donut,Wooden Tooth
9199,185,2797,0,https://solanart.io/nft/3agYbKtvYeAvT2qrEEymto5M36fFxe5AN63UuuxZQHkF,Black,Pilot's Jacket,Aviator Glasses,Brown / Yellow,Fireman's Helmet,No Traits,No Traits
9203,89,2714,0,https://solanart.io/nft/5mVz5cTZ2pSFaoniCcEq7tNypYpvF1CJDefLhAp8mLgc,Red,No Traits,Shutter Shades,Red / Blue,Captain's Hat,Donut,No Traits
9209,88888,828,0,https://solanart.io/nft/HRoxDQ7nHpejLgEFbdbDgs7b7VPAUZ6F3CTbNtTib8CL,Yellow,Black T-Shirt,Ape Vipers,Gold,No Traits,Drool,No Traits
9238,119,1366,0,https://solanart.io/nft/9EEfWZzysb4qozsPWiZc7FfKVf8Z26BSBWev98vNvQz2,Black,Striped T-Shirt,Wayfarer Glasses,Albino / Blue,Wizard's Hat,Hotdog,No Traits
9241,117.550003,5071,0,https://solanart.io/nft/2KDXYer1LJ3e7NViJhtg1UqTLD7qQC46CLB2mDrUAPm2,Yellow,Wetsuit,Ape Vipers,Brown / Yellow,No Traits,Corndog,No Traits
9269,195,5909,0,https://solanart.io/nft/8KorPhDHEocfP5d1VjwZmX1BcU31pzdh811G3ymqBC2b,Purple,Japanese Uniform,No Traits,Purple / Peach,Judge's Wig,No Traits,No Traits
9293,82,1970,42.11,https://magiceden.io/item-details/Hxw6vTGZrxzr5pU3yZDD5usGaho3N7AZABxvWrQZAC1G,Green,Tie-Dye T-Shirt,Shutter Shades,Green / Green,Policeman's Cap,Burger,No Traits
9300,750,9738,0,https://magiceden.io/item-details/AbKZmc2w9DzstYfeopeTkzzYNctcHondF74tGwp1HN16,Blue,No Traits,No Traits,Blue / Blue,Graduation Cap,No Traits,No Traits
