id,price,moonRank,💎 score (%),storeURL,Background,Body,Clothing,Eyes,Head,Holding,Mouth Nose Ears
4167,50,1879,0,https://solanart.io/nft/JBMqTiyhGFXsWCrAkK4fwLT1FsMqCtwPH2maPu2zssDa,Blue,White,None,VR White,Worker Helmet,None,Gangster Toothpick
4175,5,276,51.59,https://solanart.io/nft/EJ12NNPxSGkkdJA2ygJ8q9bY5YTedia1GDV5YA3MmLzu,Blue,Black,Safety Vest,None,Black Cap,Lightsaber Blue,Party Whistle
4180,1.25,1242,85.21,https://magiceden.io/item-details/2Dzp7uZQat9qbZCNFqM8EWuZrdnvgxAYZNCBRvYQ95ZZ,Light Red,Black Tattoos,TShirt White,None,Yellow Cap,Soldier Rifle,None
4187,3.5,3298,54.46,https://solanart.io/nft/2N17SUnc5PX3j5xqgMBKEPnpQWUUc7qwgTj52TZkJD5B,Blue,Orange Viking Tattoos,Bullminator Jacket,Taurus Eyes,Normal Horns,None,None
4188,6.3,2444,29.88,https://solanart.io/nft/4q6XVUK5xpRHu2dvUu46CQ4F5xgkD8enjDwZdkK5QPfc,Bronze,Orange Tattoos,None,None,Normal Horns,Broom,Silver Combination V3
4193,10,4596,0,https://solanart.io/nft/6TbSsPPmZ4tTv3C9YRNGQ853ky7X3p4tHSycRzSwy6o8,Yellow,Red Tattoos,None,Taurus Eyes,Bulk Horns,None,None
4194,2.5,4819,58.35,https://solanart.io/nft/FqZL37pZfnhitFeqibtMPLLqndd4LyhYADjfwz845eXZ,Red,Blonde Scars,None,None,Checkered Beret,None,Silver Combination V4
4198,8,1143,18.11,https://solanart.io/nft/3BYRQ6rnwZi9sTsZwvPHMGK4Am6vsitnvtFpUJnYWwry,Green Blue,Mecha Black,Swat Uniform,Reading Glasses Black,Green Benie,None,None
4212,3,3418,58.97,https://solanart.io/nft/BrX4dy24Z9nQmYsTEuKAR3ZdcRz7QJkLs35ekAXfyiGb,Red,Orange,Swat Uniform,None,Normal Horns,Stop Sign,None
4228,2.99,9104,36.24,https://solanart.io/nft/4jTPBQQG13RAxijv4xXqyKeAG6YBzgqYmeustx78SWrZ,Green Blue,Red Tattoos,None,None,Orange Benie,None,None
4230,1,2938,80.9,https://magiceden.io/item-details/AGfzjjAbr5KHjgjikakhVti95YjDAZpF3169PBMNS392,Red,Bulladdin,TShirt Red,None,Normal Horns,None,Nose Ring Hex
4245,1.6,8417,52.9,https://magiceden.io/item-details/G9C2HmxEatHcBn1qo8X6rhjagUd9AKPdXZGFjjHRvbzb,Purple,Red Viking Tattoos,None,None,Sherlock Hat,None,None
4255,1.25,9696,51.26,https://solanart.io/nft/TjYoW9GYTcjgBnozvJXYZNCKnNAf1BCpQVNaTgX2G3Y,Yellow,Red Zombie,None,None,Normal Horns,None,None
4275,250,615,0,https://solanart.io/nft/6Qc49nVGr6kiCxL1DozXCD19MALZ5MykW2MwY7uaRC8H,Red,Orange,Police Uniform,Round Sunglasses,Gray Cap,Guitar,None
4277,25,5947,0,https://solanart.io/nft/4huh14Y4CbSaWY5wastnsYBWx2EuzBKebaVBxpfGDhLk,Green Blue,Orange,Polo Dark Blue,None,Combat Horns,None,None
4283,1.2,8191,57.8,https://magiceden.io/item-details/Dbiwm3KMxxAwoNrqKhBehRZyN4YzmvrP5SFwjNMMqoB6,Yellow,Orange Zombie,None,None,Red Cap,None,None
4284,2.5,6249,52.6,https://solanart.io/nft/Fm3RqtMynPvin276qTAcAbYFP9be68GUr4JMT2GsV2M,Light Red,White Tattoos,None,None,Two Tone Horns,None,Gold Combination V2
4286,1.088,1204,86.98,https://magiceden.io/item-details/7DwsnPvybkyfEd6C8Ch6UdDdBpvZmSMXyLwLH7k1uHMP,Green Blue,Blonde Tattoos,Torn TShirt Gray,Round Sunglasses,Normal Horns,Katana,None
4287,1.2,2569,80.38,https://magiceden.io/item-details/BFfN13QungufT9Z7xs4JNqhFoYEw113tYZHGgsvviwuK,Green,Mecha Red,TShirt Pink,None,Normal Horns,None,Three Gold Earrings
4296,3,3797,57.45,https://solanart.io/nft/4PG6vUMr8cv1tF43andrKuRCfhtSKQuygtNKLNViDnuG,Green,Red Scars,None,None,Worker Helmet,Lightsaber Red,None
4309,1,8942,56.79,https://solanart.io/nft/B4jcc33fvp5gqnFkmdgHaoStp7wTo1dYPB8DhGuVEozV,Gray,Orange Tattoos,None,None,Cowboy Hat,None,None
4329,1.75,7194,56.31,https://magiceden.io/item-details/DSWYK7M5Nv8JVA4bxEV9HLHdVCbreFx1eU5qpFnffjC5,Light Blue,Marble,None,None,Sherlock Hat,None,None
4357,1.2,8184,57.83,https://magiceden.io/item-details/BpKMtMuQwZYb5evAztMtzjTiR5FnWzCBJHpRZnfTKCm2,Blue,Orange Zombie,None,None,Cowboy Hat,None,None
4359,1.5,3517,73.58,https://solanart.io/nft/GCLRj1E7jNctgfi3JrStBuqRr6Ue6Chvo3Q7xNNWcSie,Gold,Orange,King Garment,None,Combat Horns,None,None
4362,1.8,7441,54.82,https://solanart.io/nft/HYu2iMvHi6XgGhyTRL5vLhgYWx3SUTihqomqvKkDXbRq,Gray,Blonde Viking Tattoos,None,Viper Color,Normal Horns,None,None
4364,1.5,7787,56.43,https://magiceden.io/item-details/G3Haapd5SEg3RUdxCsGGyKh9ek8aU9HrFZNp1ygVCHEM,Yellow,Red Zombie,None,None,Viking Helmet,None,None
4397,1.7,1162,81.03,https://solanart.io/nft/3YDF45k1aNJxQ97w7hmdSbv7D1gVCNCyqtHPyz8EXbvH,Red,Red Tattoos,None,Commander Monocle,Viking Helmet,None,Viking Nose Ring
4400,2.9,3964,57.78,https://solanart.io/nft/3NWoa6oZYeUgXZAa387PJoS6jshzsgGVXXKmWM5qPm82,Yellow,Red Tattoos,None,None,Party Hat,Wizard Staff,None
4410,0.37,3055,86.73,https://magiceden.io/item-details/6WDXdheC2UYDY9127mrKgdm7SU7BtTeyfzvFrKBQebaY,Light Red,Blonde Tattoos,TShirt Pink,None,Normal Horns,Shield,None
4420,1.5,8467,53.7,https://magiceden.io/item-details/ERN1ASm8ZNcGWZFSw9t9HW2fKmqPwQHL8SNAvMQEV9cq,Green,Blonde Viking Tattoos,None,Reading Glasses White,Normal Horns,None,None
4421,1.2,5077,70.31,https://solanart.io/nft/DgBC2kSTdyx8JaWEwCiFfT55sGDoqf4CxVEjGUJ4EQbR,Red,Black Viking Tattoos,None,Round Sunglasses,Normal Horns,None,Silver Combination V1
4422,5,9690,13.78,https://solanart.io/nft/DcuPaheHgEKnNWXQxdq3DHbSN7zCKhL8cTmtVSPxTH54,Purple,Red Zombie,None,None,Normal Horns,None,None
4428,43,4569,0,https://solanart.io/nft/DQF13AfwodzAKyHPCUFhr7cFx4SL6aqdyxBYA2kMjA2p,Blue,Orange,None,Mask,King Crown,None,None
4434,3,7026,44.48,https://solanart.io/nft/5wNgVbkcTedrVgojH2pxTEeuahDaz9cshNoELpft2pth,Orange,Red Viking Tattoos,Lumberjack Shirt,None,Two Tone Horns,None,None
4445,1.5,8605,53.14,https://solanart.io/nft/H2RDd5d3hDVhQThc23koY4KriRj9VPA4wCdYMNWE9f5v,Orange,Red,None,Protective Glasses Orange,Normal Horns,None,None
4451,1.79,3145,72.17,https://magiceden.io/item-details/DQBbuq53GzBYYDUx2YfBEqnXFroGM2P7opwjH8XNkZUB,Bronze,Orange Scars,None,None,Pirate Hat,None,Three Gold Earrings
4455,1,5320,71.33,https://magiceden.io/item-details/EQnXRNqbhZBWEaDzTsNpg98Y2Jr7nXNPWa47H7hpNrcY,Light Red,Blonde Scars,None,Aviator,Bulladdin Hair,None,None
4464,1,9214,55.7,https://magiceden.io/item-details/6f7fudT3eWn9rW3MNExwVZdYuZA1uuVYXP5ndZgf3cQv,Yellow,White,None,None,Police Hat,None,None
4479,6,249,41.7,https://solanart.io/nft/7Lhdze6jZAcq1Ny6DPc4EDeCHzam4L759AzQzKMHpNJ7,Light Blue,White,Gangster Clothing,Over 9000 Visor,Gray Cap,Sword,None
4480,15,6804,0,https://solanart.io/nft/HhTmWtmHyvmY74L5KAWiLWRP47rqRSzAHid8u8pwpaiK,Purple,Mecha Black,Clown Clothing,None,Normal Horns,None,None
4491,0.5,3050,85.45,https://magiceden.io/item-details/7W1RxDNgmB5TZyzhJix5F7caXCRzKETZ6o9WToMkyZT7,Bull of War,Bullminator Exposed,None,The One Sunglasses,Gray Cap,None,None
4494,0.44,9755,59.12,https://magiceden.io/item-details/D4VTqYx9t8EECVDNzi9SNYkgoKF3J7rCxZLnct7MoosV,Purple,White Scars,None,None,Two Tone Horns,None,None
4496,0.6,3509,82.61,https://magiceden.io/item-details/F5yv14aX2A9K5D2yBy3yd2iwm4MXDCna3eWGeJcK49GD,Red,White Scars,TShirt Green,None,Normal Horns,None,Three Gold Earrings
4505,1.1,3853,76.23,https://magiceden.io/item-details/5XbZQvZxxUT2iUynVL1UhBW3YVwB6oSYsSGq6F8Lj9RJ,Purple,Orange Viking Tattoos,None,None,Wizard Hat,None,Silver Combination V1
4533,5,2108,44.23,https://solanart.io/nft/GfuQvdUXi8KpgAzKtAz3i158XzBBz7Aa1oUTgEHyHg3C,Green,White Scars,Torn TShirt Gray,Round Sunglasses,Marble Horns,None,None
4540,0.6,4842,77.25,https://magiceden.io/item-details/5kyfQb8XAi6Mb8BCdg1V9JyBvihKDPu4rt1DZjp71itZ,Green,Orange Viking Tattoos,Suit Cream,None,Yellow Cap,None,None
4541,23,369,0,https://solanart.io/nft/GQpUB9XVipBdqet2BkpsbjT1bJamfgqAkupFJfC9PG1S,Red,Blonde,Suit Black,The One Sunglasses,Party Hat,None,Silver Combination V2
4556,2.5,7924,45.88,https://solanart.io/nft/EEE2ka3KqcGSfHSZyvmPSMH3yhrb72aTUYteS4FWSXau,Red,White Tattoos,None,Commander Monocle,Normal Horns,None,None
4558,2.8,6359,49.16,https://solanart.io/nft/FThpA3eEfyKJN85qX18fFLSRdEKPJLHEfzACQGDmtQQK,Blue,Black Zombie,Wizard Robe,None,Two Tone Horns,None,None
4566,5.55,9882,7.51,https://solanart.io/nft/9oj2NsY1AQD3rzTWCktri1X9AXqWSwQdU6ff5tEh5oKi,Green,Blonde Scars,None,None,Normal Horns,None,None
4573,5,4712,33.78,https://solanart.io/nft/BikNY78cLKT3SqthQeE9KqCtrP4bXyiouUHm9r9wNKLp,Purple,Blonde,None,Viper Pink,Clown Hat,None,None
4586,1000,7467,0,https://solanart.io/nft/45rt3Q4Y9J4be9UXC6zQ3KzwMVsSraoESZ9TK7WPB6GJ,Purple,Blonde Tattoos,Bullminator Jacket,None,Normal Horns,None,None
4590,2.5,113,77.25,https://solanart.io/nft/Fj5HhXhVPQLWRVAjsSwMHfRMEPPq6CxFGuGeTwQBw9QT,Yellow,Red Zombie,Soldier Uniform,None,White Benie,Broom,Gold Combination V1
4591,0.5,1922,89.98,https://magiceden.io/item-details/FR5ncCH1M1j6q56XQFTkt7jMUYpWgkkqaJ4PXmanFsdM,Light Blue,Black Tattoos,TShirt Red,None,Yellow Cap,None,Gangster Toothpick
4597,1.9,2385,74.12,https://solanart.io/nft/3riHTZkYRGWoHGfLLV3Jf4B8PZxy8vSVsz9kNZ18gUbz,Green Blue,White,TShirt Black,Protective Glasses Orange,Party Hat,None,None
4599,4,9242,25.58,https://solanart.io/nft/8U4cXyntdixTdRREkGk8Pi6kWJ7fB9HJq75qorf7Yiu2,Purple,Orange,None,None,Combat Horns,None,None
4605,1,5069,72.34,https://magiceden.io/item-details/6H6p5XbWGFkGVwQ1YpjBqUfeArYQXK12t1ASefNX9s2h,Green Blue,White Tattoos,None,None,Miner Helmet,None,Nose Ring Hex
4606,2,511,80.65,https://solanart.io/nft/5scxKt9TFggC9meZqx8rH8TBb1E6ZvgR9rryakQVnLso,Yellow,Orange,The One Tunic,Protective Glasses Clear,Combat Horns,None,Soldier Microphone
4607,2.5,9670,38.86,https://solanart.io/nft/FhK7WZ1CBqSX2w1xjUwpcLGHtb2zHq9C5ZWjUo8B6r3P,Yellow,Silver,None,None,Normal Horns,None,None
4625,2.5,8033,45.44,https://solanart.io/nft/3xFce7UCUJQbBdw9wfv3EdC4KZoD6rE7NLkDcyHwWM65,Silver,Black Tattoos,None,None,Two Tone Damaged Horn,None,None
4629,25,627,0,https://solanart.io/nft/AQRtmxhrT3E8q2xDyxXUawcAajPqunstCMH4EhDKo49z,Light Red,Red Viking Tattoos,Basketball Jersey,None,Normal Horns,Lightsaber Blue,Cigarette
4637,0.5,6680,70.87,https://magiceden.io/item-details/GMLVj8APGLtLWKj9CxBX82mMfnsD68w49fyzp3mPPjag,Gold,White Scars,None,Mask,Normal Horns,None,None
4650,1.35,7574,58.78,https://magiceden.io/item-details/F2x8vpEtmfPm4d32pAeKGVd9nsNm4GbBrmUMoF1bVemu,Gray,Mecha Blue,None,None,Basketball,None,None
4655,2.9,8607,39.13,https://solanart.io/nft/9Hdik5EayBz6w2dK8ZECTFuzWMstPWJTd8ZmnkXyttye,Purple,Bullminator,None,None,Black Cap,None,None
4658,6.98,543,30.72,https://solanart.io/nft/8ohAAnXvzdPxvnqSkmab2Hh34xbSm53puLkaeoRX1mau,Bronze,Orange Scars,Astronaut Uniform,None,Basketball,None,Cigar
4673,1.222,4669,71.73,https://magiceden.io/item-details/GJDJHEWt4EC3XQyVU7hBMmGH1NadmMbrG656P1PLCcKJ,Yellow,Orange Tattoos,Police Uniform,None,Viking Helmet,None,None
4687,0.9,3432,79.92,https://magiceden.io/item-details/8GgFZAvHNLLvgHGG3YFA7k5Dx69wxfe6XquzU3JJFdQU,Light Green,White,Suit Black,Protective Glasses Orange,Normal Horns,None,None
4690,0.37,5990,74.94,https://magiceden.io/item-details/D5if4f4THE841ySrUt8aJFBVGUfPtiug3NRpHHCbDHFV,Blue,White Tattoos,None,Reading Glasses Black,Checkered Beret,None,None
4699,5,2885,41.11,https://solanart.io/nft/44F5t7cTdBEhYCMovSc59HBWhRMZCcwMYGzuKU515hiy,Gray,Clown,None,Protective Glasses Clear,Normal Horns,Lightsaber Red,None
4703,1.35,4221,72.25,https://solanart.io/nft/6yLUzdLZoiAKG33Gk3FM6TnTcinopTnEMK9xyxQY2c4W,Green Blue,Silver,Oriental Tunic Black,None,Beret,None,None
4709,600,4874,0,https://solanart.io/nft/DkCCEX5xma7VgCdpEUTvxTyU8GMA6stNx7DQXmP5XBXh,Yellow,Clown,Gangster Clothing,None,Marble Horns,None,None
4713,10,7952,0,https://solanart.io/nft/UrSUZUVWdTwSBWaocR2tXWacQGAMyiVXCfUryXo6bRj,Light Green,White,None,Aviator,Two Tone Horns,None,None
4727,4.5,2128,49.15,https://solanart.io/nft/GEPF7r92WKKb9kMmL3pfbCXkMzZ5tTa6y8gJtf7GZxJ9,Light Red,Marble,None,Reading Glasses White,Normal Damaged Horn,None,Cowboy Straw
4728,1.5,9647,48.96,https://magiceden.io/item-details/BAPhjYbsXyPzsALzqggu6iMaxjkviAiWQg3KT3s53wTf,Bronze,Orange Viking Tattoos,None,None,Normal Horns,None,None
4736,2.55,4444,59.35,https://solanart.io/nft/5wYdxseayBwQgL91BcjjkhNmYfQbWtvBetsQhgGnM31M,Blue,Silver,TShirt Pink,None,Miner Helmet,None,None
4741,7.77,9606,0,https://solanart.io/nft/HN8ozyW5vyWYaRrrX55HaWhPnbbpuAsjpdmYgqjEpyRs,Purple,Mecha Black,None,None,Normal Horns,None,None
4745,3.9,4768,44.55,https://solanart.io/nft/B2QsPxWDB7WdGZTySWtmp7VpMQmYvFoxUWsHRMyAgpt1,Purple,White,None,None,Gangster Hat,Bullminator Shotgun,None
4761,8.9,5507,0,https://solanart.io/nft/BJh4XffaRpKd9BnycwRVVHDNU4sS12LvmURxpseDsREZ,Green Blue,Orange Tattoos,TShirt Green,None,Yellow Cap,None,None
4768,1.7,8827,50.25,https://solanart.io/nft/FqL2wgRH7bJ2f1Ft99s66Mirdmx7GapzsYAF3MXtrc7U,Blue,White Viking Tattoos,None,Sunglasses,Normal Horns,None,None
4777,1.5,3940,71.88,https://magiceden.io/item-details/HdUaGu2BAjvUpDYzC1BRjrtZkkzcYEEdaTNWuh2kRkPh,Red,Black Zombie,Wizard Robe,None,Worker Helmet,None,None
4794,1.3,6760,62.55,https://magiceden.io/item-details/5xUHEpdxeTuTuWXMRD3mghANNKATMKdxT6jyFiraFu3m,Blue,Taurus Dark,None,Protective Glasses Orange,Normal Horns,None,None
4807,0.5,7987,65.62,https://magiceden.io/item-details/FshJNm4eicyqoBCZAi9MCebpK7P89iW39EhYxeYXiiKq,Bronze,White Scars,None,None,Black Cap,None,None
4807,0.5,7987,65.62,https://solanart.io/nft/FshJNm4eicyqoBCZAi9MCebpK7P89iW39EhYxeYXiiKq,Bronze,White Scars,None,None,Black Cap,None,None
4810,1.2,5238,69.66,https://magiceden.io/item-details/HfHRcf2DWRo65Q2c52giLMR8fV1VGk6562powYDatKze,Gray,White,None,Reading Glasses White,Normal Horns,None,Four Silver Earrings
4826,8,2349,13.27,https://solanart.io/nft/2s581g2tmdYgwTJ8BzohQuW1PSfXkzRNdv9FGhXF1ds3,Blue,Orange Tattoos,None,Round Sunglasses,Combat Horns,Soldier Rifle,None
4836,88,4384,0,https://solanart.io/nft/APuUiSPFLmQHHz8UWS9Fn6tg9vBxa6P3yNHknS3LSPjp,Green Blue,Marble,None,Taurus Eyes,Checkered Beret,None,None
4843,10,3559,0,https://solanart.io/nft/9PjTR66VkVv6bHpEmiyH994nmBWDcgiP5F3QNL8eDGfy,Blue,Mecha Red,Worker Apron,None,Clown Hat,None,None
4863,642,5594,0,https://solanart.io/nft/4cLxJqfWmu1bX32EDGsB1XHZVt48pm7TLX1Ky5m9a66S,Yellow,White Tattoos,None,Pirate Eyepatch,Worker Helmet,None,None
4870,2.2,3460,66.8,https://solanart.io/nft/J2feRLG8hmjejHgeaS1F9WWw3dkdr9ypasc4UuXjuR7Y,Purple,Black Zombie,TShirt Pink,Bullminator Sunglasses,Normal Horns,None,None
4874,1.5,7985,55.63,https://magiceden.io/item-details/GxHvRF82gCbKrREpK9gPQyEPufn3Nud1SRabH2iRMeSz,Gray,Blonde Viking Tattoos,None,Commander Monocle,Normal Horns,None,None
4878,3.5,2220,58.78,https://solanart.io/nft/GUU1qQ5a7v4Wzym49zn8tbQQZM9GtfHqTn8WPyZn6TAg,Blue,Red Viking Tattoos,The One Tunic,None,Black Cap,None,Cowboy Straw
4898,250,59,0,https://solanart.io/nft/9DChZ3hE4dTXvExCGrqa6zu4g5WZCQFxGE7ukCdhCyKr,Orange,Orange Tattoos,Prisoner Uniform,Sunglasses,Blue Cap,Bullminator Shotgun,Sherlock Pipe
4901,2,6015,58.54,https://solanart.io/nft/55fGbzYkPxsH2QVD4xqFxtEDGacQ9esTF7P5FGXwq7bu,Yellow,Orange,Oriental Tunic Black,None,Basketball,None,None
4903,1000,9824,0,https://solanart.io/nft/AePyu1kRtXH9bSFnD2uieP5rQxT48p8u5w8FrNY8hZwh,Red,Blonde,None,None,Two Tone Horns,None,None
4917,10,9011,0,https://solanart.io/nft/7vqKaSdtM1NbzRZK6N7WirAerCrpyWaA3zVDWHPYKLxb,Gray,Red Viking Tattoos,None,None,Chicago Cap,None,None
4930,2,5747,59.62,https://solanart.io/nft/EB6bLdbjYNrkGVyBmsbB9u2efU1AbMcX9tpundgPqum4,Purple,White Viking Tattoos,None,Commander Monocle,Beret,None,None
4934,4.8,7159,25.95,https://solanart.io/nft/Gam79ZoGdvJXJFSx19DVyF63Ny1YGRLzBhtwzeBwcLPG,Light Blue,White,Bull of War Armor,None,Normal Horns,None,None
4947,1.25,2484,80.22,https://solanart.io/nft/HdboaPBetQ9TRE1UrCy71EvSauGMN9hDpaY1hK3VXajX,Red,White,Cowboy Clothing,Pirate Eyepatch,Gangster Hat,None,None
4949,1.59,1275,81.68,https://solanart.io/nft/B6D9RK7BFcEbohZZN3M5VkPbvxzkUFWgQ1e7MB7ATnsY,Light Green,Blonde Scars,None,Commander Monocle,Old Beret,Swat Rifle,None
4955,1.5,4613,69.17,https://magiceden.io/item-details/G1hAwANqGVEj4tLmAjXojRo1n8stqoaEbGkR173pumNR,Purple,Red,None,The One Sunglasses,Normal Horns,None,Nose Ring Horseshoe
4956,0.37,2190,90.2,https://magiceden.io/item-details/6U9X3TPVJmKPGuEz6GhML8bQx7J6aaj5g6FaDBxTvhaT,Gray,Blonde,None,Protective Glasses Clear,Beret,None,Nose Ring Gold
4966,10,3292,0,https://solanart.io/nft/Ef4Sd4N56ZasDLp9hCbdQxVHKiU4ZdnnKj56Ni1YBeK7,Green Blue,Orange Zombie,Bull of War Armor,None,Viking Helmet,None,None
4984,14,8448,0,https://solanart.io/nft/HWZ8NYtqk15KZfMz2eGuN14FyQ3uxiGcbiEKiRKZ4xw5,Light Red,Blonde Tattoos,None,None,Chicago Cap,None,None
4985,4,6458,36.76,https://solanart.io/nft/Cv345XEkReyRnQW59AcgimeQS9VpaQm1UvMYQSH9qPJF,Purple,Taurus Dark,Prisoner Uniform,None,Normal Horns,None,None
4992,6.25,2878,28.64,https://solanart.io/nft/7zKfbjd36aAopvMcpnzzD8eTBJrw9k7fua1XWGLJK8Lu,Blue,Taurus Dark,The One Tunic,Commander Monocle,Normal Horns,None,None
4996,0.5,2492,87.69,https://magiceden.io/item-details/AizNsd436RjDkFMUeqy3h6rBNt5TGAjazjMeH9DyRvFw,Blue,White Tattoos,Sleeveless Gray,None,Normal Damaged Horn,None,Party Whistle
4997,2.5,9190,40.79,https://solanart.io/nft/82SDZ89dVX4ZPWCdys8AyfmWeNtc38Q2SxaipPQed1nJ,Gray,Black Tattoos,None,None,Gray Cap,None,None
5004,2,2264,73.61,https://solanart.io/nft/9y8HwsyzGeaeduckz2rqSLocQf6Jv24wgfTex2KMDXVo,Yellow,White Viking Tattoos,Suit Bow Tie,Sunglasses,Party Hat,None,None
5020,0.79,9099,58.26,https://solanart.io/nft/3Unjbx2pXbVmeJWKJQY43sytWxRPRrw3nrNqorjwbt32,Blue,Black Scars,None,None,Yellow Cap,None,None
5028,0.55,8896,61.47,https://solanart.io/nft/7fx8UZAkUpzLGkTcKskbQDowSsDi43AotpSNBFYpeUPc,Purple,Orange Tattoos,None,None,Old Beret,None,None
5029,1.6,1562,80.43,https://solanart.io/nft/H3ArsdcivpCCki4G96nch5MayQjeRYqMCGtJFN5yWYPT,Yellow,White Tattoos,Police Uniform,None,Checkered Beret,None,Silver Combination V3
5031,11,9237,0,https://solanart.io/nft/Ck6nietckQAKRpUgKkha53VoH3imnjDFM7ATbpPVy9TW,Yellow,Blonde,None,Sunglasses,Normal Horns,None,None
5037,0.4,6343,73.23,https://magiceden.io/item-details/2MyVBxAdJtf73UWurZLVhs7UDtCSexNnjzsj6VysJc2L,Light Red,White,None,Aviator,Checkered Beret,None,None
5045,0.345,8611,64.67,https://magiceden.io/item-details/6RbopQcax6GvYpqgBZuoDfZoPC8SmRKMcJ1ygm63ptYx,Light Green,Blonde,None,None,Green Benie,None,None
5048,888,6329,0,https://solanart.io/nft/35PJeWCwyZrhEppqhnrgKuYNswu7ZmvApEanNQZSZPTj,Green Blue,White,None,Bullminator Sunglasses,Red Cap,None,None
5063,1.5,1185,82.94,https://magiceden.io/item-details/AVYcmfvufdmmLdtmZcnjSXWNEQiCGTTTW6uiy4QbKMut,Light Red,Bullminator Exposed,Oriental Tunic Black,Sunglasses,Sherlock Hat,None,None
5071,0.5,4637,79.08,https://magiceden.io/item-details/H9CSXNSM2GAzNNePcjWfkJELJi41KrbEeQfZrHQ7SfUW,Green,White,Suit Black,None,Party Hat Gold,None,None
